loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
5.9174023;0.50735295;1.4782019;0.592;1.5066322;0.596;139;139;139;139
5.639505;0.6102941;0.8329061;0.814;0.88063014;0.78;139;139;139;139
5.686651;0.6544118;0.70168597;0.843;0.72185487;0.838;139;139;139;139
5.339826;0.74264705;0.6530614;0.86;0.6755365;0.847;139;139;139;139
5.205367;0.7794118;0.601559;0.871;0.62418324;0.87;139;139;139;139
5.2804737;0.72794116;0.5839803;0.891;0.5946316;0.885;139;139;139;139
5.099124;0.8161765;0.58771074;0.875;0.6005057;0.872;139;139;139;139
5.132333;0.7794118;0.5455454;0.895;0.5510464;0.89;139;139;139;139
5.065369;0.7941176;0.51315784;0.896;0.52960235;0.892;139;139;139;139
5.316038;0.75735295;0.49792704;0.899;0.5072102;0.896;139;139;139;139
5.0488787;0.8161765;0.49183002;0.904;0.5017965;0.895;139;139;139;139
4.918271;0.8382353;0.5010825;0.896;0.5077713;0.897;139;139;139;139
5.0315967;0.8088235;0.47998554;0.899;0.48832238;0.902;139;139;139;139
5.1693773;0.7647059;0.48317954;0.897;0.49495238;0.901;139;139;139;139
5.063832;0.8088235;0.47352454;0.903;0.4855214;0.904;139;139;139;139
4.9911036;0.8088235;0.489294;0.887;0.48723927;0.89;139;139;139;139
4.980669;0.8161765;0.49102014;0.884;0.5083692;0.881;139;139;139;139
4.9153733;0.8308824;0.4825808;0.888;0.5011389;0.89;139;139;139;139
4.9048386;0.8088235;0.5212169;0.869;0.5142722;0.877;139;139;139;139
5.0623584;0.7794118;0.49728405;0.883;0.49680078;0.874;139;139;139;139
4.9932275;0.8088235;0.4922851;0.877;0.4979931;0.875;139;139;139;139
4.7394404;0.86764705;0.551814;0.853;0.5582724;0.852;139;139;139;139
4.774061;0.86764705;0.56367934;0.839;0.5714167;0.852;139;139;139;139
4.8798566;0.8455882;0.5440364;0.852;0.54308283;0.863;139;139;139;139
4.8625746;0.8235294;0.6021621;0.829;0.5948262;0.829;139;139;139;139
4.703622;0.8602941;0.62013805;0.814;0.6416338;0.806;139;139;139;139
4.680542;0.88235295;0.5545657;0.841;0.5814413;0.832;139;139;139;139
4.5841913;0.9117647;0.5954257;0.833;0.63138026;0.824;139;139;139;139
4.68061;0.88235295;0.65870434;0.811;0.6951551;0.789;139;139;139;139
4.5140142;0.9117647;0.6545174;0.806;0.69439745;0.799;139;139;139;139
4.468193;0.9411765;0.6802342;0.822;0.7354345;0.79;139;139;139;139
4.4191213;0.9485294;0.6363462;0.834;0.6734003;0.808;139;139;139;139
4.4948277;0.9191176;0.74512416;0.806;0.7766968;0.792;139;139;139;139
4.426242;0.9411765;0.7299243;0.81;0.7794739;0.779;139;139;139;139
4.388914;0.9485294;0.72009337;0.811;0.7830411;0.785;139;139;139;139
4.38379;0.9411765;0.7589248;0.815;0.83729947;0.791;139;139;139;139
4.395105;0.9485294;0.8387628;0.809;0.9342579;0.773;139;139;139;139
4.3419037;0.99264705;0.8366028;0.804;0.9026005;0.773;139;139;139;139
4.392903;0.9485294;0.7823002;0.809;0.8536687;0.787;139;139;139;139
4.3317447;0.9558824;0.8394169;0.805;0.9182921;0.782;139;139;139;139
4.3221602;0.97794116;0.9149168;0.801;0.988293;0.777;139;139;139;139
4.297122;1.0;0.9326301;0.786;0.9839071;0.784;139;139;139;139
4.334316;0.9632353;0.95669484;0.78;1.0234339;0.768;139;139;139;139
4.2803617;0.9852941;0.97424424;0.785;1.0433029;0.768;139;139;139;139
4.34014;0.9705882;0.9473943;0.8;1.0343952;0.782;139;139;139;139
4.267038;0.9852941;0.9146455;0.804;0.9934775;0.786;139;139;139;139
4.278452;0.99264705;0.9792499;0.8;1.0590768;0.78;139;139;139;139
4.300066;0.9632353;1.1106703;0.773;1.1706237;0.766;139;139;139;139
4.2765102;0.97794116;1.1187379;0.778;1.2213767;0.767;139;139;139;139
4.275674;0.9852941;1.0759051;0.778;1.1766763;0.762;139;139;139;139
4.278535;0.9852941;1.0574201;0.786;1.1181473;0.776;139;139;139;139
4.248695;0.99264705;1.1145018;0.779;1.2598906;0.772;139;139;139;139
4.260287;0.9852941;1.1454542;0.787;1.1858071;0.778;139;139;139;139
4.2377257;0.99264705;1.1107059;0.8;1.2080444;0.777;139;139;139;139
4.2362003;0.99264705;1.1617188;0.795;1.2407144;0.774;139;139;139;139
4.251815;0.9852941;1.1612513;0.79;1.287928;0.77;139;139;139;139
4.236071;0.99264705;1.1478406;0.806;1.2833015;0.781;139;139;139;139
4.2350593;0.9852941;1.2098002;0.801;1.3387177;0.775;139;139;139;139
4.2244806;0.99264705;1.2655789;0.792;1.3392656;0.774;139;139;139;139
4.2257895;0.99264705;1.2875296;0.769;1.4076425;0.76;139;139;139;139
4.240003;0.9852941;1.2837578;0.786;1.4886903;0.758;139;139;139;139
4.3722897;0.9485294;1.2558252;0.76;1.3883672;0.744;139;139;139;139
4.308864;0.9705882;1.0773277;0.808;1.3677803;0.765;139;139;139;139
4.314195;0.9558824;1.3431565;0.766;1.5098622;0.754;139;139;139;139
4.334221;0.9558824;1.2607005;0.771;1.4238954;0.753;139;139;139;139
4.2292366;0.99264705;1.274082;0.763;1.4643433;0.754;139;139;139;139
4.2460237;0.99264705;1.1787455;0.775;1.3225638;0.767;139;139;139;139
4.364883;0.9485294;1.2771024;0.772;1.4483911;0.746;139;139;139;139
4.310351;0.9705882;1.239681;0.774;1.4127307;0.761;139;139;139;139
4.2190337;0.99264705;1.3125017;0.773;1.4021674;0.75;139;139;139;139
4.2176766;1.0;1.3280572;0.768;1.4429729;0.762;139;139;139;139
4.239877;0.9852941;1.303251;0.764;1.4631131;0.753;139;139;139;139
4.229817;0.99264705;1.2070901;0.794;1.3568394;0.777;139;139;139;139
4.212427;0.99264705;1.2618592;0.788;1.4600713;0.768;139;139;139;139
4.2174425;1.0;1.2537036;0.797;1.4204822;0.773;139;139;139;139
4.2302885;0.99264705;1.2919663;0.793;1.4217036;0.778;139;139;139;139
4.2246456;1.0;1.3903965;0.779;1.5101879;0.774;139;139;139;139
4.236745;0.9852941;1.2459192;0.792;1.3658016;0.795;139;139;139;139
4.250551;0.9852941;1.3070827;0.79;1.4461371;0.774;139;139;139;139
4.2288957;0.99264705;1.3194218;0.79;1.5352066;0.772;139;139;139;139
4.215801;1.0;1.3354609;0.797;1.4913104;0.784;139;139;139;139
4.209907;1.0;1.3395858;0.796;1.5321373;0.777;139;139;139;139
4.2092924;0.99264705;1.3355229;0.802;1.5004928;0.772;139;139;139;139
4.2117114;1.0;1.3304757;0.801;1.4878596;0.78;139;139;139;139
4.2147746;1.0;1.3163551;0.801;1.502615;0.782;139;139;139;139
4.2045507;1.0;1.3419849;0.795;1.5396814;0.772;139;139;139;139
4.2033563;1.0;1.362184;0.8;1.5526062;0.774;139;139;139;139
4.2034106;1.0;1.3495349;0.804;1.5515043;0.777;139;139;139;139
4.202851;1.0;1.3784415;0.798;1.583695;0.77;139;139;139;139
4.203499;1.0;1.3698199;0.803;1.5649865;0.777;139;139;139;139
4.203494;1.0;1.4176261;0.798;1.5973957;0.779;139;139;139;139
4.2046585;1.0;1.4171549;0.791;1.6099709;0.775;139;139;139;139
4.2030272;1.0;1.4128667;0.795;1.5998222;0.778;139;139;139;139
4.2038736;1.0;1.4261707;0.795;1.6203572;0.778;139;139;139;139
4.2021875;1.0;1.4407579;0.79;1.626647;0.775;139;139;139;139
4.2055345;1.0;1.4452899;0.798;1.6304928;0.777;139;139;139;139
4.203036;1.0;1.4360098;0.796;1.6338156;0.775;139;139;139;139
4.202792;1.0;1.4598305;0.793;1.6438179;0.775;139;139;139;139
4.202004;1.0;1.4718609;0.793;1.6623784;0.776;139;139;139;139
4.2022715;1.0;1.4964132;0.791;1.6924019;0.772;139;139;139;139
4.2029686;1.0;1.4741759;0.795;1.6780906;0.775;139;139;139;139
4.201586;1.0;1.5019732;0.794;1.6842498;0.773;139;139;139;139
4.20432;1.0;1.5098823;0.794;1.6907774;0.772;139;139;139;139
4.201664;1.0;1.5161573;0.796;1.7067271;0.774;139;139;139;139
4.2052665;1.0;1.5338281;0.796;1.7182298;0.771;139;139;139;139
4.2058597;1.0;1.521527;0.795;1.7185417;0.773;139;139;139;139
4.2021866;1.0;1.531536;0.794;1.7262685;0.773;139;139;139;139
4.202533;1.0;1.5358559;0.795;1.7278749;0.772;139;139;139;139
4.2021203;1.0;1.5714694;0.79;1.7577561;0.775;139;139;139;139
4.2017803;1.0;1.5305368;0.795;1.7387601;0.774;139;139;139;139
4.201909;1.0;1.5647199;0.794;1.7633923;0.77;139;139;139;139
4.2026863;1.0;1.5512671;0.795;1.7550249;0.774;139;139;139;139
4.202434;1.0;1.5677562;0.794;1.7604953;0.778;139;139;139;139
4.201749;1.0;1.6031125;0.792;1.7948893;0.777;139;139;139;139
4.2032175;1.0;1.562627;0.793;1.7886754;0.767;139;139;139;139
4.202433;1.0;1.5713683;0.796;1.7719526;0.771;139;139;139;139
4.20288;1.0;1.5987972;0.794;1.7928147;0.771;139;139;139;139
4.2027464;1.0;1.5925945;0.795;1.791463;0.772;139;139;139;139
4.202102;1.0;1.596758;0.797;1.7960927;0.774;139;139;139;139
4.2016907;1.0;1.6042042;0.796;1.8083823;0.771;139;139;139;139
4.201663;1.0;1.6037683;0.797;1.8099779;0.771;139;139;139;139
4.2015357;1.0;1.6160586;0.794;1.8256309;0.773;139;139;139;139
4.202995;1.0;1.6108776;0.795;1.8185667;0.772;139;139;139;139
4.201894;1.0;1.6160777;0.793;1.824908;0.774;139;139;139;139
4.202118;1.0;1.6166208;0.794;1.8283587;0.77;139;139;139;139
4.2019014;1.0;1.6138084;0.794;1.8307241;0.768;139;139;139;139
4.2016473;1.0;1.6187456;0.795;1.8361325;0.771;139;139;139;139
4.2019396;1.0;1.6241182;0.795;1.8406765;0.77;139;139;139;139
4.201777;1.0;1.6256655;0.794;1.8447837;0.769;139;139;139;139
4.2019296;1.0;1.6358277;0.793;1.8522083;0.768;139;139;139;139
