loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
23.42177;0.5441176;1.3663377;0.65;1.3843952;0.657;407;407;407;407
14.519786;0.6397059;1.050435;0.742;1.0725546;0.741;407;407;407;407
8.959647;0.6985294;1.0489402;0.769;1.0737312;0.753;407;407;407;407
5.992337;0.61764705;1.0480689;0.796;1.0766886;0.778;407;407;407;407
4.3033104;0.6838235;1.0063294;0.8;1.026313;0.794;407;407;407;407
3.5546203;0.61764705;0.9781859;0.799;1.0058624;0.779;407;407;407;407
3.0133927;0.5882353;1.0139651;0.748;1.035263;0.74;407;407;407;407
2.6888478;0.5882353;0.96035916;0.788;0.9735597;0.797;407;407;407;407
2.3779879;0.7058824;0.9440122;0.791;0.9549706;0.806;407;407;407;407
2.3848028;0.6397059;0.9313738;0.803;0.9488152;0.795;407;407;407;407
2.513382;0.625;0.91133326;0.799;0.92040163;0.805;407;407;407;407
2.2452953;0.7058824;0.8675747;0.822;0.88877904;0.822;407;407;407;407
2.178248;0.7058824;0.8612447;0.82;0.8722345;0.822;407;407;407;407
2.1752138;0.6397059;0.84485716;0.813;0.8583296;0.828;407;407;407;407
2.1945355;0.7132353;0.8263325;0.823;0.8489518;0.831;407;407;407;407
2.0269623;0.6985294;0.82762295;0.832;0.8422301;0.837;407;407;407;407
1.9968823;0.7205882;0.81433034;0.826;0.83790237;0.832;407;407;407;407
1.9923544;0.7205882;0.8093091;0.813;0.8306589;0.832;407;407;407;407
1.9617143;0.6691176;0.799828;0.824;0.81851107;0.842;407;407;407;407
1.9010832;0.74264705;0.77811235;0.83;0.8020758;0.836;407;407;407;407
1.914473;0.75;0.77971214;0.835;0.790717;0.852;407;407;407;407
1.7860484;0.7794118;0.77143204;0.842;0.7808745;0.855;407;407;407;407
1.8653591;0.7132353;0.75776064;0.837;0.7829324;0.837;407;407;407;407
1.9669635;0.6911765;0.75444007;0.844;0.7739287;0.846;407;407;407;407
1.6569622;0.77205884;0.7424407;0.849;0.759764;0.844;407;407;407;407
1.7095478;0.75;0.7410268;0.845;0.7560837;0.849;407;407;407;407
1.8524996;0.7058824;0.7390392;0.846;0.7505407;0.856;407;407;407;407
1.7491643;0.74264705;0.72531956;0.842;0.7423474;0.85;407;407;407;407
1.9276564;0.6911765;0.7387155;0.837;0.7641203;0.839;407;407;407;407
1.8832421;0.6764706;0.72141457;0.851;0.749011;0.838;407;407;407;407
2.0023937;0.6617647;0.71318895;0.847;0.73128134;0.849;407;407;407;407
1.9699943;0.7132353;0.7094985;0.85;0.7273786;0.849;407;407;407;407
1.7253315;0.77205884;0.7067674;0.855;0.7281811;0.843;407;407;407;407
1.752329;0.77205884;0.7152038;0.847;0.74066776;0.844;407;407;407;407
1.6300559;0.75735295;0.69890654;0.857;0.7214256;0.845;407;407;407;407
1.7018632;0.74264705;0.69035476;0.856;0.70430976;0.86;407;407;407;407
1.598804;0.75735295;0.686169;0.865;0.70221215;0.854;407;407;407;407
1.7289407;0.72794116;0.68769795;0.853;0.711146;0.843;407;407;407;407
1.7598869;0.7205882;0.683075;0.87;0.69423085;0.865;407;407;407;407
1.8301322;0.72794116;0.6889833;0.853;0.715675;0.836;407;407;407;407
1.9323866;0.6397059;0.67835927;0.862;0.6913569;0.86;407;407;407;407
1.9972692;0.6544118;0.6851197;0.86;0.69176257;0.854;407;407;407;407
1.6841683;0.7205882;0.6767586;0.864;0.688244;0.86;407;407;407;407
1.7430372;0.7132353;0.6740972;0.861;0.6934987;0.853;407;407;407;407
1.6920271;0.72794116;0.6626077;0.866;0.6726594;0.862;407;407;407;407
1.7445616;0.6911765;0.6593959;0.876;0.6751046;0.865;407;407;407;407
1.7919738;0.6764706;0.6653297;0.866;0.6704871;0.869;407;407;407;407
1.7795745;0.7132353;0.6594223;0.868;0.66840535;0.863;407;407;407;407
1.6809263;0.72794116;0.680036;0.856;0.6780991;0.863;407;407;407;407
1.795147;0.6838235;0.6657191;0.869;0.67616165;0.861;407;407;407;407
1.5136509;0.7794118;0.6666991;0.861;0.66541266;0.861;407;407;407;407
1.5722151;0.7647059;0.6592278;0.873;0.67074734;0.861;407;407;407;407
1.6924818;0.72794116;0.66652405;0.859;0.67044264;0.861;407;407;407;407
1.5253882;0.7867647;0.6455477;0.87;0.6673411;0.864;407;407;407;407
1.5571889;0.77205884;0.6570308;0.859;0.6639898;0.864;407;407;407;407
1.4889896;0.7867647;0.6810858;0.855;0.68168795;0.869;407;407;407;407
1.8307574;0.6617647;0.6381948;0.867;0.6527468;0.862;407;407;407;407
1.5412545;0.7647059;0.6471915;0.871;0.6557746;0.873;407;407;407;407
1.7866328;0.6911765;0.65112466;0.868;0.6497794;0.874;407;407;407;407
1.6436833;0.7132353;0.6472931;0.868;0.64895797;0.871;407;407;407;407
1.4168963;0.7867647;0.63130695;0.878;0.645821;0.875;407;407;407;407
1.6912608;0.72794116;0.6545634;0.858;0.6616672;0.871;407;407;407;407
1.4975114;0.75735295;0.64142686;0.867;0.65235233;0.872;407;407;407;407
1.6237049;0.74264705;0.62001026;0.879;0.634391;0.874;407;407;407;407
