loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
2.2666564;0.30882353;2.2376962;0.388;2.2436156;0.358;67;67;67;67
1.8623351;0.42647058;1.8038722;0.47;1.8154463;0.464;67;67;67;67
1.6861353;0.5147059;1.2721565;0.587;1.2982391;0.586;67;67;67;67
1.3926134;0.625;1.0817945;0.659;1.1058837;0.658;67;67;67;67
1.3088012;0.6617647;0.9612327;0.746;0.9913413;0.718;67;67;67;67
1.557561;0.61764705;0.8899202;0.769;0.9305219;0.748;67;67;67;67
1.3613147;0.6544118;0.82256794;0.798;0.8436645;0.783;67;67;67;67
1.3433251;0.6691176;0.77251947;0.808;0.7959903;0.784;67;67;67;67
1.224772;0.72794116;0.7384992;0.829;0.75336;0.808;67;67;67;67
1.307515;0.6838235;0.71965396;0.831;0.72903776;0.819;67;67;67;67
1.1273934;0.74264705;0.7023449;0.843;0.72204596;0.824;67;67;67;67
1.2429655;0.6985294;0.72100616;0.816;0.7335927;0.823;67;67;67;67
1.0291703;0.75735295;0.67219615;0.841;0.6798835;0.846;67;67;67;67
0.98681515;0.72794116;0.6126298;0.857;0.6326203;0.855;67;67;67;67
1.1395034;0.7352941;0.615583;0.869;0.63115203;0.865;67;67;67;67
0.9700878;0.75735295;0.611145;0.86;0.6279585;0.852;67;67;67;67
1.264367;0.7132353;0.62170124;0.857;0.6287231;0.86;67;67;67;67
1.0284477;0.74264705;0.6089751;0.856;0.6381187;0.84;67;67;67;67
0.9627716;0.77205884;0.58054906;0.88;0.5919537;0.858;67;67;67;67
0.95722413;0.77205884;0.59701836;0.863;0.6006774;0.863;67;67;67;67
0.98328274;0.77205884;0.598448;0.866;0.6094283;0.861;67;67;67;67
0.9927854;0.7941176;0.5738508;0.873;0.58732253;0.857;67;67;67;67
0.89854294;0.7794118;0.553409;0.888;0.56759876;0.868;67;67;67;67
0.8913951;0.8088235;0.5672821;0.873;0.5772081;0.866;67;67;67;67
1.1817148;0.7058824;0.5761511;0.869;0.60495216;0.865;67;67;67;67
1.0458506;0.75;0.57877463;0.874;0.6040152;0.855;67;67;67;67
1.0535269;0.7352941;0.5722404;0.88;0.58944947;0.861;67;67;67;67
0.8278885;0.8161765;0.57950234;0.861;0.59247625;0.861;67;67;67;67
0.9767803;0.7647059;0.55455977;0.881;0.5677256;0.875;67;67;67;67
1.1144738;0.6764706;0.5434655;0.89;0.5541444;0.872;67;67;67;67
1.1500112;0.72794116;0.53183067;0.891;0.56834716;0.867;67;67;67;67
0.7516346;0.8382353;0.52621084;0.892;0.5472255;0.883;67;67;67;67
1.122596;0.74264705;0.55143374;0.874;0.5710163;0.866;67;67;67;67
0.7508296;0.8161765;0.52768844;0.894;0.55641484;0.869;67;67;67;67
0.9924056;0.77205884;0.53159344;0.877;0.5476323;0.874;67;67;67;67
1.0595661;0.7352941;0.57515675;0.868;0.57131416;0.875;67;67;67;67
1.0591611;0.75735295;0.53048044;0.883;0.553021;0.869;67;67;67;67
0.8876505;0.7794118;0.4968026;0.891;0.5380105;0.868;67;67;67;67
0.8980165;0.74264705;0.52797437;0.88;0.5584204;0.866;67;67;67;67
0.8068382;0.8161765;0.51304334;0.891;0.553002;0.868;67;67;67;67
1.0608106;0.7794118;0.56326354;0.875;0.5820083;0.869;67;67;67;67
0.83386785;0.8161765;0.543258;0.883;0.58400863;0.864;67;67;67;67
0.8466714;0.7941176;0.51333356;0.895;0.5347915;0.873;67;67;67;67
1.0548619;0.72794116;0.5526962;0.866;0.5616605;0.863;67;67;67;67
1.0348536;0.75;0.50711846;0.896;0.5376781;0.883;67;67;67;67
0.963391;0.7647059;0.49266234;0.89;0.5306297;0.875;67;67;67;67
0.9041143;0.8014706;0.53409225;0.884;0.55312794;0.877;67;67;67;67
1.1498084;0.6838235;0.54134387;0.886;0.5792759;0.867;67;67;67;67
0.8663937;0.7794118;0.53065044;0.879;0.57676256;0.865;67;67;67;67
1.0984101;0.72794116;0.53144056;0.876;0.5540439;0.871;67;67;67;67
1.0414076;0.74264705;0.5142207;0.882;0.5262322;0.881;67;67;67;67
0.8917443;0.77205884;0.5112821;0.887;0.5362815;0.878;67;67;67;67
0.884041;0.7867647;0.53447944;0.879;0.57566994;0.875;67;67;67;67
0.94402605;0.8014706;0.50370634;0.89;0.5466793;0.876;67;67;67;67
0.87005186;0.7867647;0.52799314;0.888;0.55545104;0.867;67;67;67;67
0.7540389;0.8455882;0.4911643;0.895;0.5213624;0.883;67;67;67;67
0.684055;0.8455882;0.54000926;0.871;0.54422104;0.869;67;67;67;67
0.86063087;0.7941176;0.4772221;0.899;0.52497774;0.872;67;67;67;67
0.9883044;0.75;0.4972066;0.901;0.52630484;0.879;67;67;67;67
1.0662198;0.72794116;0.5185593;0.883;0.5805647;0.863;67;67;67;67
0.8176779;0.7867647;0.52923644;0.877;0.56939834;0.867;67;67;67;67
0.8946209;0.8014706;0.4840233;0.897;0.5122038;0.879;67;67;67;67
0.82487136;0.8014706;0.53152287;0.877;0.5575767;0.861;67;67;67;67
0.5940249;0.8602941;0.49182412;0.891;0.5263255;0.881;67;67;67;67
0.7690711;0.7867647;0.5112668;0.885;0.55845475;0.864;67;67;67;67
1.0502743;0.72794116;0.52295446;0.876;0.55282366;0.863;67;67;67;67
0.7890353;0.8235294;0.5143934;0.889;0.5532135;0.87;67;67;67;67
0.7703364;0.8308824;0.4786527;0.889;0.5257656;0.866;67;67;67;67
