loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
23.037.384;0.073529415;23.025.765;0.106;23.025.808;0.099;10;10;10;10
22.977.057;0.15441176;23.028.288;0.107;22.995.856;0.126;10;10;10;10
23.025.646;0.11029412;23.031.607;0.107;2.298.794;0.126;10;10;10;10
22.984.705;0.11764706;2.302.972;0.107;22.980.628;0.126;10;10;10;10
2.298.444;0.13235295;23.023.856;0.107;22.971.592;0.126;10;10;10;10
2.295.858;0.10294118;2.300.308;0.107;22.948.258;0.126;10;10;10;10
22.878.063;0.13970588;22.953.434;0.107;2.288.626;0.126;10;10;10;10
22.780.411;0.13235295;22.809.508;0.11;22.732.522;0.132;10;10;10;10
22.600.627;0.13970588;22.371.616;0.168;22.279.067;0.168;10;10;10;10
21.468.098;0.22794117;21.266.246;0.251;21.237.633;0.254;10;10;10;10
20.101.454;0.25735295;19.609.836;0.306;19.668.286;0.28;10;10;10;10
18.820.548;0.34558824;17.543.565;0.411;17.686.518;0.398;10;10;10;10
17.990.835;0.31617647;15.476.214;0.458;1.575.474;0.45;10;10;10;10
1.735.907;0.47058824;14.154.992;0.503;14.482.757;0.498;10;10;10;10
14.656.346;0.5441176;13.184.134;0.604;13.552.177;0.583;10;10;10;10
15.921.079;0.5588235;12.363.659;0.639;1.272.395;0.626;10;10;10;10
14.041.735;0.6691176;1.150.284;0.656;11.858.763;0.654;10;10;10;10
13.300.264;0.5808824;10.885.837;0.696;11.195.205;0.706;10;10;10;10
1.397.227;0.61764705;10.326.812;0.728;10.673.909;0.733;10;10;10;10
14.718.064;0.5955882;10.037.254;0.751;10.380.145;0.728;10;10;10;10
13.142.364;0.6617647;0.96763086;0.766;0.99893856;0.771;10;10;10;10
13.393.967;0.6691176;0.9443286;0.78;0.9735149;0.778;10;10;10;10
11.937.152;0.75735295;0.91727906;0.798;0.9431939;0.794;10;10;10;10
12.959.814;0.74264705;0.88588685;0.818;0.9096496;0.821;10;10;10;10
15.415.537;0.64705884;0.85203505;0.823;0.88479483;0.807;10;10;10;10
10.773.256;0.75;0.82689416;0.836;0.85353446;0.822;10;10;10;10
13.989.794;0.6838235;0.8066986;0.821;0.8393331;0.812;10;10;10;10
13.666.931;0.6985294;0.76920474;0.844;0.7977902;0.832;10;10;10;10
0.99130386;0.8308824;0.7401122;0.847;0.7720432;0.833;10;10;10;10
11.280.288;0.77205884;0.7329298;0.857;0.76208186;0.839;10;10;10;10
12.556.317;0.7058824;0.71827847;0.857;0.7486135;0.835;10;10;10;10
11.649.008;0.7205882;0.70921177;0.853;0.7417997;0.836;10;10;10;10
11.240.631;0.7352941;0.6931418;0.864;0.72383696;0.839;10;10;10;10
10.084.392;0.8235294;0.6918913;0.864;0.72454923;0.844;10;10;10;10
0.94570273;0.74264705;0.6964455;0.863;0.72607934;0.846;10;10;10;10
0.9854494;0.7352941;0.6613712;0.865;0.69319445;0.85;10;10;10;10
12.075.216;0.72794116;0.676846;0.865;0.7103723;0.86;10;10;10;10
10.051.241;0.7941176;0.64300776;0.879;0.68162096;0.856;10;10;10;10
10.853.746;0.6911765;0.65309256;0.869;0.6890747;0.854;10;10;10;10
12.051.486;0.7205882;0.63794994;0.878;0.66996986;0.862;10;10;10;10
11.170.994;0.74264705;0.6455635;0.872;0.68171096;0.847;10;10;10;10
11.311.661;0.77205884;0.6383059;0.871;0.6720103;0.858;10;10;10;10
10.310.422;0.7794118;0.6294224;0.875;0.65818274;0.867;10;10;10;10
11.480.451;0.74264705;0.6192459;0.874;0.65748805;0.859;10;10;10;10
0.92364216;0.77205884;0.62248695;0.876;0.65616333;0.861;10;10;10;10
10.114.436;0.75735295;0.615224;0.875;0.65244967;0.859;10;10;10;10
1.047.464;0.74264705;0.61124325;0.871;0.6404728;0.866;10;10;10;10
10.544.747;0.7794118;0.6118505;0.881;0.6467308;0.858;10;10;10;10
1.138.673;0.75;0.6335476;0.875;0.6659334;0.864;10;10;10;10
