loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
210.72826;0.15441176;2.2963166;0.131;2.299961;0.124;407;407;407;407
114.77858;0.14705883;2.300536;0.14;2.3021433;0.129;407;407;407;407
58.003235;0.15441176;2.3019083;0.106;2.3031654;0.099;407;407;407;407
27.811398;0.10294118;2.3021035;0.106;2.3033142;0.099;407;407;407;407
13.362498;0.13970588;2.3021357;0.106;2.3030462;0.099;407;407;407;407
7.0970554;0.080882356;2.3020823;0.106;2.3025842;0.099;407;407;407;407
4.6272326;0.125;2.3020127;0.106;2.302144;0.099;407;407;407;407
3.740287;0.125;2.3019307;0.106;2.3017955;0.099;407;407;407;407
3.456721;0.11764706;2.3018956;0.106;2.3014953;0.099;407;407;407;407
3.373149;0.080882356;2.30185;0.106;2.301293;0.099;407;407;407;407
3.342013;0.05882353;2.301823;0.106;2.3011131;0.099;407;407;407;407
3.3381937;0.066176474;2.30181;0.106;2.3008804;0.099;407;407;407;407
3.3403835;0.0882353;2.3018339;0.106;2.3006485;0.099;407;407;407;407
3.3329046;0.0882353;2.3018272;0.106;2.3004842;0.099;407;407;407;407
3.3239284;0.18382353;2.3018403;0.106;2.3003135;0.099;407;407;407;407
3.3321877;0.080882356;2.3018663;0.106;2.3002222;0.099;407;407;407;407
3.3190565;0.13970588;2.30186;0.106;2.3001518;0.099;407;407;407;407
3.3219047;0.11764706;2.301873;0.106;2.3000293;0.099;407;407;407;407
3.3282886;0.11029412;2.3018649;0.106;2.3000095;0.099;407;407;407;407
3.3244944;0.080882356;2.3018827;0.106;2.2999518;0.099;407;407;407;407
3.3137255;0.11764706;2.30187;0.106;2.2998977;0.099;407;407;407;407
3.3289146;0.073529415;2.3018987;0.107;2.2998078;0.126;407;407;407;407
3.316548;0.11764706;2.3018885;0.107;2.2998388;0.126;407;407;407;407
3.3203187;0.13970588;2.3019295;0.106;2.2997618;0.099;407;407;407;407
3.325611;0.09558824;2.3019342;0.106;2.2997348;0.099;407;407;407;407
3.310937;0.14705883;2.30196;0.107;2.2996428;0.126;407;407;407;407
3.3174384;0.11764706;2.3019474;0.107;2.299677;0.126;407;407;407;407
3.3119826;0.09558824;2.3019624;0.107;2.2996109;0.126;407;407;407;407
3.312165;0.13235295;2.3019435;0.107;2.299674;0.126;407;407;407;407
3.3181071;0.0882353;2.3019555;0.107;2.299639;0.126;407;407;407;407
3.311427;0.09558824;2.301957;0.107;2.2995818;0.126;407;407;407;407
3.308702;0.125;2.3019438;0.107;2.2996562;0.126;407;407;407;407
3.3100576;0.073529415;2.3019907;0.107;2.299605;0.126;407;407;407;407
3.3102462;0.11029412;2.301992;0.107;2.2995982;0.126;407;407;407;407
3.2972293;0.13970588;2.3019693;0.107;2.299616;0.126;407;407;407;407
3.3114424;0.11029412;2.3019948;0.107;2.2995975;0.126;407;407;407;407
3.3121057;0.0882353;2.3019915;0.107;2.2995691;0.126;407;407;407;407
3.3134875;0.11764706;2.3019834;0.107;2.299589;0.126;407;407;407;407
3.3005624;0.10294118;2.3020191;0.107;2.2995257;0.126;407;407;407;407
3.296673;0.15441176;2.302032;0.107;2.29949;0.126;407;407;407;407
3.2997534;0.15441176;2.3020296;0.107;2.2994688;0.126;407;407;407;407
3.2927835;0.125;2.3020241;0.107;2.2994661;0.126;407;407;407;407
3.303942;0.073529415;2.3020532;0.107;2.2994065;0.126;407;407;407;407
3.2903373;0.13970588;2.3020349;0.107;2.2994409;0.126;407;407;407;407
3.2980971;0.080882356;2.3020341;0.107;2.2994168;0.126;407;407;407;407
3.2979755;0.09558824;2.3020527;0.107;2.2994266;0.126;407;407;407;407
3.2912645;0.13235295;2.3020093;0.107;2.2995107;0.126;407;407;407;407
3.2990956;0.080882356;2.3020005;0.107;2.2994857;0.126;407;407;407;407
3.2969115;0.09558824;2.3020012;0.107;2.2994971;0.126;407;407;407;407
3.2912967;0.13235295;2.3020108;0.107;2.2994943;0.126;407;407;407;407
3.2973304;0.125;2.302005;0.107;2.2995024;0.126;407;407;407;407
3.2988236;0.073529415;2.3020134;0.107;2.2994525;0.126;407;407;407;407
3.3002448;0.073529415;2.3020089;0.107;2.299433;0.126;407;407;407;407
3.2936206;0.11764706;2.301996;0.107;2.2994652;0.126;407;407;407;407
3.2952862;0.125;2.301992;0.107;2.29948;0.126;407;407;407;407
3.2981696;0.10294118;2.3019989;0.107;2.2994564;0.126;407;407;407;407
3.299899;0.11029412;2.3020158;0.107;2.299421;0.126;407;407;407;407
3.302215;0.125;2.3020318;0.107;2.2994134;0.126;407;407;407;407
3.2995858;0.14705883;2.301996;0.107;2.2994316;0.126;407;407;407;407
3.3065257;0.09558824;2.3020005;0.107;2.2994046;0.126;407;407;407;407
3.303535;0.0882353;2.301985;0.107;2.2994373;0.126;407;407;407;407
3.2942057;0.125;2.3019917;0.107;2.299447;0.126;407;407;407;407
3.3006058;0.13235295;2.3019903;0.107;2.2994077;0.126;407;407;407;407
3.3118873;0.066176474;2.3020253;0.107;2.2994106;0.126;407;407;407;407
3.3028634;0.073529415;2.302039;0.107;2.2993906;0.126;407;407;407;407
3.3107862;0.09558824;2.3020403;0.107;2.299411;0.126;407;407;407;407
3.299668;0.125;2.3020387;0.107;2.2993643;0.126;407;407;407;407
3.307755;0.13235295;2.302035;0.107;2.2993536;0.126;407;407;407;407
3.304855;0.09558824;2.3020496;0.107;2.2993646;0.126;407;407;407;407
3.2998483;0.125;2.3020504;0.107;2.2993202;0.126;407;407;407;407
3.3068686;0.073529415;2.3020427;0.107;2.2993388;0.126;407;407;407;407
3.2997682;0.080882356;2.3020298;0.107;2.2994082;0.126;407;407;407;407
3.3056464;0.080882356;2.302035;0.107;2.2994246;0.126;407;407;407;407
3.2952075;0.11764706;2.3020313;0.107;2.2994032;0.126;407;407;407;407
3.3022397;0.10294118;2.302049;0.107;2.2994637;0.126;407;407;407;407
3.301178;0.11764706;2.3020277;0.107;2.2994752;0.126;407;407;407;407
3.3001745;0.10294118;2.302048;0.107;2.2994628;0.126;407;407;407;407
3.2993078;0.09558824;2.302039;0.107;2.2994823;0.126;407;407;407;407
3.3004665;0.11029412;2.302034;0.107;2.2994776;0.126;407;407;407;407
3.2992828;0.11764706;2.3020294;0.107;2.2994874;0.126;407;407;407;407
3.3037238;0.10294118;2.3020346;0.107;2.2994556;0.126;407;407;407;407
3.2999198;0.15441176;2.3020453;0.107;2.299508;0.126;407;407;407;407
3.3074608;0.11764706;2.3020525;0.107;2.2994645;0.126;407;407;407;407
3.3069592;0.066176474;2.302051;0.107;2.2994268;0.126;407;407;407;407
3.2955008;0.13235295;2.3020341;0.107;2.2994673;0.126;407;407;407;407
3.3020244;0.09558824;2.3020346;0.107;2.2994494;0.126;407;407;407;407
3.3000298;0.0882353;2.3020248;0.107;2.2994838;0.126;407;407;407;407
3.2996168;0.125;2.3020551;0.107;2.299475;0.126;407;407;407;407
3.3054209;0.11029412;2.3020205;0.107;2.2995276;0.126;407;407;407;407
3.300517;0.11764706;2.3020258;0.107;2.2995012;0.126;407;407;407;407
3.304163;0.11029412;2.3020475;0.107;2.2994156;0.126;407;407;407;407
3.3006053;0.14705883;2.3020475;0.107;2.299442;0.126;407;407;407;407
3.306531;0.11029412;2.3020473;0.107;2.2994468;0.126;407;407;407;407
3.3048234;0.13970588;2.3020625;0.107;2.2994018;0.126;407;407;407;407
3.3139129;0.11764706;2.3020425;0.107;2.2994218;0.126;407;407;407;407
3.307993;0.09558824;2.3020267;0.107;2.2994044;0.126;407;407;407;407
3.3154202;0.080882356;2.302038;0.107;2.2994068;0.126;407;407;407;407
3.304833;0.11029412;2.3020353;0.107;2.2994485;0.126;407;407;407;407
3.3059754;0.125;2.302037;0.107;2.2994747;0.126;407;407;407;407
3.3067727;0.13970588;2.3020298;0.107;2.299469;0.126;407;407;407;407
3.319686;0.05882353;2.302036;0.107;2.2994378;0.126;407;407;407;407
3.3038862;0.19117647;2.3020122;0.107;2.2995076;0.126;407;407;407;407
3.3197675;0.0882353;2.3020291;0.107;2.2994533;0.126;407;407;407;407
3.3152366;0.11029412;2.3020077;0.107;2.2994633;0.126;407;407;407;407
3.313195;0.11764706;2.302024;0.107;2.299445;0.126;407;407;407;407
3.3111234;0.11029412;2.3020217;0.107;2.2994027;0.126;407;407;407;407
3.3149908;0.09558824;2.302013;0.107;2.2994308;0.126;407;407;407;407
3.3195605;0.125;2.3020084;0.107;2.299436;0.126;407;407;407;407
3.3238702;0.080882356;2.3019946;0.107;2.2994716;0.126;407;407;407;407
3.3263094;0.13970588;2.3019888;0.107;2.299507;0.126;407;407;407;407
3.3236601;0.10294118;2.301989;0.107;2.2995229;0.126;407;407;407;407
3.3201237;0.125;2.3019845;0.107;2.2994952;0.126;407;407;407;407
