loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.0308146;0.26041666;2.1091468;0.5;1.7759187;0.3438;4;4;4;4
1.4368731;0.65625;1.8949594;0.0;1.2127863;0.6212;4;4;4;4
1.3700603;0.6458333;1.4071447;0.0;0.98849297;0.7378;4;4;4;4
1.1290487;0.7083333;0.9313679;0.5;0.81413865;0.7863;4;4;4;4
1.3852292;0.6770833;0.78924096;0.5;0.74581194;0.808;4;4;4;4
1.0055426;0.7604167;0.75755906;1.0;0.7162991;0.8203;4;4;4;4
0.9183338;0.8125;0.61983144;1.0;0.6895467;0.8306;4;4;4;4
1.2612108;0.71875;0.6442196;1.0;0.6507174;0.8433;4;4;4;4
1.1335725;0.7604167;0.63329715;1.0;0.6393918;0.8495;4;4;4;4
1.0696775;0.78125;0.6453762;1.0;0.6346021;0.853;4;4;4;4
0.9821248;0.7708333;0.581959;1.0;0.6163252;0.8517;4;4;4;4
1.3256998;0.6770833;0.5590873;1.0;0.60070276;0.8616;4;4;4;4
0.80657816;0.8125;0.4874621;1.0;0.6059966;0.86;4;4;4;4
0.9883577;0.7604167;0.5632848;1.0;0.5951243;0.861;4;4;4;4
0.95986366;0.7916667;0.46981266;1.0;0.5880681;0.8605;4;4;4;4
0.9479268;0.7916667;0.42108375;1.0;0.57178885;0.8681;4;4;4;4
1.0134232;0.7916667;0.589435;1.0;0.5860851;0.8649;4;4;4;4
1.0334934;0.7604167;0.40038437;1.0;0.5848582;0.8598;4;4;4;4
0.99947786;0.7708333;0.43131828;1.0;0.5467933;0.8806;4;4;4;4
1.0584029;0.7604167;0.37853733;1.0;0.548596;0.8764;4;4;4;4
1.0748869;0.7604167;0.46920228;1.0;0.54601175;0.8766;4;4;4;4
1.0621461;0.75;0.42225772;1.0;0.55710876;0.8707;4;4;4;4
0.93169755;0.8020833;0.44831693;1.0;0.55512774;0.8734;4;4;4;4
1.1087176;0.71875;0.5302442;1.0;0.54423875;0.8758;4;4;4;4
1.0999258;0.7395833;0.4269011;1.0;0.54194677;0.8753;4;4;4;4
1.0255276;0.78125;0.51332563;1.0;0.5502561;0.8722;4;4;4;4
1.0269144;0.78125;0.48150718;1.0;0.5455294;0.8792;4;4;4;4
0.8219349;0.8229167;0.27936167;1.0;0.53842473;0.8804;4;4;4;4
0.90803176;0.8020833;0.35475755;1.0;0.5283097;0.8818;4;4;4;4
1.0365568;0.7604167;0.30237266;1.0;0.5585835;0.8677;4;4;4;4
0.9172881;0.8020833;0.32123488;1.0;0.53330106;0.882;4;4;4;4
0.96421784;0.7708333;0.3358061;1.0;0.5522653;0.8758;4;4;4;4
1.0262023;0.7708333;0.2452747;1.0;0.5440914;0.8794;4;4;4;4
1.0116466;0.78125;0.3762397;1.0;0.5454876;0.8727;4;4;4;4
1.0123538;0.7708333;0.36278707;1.0;0.5402145;0.8776;4;4;4;4
0.993783;0.7708333;0.29006296;1.0;0.5372198;0.8807;4;4;4;4
1.148575;0.7291667;0.27071363;1.0;0.53276074;0.8779;4;4;4;4
0.9556685;0.7604167;0.22750118;1.0;0.5387156;0.8819;4;4;4;4
0.6505442;0.875;0.27786404;1.0;0.53180265;0.8811;4;4;4;4
1.1075858;0.7291667;0.27288097;1.0;0.529901;0.8836;4;4;4;4
1.0694433;0.7291667;0.25874653;1.0;0.52549666;0.8806;4;4;4;4
0.7384499;0.84375;0.33161494;1.0;0.5314572;0.8809;4;4;4;4
1.1685181;0.6979167;0.27191713;1.0;0.52345395;0.8822;4;4;4;4
