loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
2.4341474;0.11029412;2.302024;0.106;2.3010418;0.099;12;12;12;12
2.3624628;0.13235295;2.3020337;0.107;2.300519;0.126;12;12;12;12
2.3281522;0.18382353;2.3020046;0.107;2.3002336;0.126;12;12;12;12
2.3217983;0.080882356;2.3020284;0.107;2.2998939;0.126;12;12;12;12
2.310641;0.10294118;2.3021255;0.107;2.2996118;0.126;12;12;12;12
2.3017256;0.13235295;2.3021379;0.107;2.2995133;0.126;12;12;12;12
2.3013573;0.10294118;2.3022344;0.107;2.2993755;0.126;12;12;12;12
2.3035195;0.10294118;2.302282;0.107;2.2992997;0.126;12;12;12;12
2.2991831;0.13235295;2.3022773;0.107;2.2992294;0.126;12;12;12;12
2.299671;0.09558824;2.302352;0.107;2.2991288;0.126;12;12;12;12
2.3014753;0.125;2.3024125;0.107;2.2990556;0.126;12;12;12;12
2.2943687;0.1764706;2.302422;0.107;2.2990675;0.126;12;12;12;12
2.3046446;0.09558824;2.3024502;0.107;2.2989957;0.126;12;12;12;12
2.2938478;0.15441176;2.3024876;0.107;2.2989953;0.126;12;12;12;12
2.3020616;0.10294118;2.3025763;0.107;2.2989619;0.126;12;12;12;12
2.3010323;0.13235295;2.3026567;0.107;2.2988856;0.126;12;12;12;12
2.2904236;0.13235295;2.3027132;0.107;2.2987857;0.126;12;12;12;12
2.2980971;0.13970588;2.3027055;0.107;2.2988808;0.126;12;12;12;12
2.2942777;0.15441176;2.30279;0.107;2.2988067;0.126;12;12;12;12
2.296138;0.11764706;2.3027399;0.107;2.2988672;0.126;12;12;12;12
2.2968574;0.16176471;2.3027232;0.107;2.2989264;0.126;12;12;12;12
2.2993743;0.14705883;2.3027837;0.107;2.2988553;0.126;12;12;12;12
2.3164937;0.05147059;2.302811;0.107;2.2987773;0.126;12;12;12;12
2.3087313;0.066176474;2.3028455;0.107;2.2988517;0.126;12;12;12;12
2.3002448;0.10294118;2.3027992;0.107;2.298852;0.126;12;12;12;12
2.2967384;0.16176471;2.3028572;0.107;2.2988238;0.126;12;12;12;12
2.299648;0.11029412;2.3028755;0.107;2.2988682;0.126;12;12;12;12
2.3036397;0.11029412;2.3028643;0.107;2.2988548;0.126;12;12;12;12
