loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
15.099877;0.64705884;0.88762033;0.764;0.9017521;0.74;441;441;441;441
9.212927;0.7132353;0.7702566;0.837;0.79609597;0.833;441;441;441;441
5.857743;0.8161765;0.7183453;0.869;0.732538;0.867;441;441;441;441
4.020302;0.7867647;0.7443214;0.85;0.76486915;0.854;441;441;441;441
3.2832952;0.74264705;0.75931144;0.851;0.7775413;0.857;441;441;441;441
2.6039338;0.6764706;0.7169662;0.865;0.76290184;0.849;441;441;441;441
2.3761842;0.7058824;0.7122389;0.844;0.7574982;0.839;441;441;441;441
2.0570462;0.75;0.67247766;0.878;0.69548774;0.869;441;441;441;441
1.7943854;0.8014706;0.7421881;0.848;0.78038204;0.836;441;441;441;441
1.9338672;0.6911765;0.6627495;0.879;0.67843544;0.875;441;441;441;441
1.7698321;0.74264705;0.64528203;0.889;0.6639022;0.878;441;441;441;441
1.66136;0.7867647;0.6545808;0.87;0.6749909;0.874;441;441;441;441
1.8762326;0.7205882;0.6539062;0.881;0.69277906;0.864;441;441;441;441
1.8551517;0.7205882;0.67730355;0.86;0.6934603;0.861;441;441;441;441
1.5178173;0.8088235;0.6533026;0.889;0.6786001;0.881;441;441;441;441
1.788619;0.6764706;0.6479324;0.886;0.67244434;0.877;441;441;441;441
1.4954216;0.8088235;0.66816884;0.871;0.6959532;0.866;441;441;441;441
1.5457573;0.7941176;0.6484124;0.889;0.6701355;0.871;441;441;441;441
1.7666447;0.7058824;0.6204151;0.876;0.6486044;0.872;441;441;441;441
1.4936805;0.7941176;0.6388391;0.88;0.6644915;0.882;441;441;441;441
1.6708791;0.7352941;0.6581572;0.877;0.6686447;0.873;441;441;441;441
1.490224;0.77205884;0.7176194;0.858;0.76418185;0.85;441;441;441;441
1.3485531;0.8161765;0.64234936;0.879;0.6510076;0.878;441;441;441;441
1.5992689;0.72794116;0.64906746;0.882;0.6626405;0.874;441;441;441;441
1.4519253;0.8235294;0.6263619;0.893;0.6495896;0.888;441;441;441;441
1.8965354;0.6617647;0.63331497;0.882;0.6641354;0.859;441;441;441;441
1.5276742;0.7647059;0.6323147;0.888;0.6579796;0.875;441;441;441;441
1.5214784;0.7794118;0.6789167;0.867;0.7024451;0.859;441;441;441;441
1.4640671;0.8161765;0.610108;0.887;0.6428632;0.873;441;441;441;441
1.6865988;0.7132353;0.64504415;0.88;0.6503955;0.882;441;441;441;441
1.5976863;0.75;0.6493445;0.872;0.6492832;0.878;441;441;441;441
1.7293261;0.72794116;0.6356572;0.873;0.66496396;0.873;441;441;441;441
1.6162121;0.7132353;0.61929715;0.889;0.6395973;0.877;441;441;441;441
1.6347157;0.72794116;0.6195577;0.89;0.6298091;0.896;441;441;441;441
1.5766342;0.7647059;0.61339307;0.887;0.6309639;0.884;441;441;441;441
1.4471185;0.8235294;0.6253554;0.888;0.6459062;0.884;441;441;441;441
1.4582129;0.77205884;0.61000556;0.881;0.64075255;0.873;441;441;441;441
1.5469712;0.7647059;0.6512242;0.884;0.67969733;0.875;441;441;441;441
1.674839;0.77205884;0.66387594;0.865;0.6791647;0.882;441;441;441;441
1.5320623;0.7794118;0.6140914;0.892;0.6351627;0.889;441;441;441;441
1.4549034;0.7941176;0.61060673;0.899;0.62876475;0.887;441;441;441;441
1.4836135;0.72794116;0.6037441;0.901;0.6161576;0.89;441;441;441;441
1.4930377;0.77205884;0.61751217;0.898;0.63592494;0.892;441;441;441;441
1.5322005;0.77205884;0.62361866;0.882;0.6593142;0.866;441;441;441;441
1.5631546;0.7647059;0.60387707;0.894;0.62764746;0.889;441;441;441;441
1.3667631;0.8088235;0.6213462;0.896;0.6438323;0.884;441;441;441;441
1.357404;0.8088235;0.61471987;0.903;0.6285944;0.885;441;441;441;441
1.5637492;0.7794118;0.6248576;0.887;0.64538294;0.889;441;441;441;441
1.4054129;0.7941176;0.60747814;0.891;0.6118044;0.892;441;441;441;441
1.4206963;0.8088235;0.6131118;0.887;0.6377265;0.884;441;441;441;441
1.5743196;0.77205884;0.6264314;0.894;0.6424437;0.887;441;441;441;441
1.4958512;0.7867647;0.64496243;0.882;0.6509362;0.883;441;441;441;441
1.3008047;0.8308824;0.6237996;0.895;0.64658505;0.881;441;441;441;441
1.5223491;0.7794118;0.62246364;0.91;0.6389302;0.889;441;441;441;441
1.6152147;0.74264705;0.63050437;0.875;0.6579969;0.872;441;441;441;441
1.5125308;0.75735295;0.6138442;0.889;0.6275786;0.888;441;441;441;441
1.4127529;0.7867647;0.61259466;0.902;0.6250108;0.893;441;441;441;441
1.6509173;0.7352941;0.6184195;0.894;0.644977;0.877;441;441;441;441
1.5648053;0.74264705;0.6022532;0.897;0.6125974;0.892;441;441;441;441
1.2435253;0.85294116;0.6104974;0.89;0.6410818;0.883;441;441;441;441
1.4256647;0.8014706;0.60111815;0.887;0.6368349;0.878;441;441;441;441
1.4409728;0.8235294;0.61888784;0.895;0.63498986;0.897;441;441;441;441
1.5021024;0.7867647;0.61111856;0.897;0.6330809;0.89;441;441;441;441
1.3434424;0.8382353;0.6118229;0.885;0.64200413;0.866;441;441;441;441
1.71832;0.7352941;0.59504956;0.906;0.6092952;0.894;441;441;441;441
1.5159881;0.77205884;0.6197232;0.883;0.62998605;0.865;441;441;441;441
1.554286;0.75;0.60770184;0.899;0.628015;0.888;441;441;441;441
1.3780302;0.8235294;0.60871243;0.89;0.6460015;0.881;441;441;441;441
1.402859;0.7794118;0.5840854;0.901;0.6023249;0.895;441;441;441;441
1.4579501;0.8235294;0.6147382;0.884;0.62770295;0.887;441;441;441;441
1.5034996;0.75735295;0.5947296;0.902;0.6150577;0.884;441;441;441;441
1.3812926;0.8088235;0.6137744;0.888;0.6227583;0.885;441;441;441;441
