loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2533314;0.16176471;2.2430005;0.218;2.2409625;0.194;50;50;50;50
1.9560244;0.36764705;1.755365;0.433;1.7608016;0.42;50;50;50;50
1.6676104;0.47058824;1.4037741;0.487;1.4262879;0.474;50;50;50;50
1.6981456;0.43382353;1.2657182;0.543;1.2910331;0.562;50;50;50;50
1.4662242;0.5514706;1.1218965;0.622;1.14524;0.649;50;50;50;50
1.4285122;0.61764705;0.9861599;0.746;1.0187105;0.727;50;50;50;50
1.1955923;0.7058824;0.8666893;0.798;0.9031645;0.784;50;50;50;50
1.3904383;0.7058824;0.7835989;0.827;0.80983436;0.817;50;50;50;50
1.1850384;0.74264705;0.70750034;0.852;0.7333749;0.839;50;50;50;50
1.0886749;0.7058824;0.69099444;0.842;0.7001169;0.852;50;50;50;50
1.2264286;0.7132353;0.63508695;0.868;0.6390184;0.873;50;50;50;50
1.1781762;0.7058824;0.61750484;0.89;0.6138797;0.883;50;50;50;50
1.1636498;0.7352941;0.5965991;0.889;0.5865992;0.889;50;50;50;50
0.97621423;0.77205884;0.56365263;0.892;0.5566193;0.894;50;50;50;50
0.9251237;0.7794118;0.5244155;0.899;0.5273721;0.891;50;50;50;50
0.84755486;0.8088235;0.52883005;0.907;0.5236923;0.898;50;50;50;50
1.0435534;0.7867647;0.5106454;0.909;0.5055385;0.904;50;50;50;50
0.9738729;0.75;0.5242414;0.913;0.51842016;0.909;50;50;50;50
0.8151141;0.8161765;0.51435417;0.911;0.5036735;0.91;50;50;50;50
0.8447882;0.8088235;0.4672519;0.913;0.45486745;0.911;50;50;50;50
0.81547445;0.7941176;0.4745317;0.918;0.46285248;0.909;50;50;50;50
0.9059272;0.7794118;0.48703876;0.922;0.46685395;0.913;50;50;50;50
0.7606654;0.8235294;0.48299685;0.921;0.46404207;0.919;50;50;50;50
1.0508106;0.7352941;0.47145137;0.912;0.45275274;0.912;50;50;50;50
0.94497424;0.7647059;0.4621857;0.913;0.44035026;0.913;50;50;50;50
0.8943874;0.7867647;0.4583848;0.913;0.44459197;0.911;50;50;50;50
0.64945;0.8602941;0.4494487;0.905;0.43730682;0.904;50;50;50;50
0.78908277;0.8014706;0.45449182;0.908;0.43216306;0.913;50;50;50;50
0.73147875;0.8235294;0.46415398;0.906;0.45683944;0.902;50;50;50;50
0.68263483;0.8161765;0.46770045;0.903;0.46045786;0.89;50;50;50;50
0.6310949;0.8455882;0.43681914;0.91;0.4296415;0.905;50;50;50;50
0.7712693;0.8088235;0.4918637;0.908;0.47045636;0.901;50;50;50;50
0.52300215;0.88235295;0.44632584;0.908;0.43475425;0.9;50;50;50;50
0.57872003;0.8382353;0.44994172;0.902;0.44484723;0.904;50;50;50;50
0.5616357;0.8382353;0.45220056;0.898;0.4385504;0.903;50;50;50;50
0.5130006;0.8602941;0.4548408;0.895;0.4199419;0.903;50;50;50;50
0.50304157;0.86764705;0.45983747;0.889;0.44372734;0.889;50;50;50;50
0.51176256;0.8602941;0.4973292;0.884;0.46896702;0.884;50;50;50;50
0.4963314;0.85294116;0.46614972;0.886;0.43376034;0.892;50;50;50;50
0.5007205;0.9044118;0.48669106;0.881;0.45718452;0.888;50;50;50;50
0.47599843;0.86764705;0.5024188;0.872;0.48206893;0.871;50;50;50;50
0.40133157;0.88235295;0.5044365;0.872;0.47325218;0.879;50;50;50;50
0.4603901;0.875;0.5409838;0.857;0.48739523;0.869;50;50;50;50
0.3772075;0.9117647;0.51211715;0.856;0.4877846;0.872;50;50;50;50
0.3346936;0.9411765;0.551359;0.856;0.53126407;0.861;50;50;50;50
0.32425067;0.9191176;0.52140564;0.86;0.4972304;0.864;50;50;50;50
0.36324394;0.8897059;0.52068275;0.859;0.49206886;0.875;50;50;50;50
0.3715023;0.89705884;0.5491857;0.846;0.52607757;0.861;50;50;50;50
0.37973064;0.9044118;0.58100784;0.831;0.53064924;0.852;50;50;50;50
0.23722601;0.9558824;0.57533437;0.833;0.54459435;0.845;50;50;50;50
0.30758822;0.9264706;0.58799815;0.834;0.5125587;0.849;50;50;50;50
0.27363122;0.9411765;0.58018506;0.825;0.5420426;0.854;50;50;50;50
0.25617662;0.9338235;0.6210694;0.832;0.56544334;0.845;50;50;50;50
0.263638;0.9264706;0.59373456;0.827;0.54652;0.857;50;50;50;50
0.29105216;0.9264706;0.59332126;0.831;0.53957504;0.85;50;50;50;50
0.30045205;0.9264706;0.6119491;0.828;0.58499324;0.845;50;50;50;50
0.18226989;0.9558824;0.6543036;0.824;0.57741386;0.841;50;50;50;50
0.25325173;0.9191176;0.6764578;0.809;0.60021937;0.836;50;50;50;50
0.19926924;0.9632353;0.7150649;0.789;0.63206804;0.822;50;50;50;50
0.17156161;0.9558824;0.6738189;0.821;0.61497575;0.835;50;50;50;50
0.15323672;0.9632353;0.69520736;0.802;0.6349174;0.829;50;50;50;50
0.23011768;0.9264706;0.6452195;0.821;0.60089993;0.826;50;50;50;50
0.16595644;0.9705882;0.7321735;0.811;0.6496644;0.823;50;50;50;50
0.16787708;0.9705882;0.7103856;0.812;0.6168962;0.829;50;50;50;50
0.20378052;0.9485294;0.6525883;0.832;0.6166053;0.831;50;50;50;50
0.117267035;0.9852941;0.65897435;0.819;0.6008962;0.834;50;50;50;50
0.17638433;0.9632353;0.7536258;0.793;0.69385415;0.808;50;50;50;50
0.15139788;0.9558824;0.73467577;0.803;0.6499601;0.827;50;50;50;50
0.15356652;0.9558824;0.72441274;0.803;0.6608936;0.817;50;50;50;50
0.085455194;0.9852941;0.79587364;0.795;0.7383058;0.795;50;50;50;50
0.13623853;0.9485294;0.77702945;0.797;0.7211747;0.801;50;50;50;50
0.11035359;0.9705882;0.76566017;0.799;0.7119976;0.814;50;50;50;50
0.05548321;0.99264705;0.8052448;0.783;0.7516334;0.807;50;50;50;50
0.074950255;0.99264705;0.76678485;0.796;0.7488142;0.81;50;50;50;50
0.09601482;0.97794116;0.7959255;0.787;0.7706523;0.808;50;50;50;50
0.061127163;1.0;0.7926441;0.799;0.75592023;0.815;50;50;50;50
0.078572206;0.97794116;0.8147541;0.798;0.792238;0.798;50;50;50;50
0.0809939;0.97794116;0.80151254;0.802;0.77779424;0.811;50;50;50;50
0.06658309;0.99264705;0.85789317;0.792;0.79416203;0.801;50;50;50;50
0.045193315;0.99264705;0.83236265;0.804;0.7993595;0.809;50;50;50;50
0.07070029;0.99264705;0.9138965;0.773;0.87134916;0.782;50;50;50;50
0.061387405;0.97794116;0.80608964;0.798;0.78395766;0.818;50;50;50;50
0.06149354;0.9852941;0.8546983;0.792;0.81403565;0.809;50;50;50;50
