loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
1.3077466;0.71875;0.92589;1.0;0.70811003;0.8788;37;37;37;37
0.95363957;0.8125;0.6197985;1.0;0.49543837;0.9287;37;37;37;37
0.89896774;0.8125;0.41290253;1.0;0.40027383;0.9499;37;37;37;37
0.7297192;0.8645833;0.28131437;1.0;0.35589555;0.9584;37;37;37;37
0.84414214;0.8125;0.34349024;1.0;0.33534557;0.964;37;37;37;37
0.76621455;0.8333333;0.29032403;1.0;0.32269675;0.9662;37;37;37;37
0.9815798;0.7708333;0.24664399;1.0;0.3232613;0.9702;37;37;37;37
0.8460781;0.8020833;0.210188;1.0;0.32981095;0.9668;37;37;37;37
0.8696911;0.8125;0.1920047;1.0;0.31795326;0.9706;37;37;37;37
0.75859237;0.84375;0.1870133;1.0;0.29196057;0.971;37;37;37;37
1.1096298;0.7395833;0.18657286;1.0;0.3214892;0.9699;37;37;37;37
0.9030821;0.7916667;0.20021594;1.0;0.30907196;0.9689;37;37;37;37
0.91432685;0.78125;0.13269284;1.0;0.2859347;0.9716;37;37;37;37
0.76133925;0.8229167;0.13547496;1.0;0.32778236;0.9666;37;37;37;37
0.84432155;0.8125;0.15318602;1.0;0.31423098;0.9692;37;37;37;37
0.6783667;0.8541667;0.15235046;1.0;0.29805034;0.9689;37;37;37;37
0.71603966;0.84375;0.11596328;1.0;0.29052556;0.9707;37;37;37;37
0.9463175;0.78125;0.1389767;1.0;0.30200508;0.9689;37;37;37;37
0.86586016;0.7916667;0.1339822;1.0;0.3304378;0.965;37;37;37;37
0.8433334;0.8020833;0.11941399;1.0;0.30244678;0.9655;37;37;37;37
1.025833;0.75;0.15057892;1.0;0.29833627;0.967;37;37;37;37
0.9169259;0.78125;0.1413186;1.0;0.32609656;0.9639;37;37;37;37
0.9156757;0.7708333;0.120268695;1.0;0.31489518;0.9665;37;37;37;37
0.8336846;0.8020833;0.15069084;1.0;0.32536504;0.9629;37;37;37;37
0.73549205;0.8229167;0.13756253;1.0;0.30328614;0.9647;37;37;37;37
0.6936352;0.8541667;0.17853074;1.0;0.31251425;0.9599;37;37;37;37
0.848603;0.8229167;0.20195153;1.0;0.31312808;0.9604;37;37;37;37
0.754034;0.84375;0.12974335;1.0;0.31524628;0.96;37;37;37;37
0.63034886;0.8541667;0.10451039;1.0;0.30952933;0.9601;37;37;37;37
0.88239616;0.7916667;0.10411617;1.0;0.3555713;0.9478;37;37;37;37
0.6145881;0.8541667;0.11274009;1.0;0.3299556;0.9519;37;37;37;37
0.7514331;0.8229167;0.13434501;1.0;0.34484336;0.9486;37;37;37;37
0.8607419;0.7708333;0.14935157;1.0;0.34385937;0.947;37;37;37;37
0.72097445;0.8229167;0.11654365;1.0;0.3504561;0.9486;37;37;37;37
0.84170276;0.7916667;0.11470641;1.0;0.33795443;0.95;37;37;37;37
0.5745742;0.8645833;0.17749056;1.0;0.3499336;0.9474;37;37;37;37
0.5944158;0.8333333;0.1530551;1.0;0.34106904;0.9436;37;37;37;37
0.6343011;0.84375;0.113321096;1.0;0.37299505;0.9374;37;37;37;37
0.78538483;0.7916667;0.14916411;1.0;0.36685324;0.9404;37;37;37;37
0.66625905;0.8333333;0.07361381;1.0;0.35247383;0.9371;37;37;37;37
0.59493166;0.8333333;0.11314103;1.0;0.38262483;0.9346;37;37;37;37
0.7169512;0.7916667;0.10371703;1.0;0.3738798;0.9332;37;37;37;37
0.7787757;0.8020833;0.06613493;1.0;0.37604135;0.931;37;37;37;37
0.72934026;0.8020833;0.05305343;1.0;0.39220282;0.9278;37;37;37;37
0.7732244;0.7916667;0.09029161;1.0;0.3865729;0.9306;37;37;37;37
0.715988;0.7916667;0.067484975;1.0;0.3875548;0.9271;37;37;37;37
0.47248793;0.8854167;0.043209188;1.0;0.35751012;0.9318;37;37;37;37
0.51593775;0.8854167;0.093975365;1.0;0.41807345;0.9186;37;37;37;37
0.6729931;0.8125;0.1713397;1.0;0.4600404;0.9053;37;37;37;37
0.6246901;0.8333333;0.08768116;1.0;0.4564629;0.9074;37;37;37;37
0.5430197;0.8541667;0.085362084;1.0;0.43614155;0.9103;37;37;37;37
0.41952696;0.8854167;0.15104206;1.0;0.44082794;0.9055;37;37;37;37
0.33829248;0.9166667;0.050365645;1.0;0.41866302;0.9142;37;37;37;37
0.5892198;0.8333333;0.07607125;1.0;0.45387504;0.9005;37;37;37;37
0.4251441;0.8854167;0.047436316;1.0;0.4289795;0.9115;37;37;37;37
0.5210359;0.8229167;0.064422734;1.0;0.44848382;0.9052;37;37;37;37
0.58257055;0.8645833;0.10526539;1.0;0.39332655;0.9172;37;37;37;37
0.65754294;0.8125;0.057145305;1.0;0.44487426;0.9071;37;37;37;37
0.36731887;0.90625;0.112876795;1.0;0.48676905;0.8881;37;37;37;37
0.46938762;0.875;0.06302514;1.0;0.461888;0.8981;37;37;37;37
0.36840025;0.8958333;0.0800348;1.0;0.49132285;0.8883;37;37;37;37
0.38671193;0.8541667;0.060905427;1.0;0.50859284;0.8835;37;37;37;37
0.3767322;0.90625;0.10377197;1.0;0.4982407;0.8839;37;37;37;37
0.4267547;0.8958333;0.051615678;1.0;0.48849726;0.8876;37;37;37;37
0.30216494;0.9479167;0.15098605;1.0;0.4852003;0.8877;37;37;37;37
0.3292611;0.8958333;0.039568946;1.0;0.4765753;0.8896;37;37;37;37
0.31146604;0.9166667;0.13564146;1.0;0.5051976;0.881;37;37;37;37
0.34936014;0.9166667;0.081321366;1.0;0.48976436;0.8848;37;37;37;37
0.4828532;0.8645833;0.09941345;1.0;0.5018776;0.8858;37;37;37;37
0.3342465;0.8854167;0.10963052;1.0;0.5050318;0.8813;37;37;37;37
0.39051366;0.90625;0.04518641;1.0;0.51132166;0.882;37;37;37;37
0.47936395;0.84375;0.02580704;1.0;0.5329688;0.8765;37;37;37;37
0.48835492;0.875;0.025712455;1.0;0.5334719;0.8747;37;37;37;37
0.36334237;0.9166667;0.022271669;1.0;0.54578716;0.8725;37;37;37;37
0.3171696;0.90625;0.08929949;1.0;0.55285037;0.867;37;37;37;37
0.35457897;0.8958333;0.034423746;1.0;0.51113945;0.8809;37;37;37;37
0.28044638;0.9270833;0.041602816;1.0;0.51651233;0.8816;37;37;37;37
0.33199996;0.8958333;0.042791776;1.0;0.53456885;0.8757;37;37;37;37
0.37809476;0.8958333;0.037847746;1.0;0.5944088;0.8599;37;37;37;37
0.2999541;0.9375;0.022153508;1.0;0.5664423;0.8638;37;37;37;37
0.40599898;0.8854167;0.0062328493;1.0;0.5719798;0.8625;37;37;37;37
0.24304245;0.9479167;0.0066612787;1.0;0.56486243;0.8662;37;37;37;37
0.26583657;0.9270833;0.020937975;1.0;0.58803165;0.8564;37;37;37;37
0.37430024;0.8854167;0.031409618;1.0;0.56634426;0.8662;37;37;37;37
0.29524252;0.9479167;0.025795758;1.0;0.62025857;0.8523;37;37;37;37
0.36093536;0.8958333;0.018510586;1.0;0.53213465;0.875;37;37;37;37
0.24527948;0.9375;0.013026939;1.0;0.57020116;0.8644;37;37;37;37
0.33234397;0.9166667;0.028722156;1.0;0.58239406;0.863;37;37;37;37
0.3277703;0.9166667;0.07184712;1.0;0.59820634;0.8589;37;37;37;37
0.33775616;0.9166667;0.030755986;1.0;0.608962;0.8534;37;37;37;37
0.30394557;0.9166667;0.01378794;1.0;0.5844204;0.8592;37;37;37;37
0.29827866;0.8958333;0.015218055;1.0;0.57951933;0.864;37;37;37;37
0.28918758;0.90625;0.025017012;1.0;0.5715936;0.8658;37;37;37;37
0.3045633;0.9166667;0.032273367;1.0;0.6143521;0.8555;37;37;37;37
0.22341889;0.9583333;0.027021384;1.0;0.65792614;0.8444;37;37;37;37
0.34631094;0.875;0.0148223555;1.0;0.6153144;0.8537;37;37;37;37
0.26700604;0.9270833;0.059211478;1.0;0.5658727;0.8664;37;37;37;37
0.33840623;0.90625;0.024421347;1.0;0.6321177;0.8484;37;37;37;37
0.27629843;0.9375;0.014934809;1.0;0.5903442;0.8608;37;37;37;37
0.34810722;0.9166667;0.024468806;1.0;0.5889086;0.861;37;37;37;37
0.21233635;0.9479167;0.04574359;1.0;0.6377716;0.8481;37;37;37;37
0.24566317;0.9375;0.027244106;1.0;0.6366109;0.8465;37;37;37;37
0.13870494;0.9791667;0.04053459;1.0;0.5948202;0.8621;37;37;37;37
0.26883766;0.9479167;0.023419999;1.0;0.63752437;0.8465;37;37;37;37
0.19741882;0.9479167;0.059063815;1.0;0.6117039;0.8545;37;37;37;37
0.22842115;0.9479167;0.027101275;1.0;0.6205983;0.8538;37;37;37;37
0.18319048;0.9375;0.030949293;1.0;0.63843405;0.8504;37;37;37;37
0.18213163;0.9479167;0.10557815;1.0;0.6924183;0.8317;37;37;37;37
0.2855754;0.9270833;0.025875837;1.0;0.6341684;0.8528;37;37;37;37
0.19993632;0.9270833;0.04386184;1.0;0.6922546;0.8359;37;37;37;37
0.23890978;0.9479167;0.025552478;1.0;0.65461683;0.8474;37;37;37;37
0.19922845;0.9479167;0.13171956;1.0;0.6863207;0.8395;37;37;37;37
0.16054402;0.9791667;0.07555048;1.0;0.71637005;0.8264;37;37;37;37
0.2574521;0.9270833;0.014256103;1.0;0.6729626;0.8416;37;37;37;37
0.18935998;0.96875;0.020144653;1.0;0.7180965;0.829;37;37;37;37
0.20632178;0.9375;0.07609469;1.0;0.6679775;0.8438;37;37;37;37
0.25462598;0.9270833;0.03939413;1.0;0.6695531;0.8457;37;37;37;37
0.19835036;0.9583333;0.14560097;1.0;0.7114409;0.8301;37;37;37;37
0.37639573;0.8854167;0.031240184;1.0;0.67970157;0.8384;37;37;37;37
0.273828;0.9270833;0.14466287;1.0;0.7219038;0.83;37;37;37;37
0.20415176;0.9375;0.11140686;1.0;0.671743;0.8425;37;37;37;37
0.2543187;0.9270833;0.05198411;1.0;0.7136959;0.8316;37;37;37;37
0.17235608;0.96875;0.021663195;1.0;0.7014162;0.8369;37;37;37;37
0.18039908;0.9583333;0.08051851;1.0;0.7363302;0.8255;37;37;37;37
0.16624655;0.9583333;0.0914195;1.0;0.72412485;0.8318;37;37;37;37
0.18551606;0.9583333;0.114429496;1.0;0.7140688;0.8323;37;37;37;37
0.1481968;0.9583333;0.015340088;1.0;0.72221446;0.832;37;37;37;37
0.10907626;0.9791667;0.0350946;1.0;0.7215778;0.8325;37;37;37;37
0.23950516;0.9166667;0.056709763;1.0;0.67847556;0.8454;37;37;37;37
0.19894843;0.9375;0.014309718;1.0;0.7646335;0.823;37;37;37;37
0.25350296;0.9270833;0.024237629;1.0;0.765991;0.8231;37;37;37;37
0.18831156;0.9479167;0.06235509;1.0;0.6906596;0.846;37;37;37;37
0.2649787;0.9270833;0.033562582;1.0;0.74394035;0.8292;37;37;37;37
0.0900107;1.0;0.025248326;1.0;0.73557097;0.8296;37;37;37;37
0.13920009;0.9895833;0.045544453;1.0;0.71909636;0.8338;37;37;37;37
0.24840827;0.9375;0.042650573;1.0;0.74399793;0.8303;37;37;37;37
0.18770342;0.96875;0.036746588;1.0;0.7517218;0.825;37;37;37;37
0.24766178;0.9583333;0.04067404;1.0;0.81294274;0.8101;37;37;37;37
0.15723608;0.96875;0.053231753;1.0;0.8251869;0.8043;37;37;37;37
0.20526727;0.9479167;0.030418046;1.0;0.7762686;0.8178;37;37;37;37
0.17868854;0.9479167;0.010480442;1.0;0.76948977;0.8235;37;37;37;37
0.2742971;0.9375;0.03974848;1.0;0.7662644;0.8279;37;37;37;37
0.12641121;0.96875;0.03239619;1.0;0.80661;0.8213;37;37;37;37
0.14807327;0.9895833;0.026945382;1.0;0.7760631;0.8248;37;37;37;37
0.15136914;0.9583333;0.06454533;1.0;0.73368835;0.8399;37;37;37;37
0.18147345;0.9479167;0.021967003;1.0;0.8174457;0.8156;37;37;37;37
0.1822554;0.96875;0.015692865;1.0;0.81752825;0.8169;37;37;37;37
0.13867283;0.9791667;0.015547418;1.0;0.7815726;0.8274;37;37;37;37
0.1465434;0.96875;0.026703062;1.0;0.81864345;0.8131;37;37;37;37
0.15441044;0.96875;0.030364325;1.0;0.763826;0.8274;37;37;37;37
0.19804405;0.9166667;0.081889465;1.0;0.84123576;0.8102;37;37;37;37
0.18680854;0.9479167;0.052811626;1.0;0.7784006;0.8314;37;37;37;37
0.17708062;0.9479167;0.031001747;1.0;0.79022366;0.8253;37;37;37;37
0.16369714;0.96875;0.028458502;1.0;0.8558172;0.8055;37;37;37;37
0.23865409;0.9479167;0.023155974;1.0;0.7969093;0.8248;37;37;37;37
0.12947537;0.9791667;0.03790234;1.0;0.8671385;0.806;37;37;37;37
0.20753032;0.9479167;0.025349298;1.0;0.8354806;0.8141;37;37;37;37
0.16584261;0.96875;0.016873028;1.0;0.8585719;0.8111;37;37;37;37
0.18952274;0.9583333;0.014928867;1.0;0.7968649;0.8271;37;37;37;37
0.12914513;0.9895833;0.015293702;1.0;0.83373964;0.8154;37;37;37;37
0.22523345;0.9270833;0.0346876;1.0;0.8305594;0.8112;37;37;37;37
0.18956284;0.96875;0.012161673;1.0;0.83419716;0.8148;37;37;37;37
0.23055793;0.9375;0.018890928;1.0;0.816911;0.8191;37;37;37;37
0.1802667;0.9583333;0.0036467954;1.0;0.8372226;0.8128;37;37;37;37
0.24484222;0.9583333;0.011782063;1.0;0.8138572;0.8168;37;37;37;37
0.21233885;0.9583333;0.004119782;1.0;0.8608675;0.8088;37;37;37;37
0.13977142;0.9895833;0.01827975;1.0;0.8066764;0.8175;37;37;37;37
0.10473403;0.9895833;0.03203966;1.0;0.8071406;0.8167;37;37;37;37
0.08657688;0.9895833;0.011476415;1.0;0.8324744;0.819;37;37;37;37
0.12806518;0.9791667;0.043547537;1.0;0.84187156;0.8148;37;37;37;37
0.09136114;1.0;0.018247372;1.0;0.8749083;0.8031;37;37;37;37
0.16658832;0.96875;0.03964539;1.0;0.81137425;0.8213;37;37;37;37
0.097502895;0.9895833;0.03550958;1.0;0.85082686;0.8118;37;37;37;37
0.25977853;0.9270833;0.04071846;1.0;0.88813376;0.7979;37;37;37;37
0.2278325;0.96875;0.039654646;1.0;0.8180087;0.8131;37;37;37;37
0.06304717;1.0;0.055460263;1.0;0.86326385;0.8039;37;37;37;37
0.1301568;0.9791667;0.07761174;1.0;0.8216463;0.8181;37;37;37;37
0.21442522;0.9479167;0.024288395;1.0;0.87190086;0.8059;37;37;37;37
0.11257506;0.9791667;0.044060722;1.0;0.7900791;0.8242;37;37;37;37
0.13180102;0.9895833;0.011398273;1.0;0.8551778;0.8059;37;37;37;37
0.13155408;0.9791667;0.085888885;1.0;0.8733969;0.8078;37;37;37;37
0.117962755;0.9895833;0.022609144;1.0;0.8589074;0.8109;37;37;37;37
0.14862038;0.96875;0.034729246;1.0;0.84178615;0.8142;37;37;37;37
0.09396255;0.9791667;0.035822254;1.0;0.8152284;0.8219;37;37;37;37
0.10102501;0.96875;0.022895565;1.0;0.8731201;0.8094;37;37;37;37
0.13123836;0.9583333;0.030538943;1.0;0.84342384;0.8201;37;37;37;37
0.2037123;0.9583333;0.020068644;1.0;0.8383798;0.8182;37;37;37;37
0.15877213;0.9479167;0.08482275;1.0;0.83487386;0.8184;37;37;37;37
0.16892813;0.9479167;0.06239416;1.0;0.84329695;0.8153;37;37;37;37
0.13712795;0.9895833;0.2036732;1.0;0.86136174;0.8089;37;37;37;37
0.16651337;0.9583333;0.026779026;1.0;0.9108111;0.7992;37;37;37;37
0.1816541;0.9479167;0.104206905;1.0;0.8520058;0.8124;37;37;37;37
0.07379972;0.9895833;0.047958188;1.0;0.8721372;0.8094;37;37;37;37
0.15254655;0.96875;0.038630232;1.0;0.8786206;0.8057;37;37;37;37
0.08077903;1.0;0.06352021;1.0;0.91541564;0.7966;37;37;37;37
0.13284142;0.9791667;0.046514418;1.0;0.83241004;0.8219;37;37;37;37
0.11043501;0.9895833;0.03597922;1.0;0.9012086;0.8009;37;37;37;37
0.080475755;0.96875;0.113207616;1.0;0.85131603;0.8152;37;37;37;37
0.11984205;0.9791667;0.06815393;1.0;0.9355759;0.7894;37;37;37;37
0.13923399;0.96875;0.03109854;1.0;0.89896953;0.8066;37;37;37;37
0.13112952;0.96875;0.023042517;1.0;0.9025327;0.8005;37;37;37;37
0.105402686;0.9791667;0.021216312;1.0;0.90324765;0.8;37;37;37;37
0.15342683;0.96875;0.024178024;1.0;0.90829414;0.7969;37;37;37;37
