loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
6.726533;0.073529415;2.3027556;0.104;2.30317;0.087;8;8;8;8
4.5450435;0.11764706;2.3026488;0.104;2.302518;0.087;8;8;8;8
3.4500277;0.066176474;2.3025732;0.104;2.3020756;0.087;8;8;8;8
2.8916817;0.11764706;2.3025403;0.104;2.301623;0.087;8;8;8;8
2.6110218;0.0882353;2.3025312;0.107;2.3012938;0.126;8;8;8;8
2.4631433;0.13235295;2.3025484;0.107;2.301005;0.126;8;8;8;8
2.3831372;0.13235295;2.3025615;0.107;2.300723;0.126;8;8;8;8
2.343888;0.14705883;2.3026018;0.107;2.3005402;0.126;8;8;8;8
2.3231575;0.125;2.3025887;0.107;2.3003042;0.126;8;8;8;8
2.3208373;0.05147059;2.3026934;0.107;2.3000872;0.126;8;8;8;8
2.3107154;0.09558824;2.3027313;0.107;2.2999337;0.126;8;8;8;8
2.3009703;0.073529415;2.3027692;0.106;2.2998486;0.099;8;8;8;8
2.3024423;0.11764706;2.3028266;0.106;2.2997193;0.099;8;8;8;8
2.2996726;0.10294118;2.3028517;0.106;2.2997098;0.099;8;8;8;8
2.2983682;0.11029412;2.3029678;0.106;2.2995284;0.099;8;8;8;8
2.295543;0.16176471;2.303019;0.106;2.299503;0.099;8;8;8;8
2.2971976;0.11029412;2.3030558;0.106;2.299432;0.099;8;8;8;8
2.299051;0.1764706;2.3031032;0.106;2.2993507;0.099;8;8;8;8
2.3029478;0.13235295;2.30309;0.106;2.2993686;0.099;8;8;8;8
2.3026643;0.11029412;2.3031127;0.106;2.299372;0.099;8;8;8;8
2.3014467;0.11764706;2.3031442;0.106;2.2993457;0.099;8;8;8;8
2.3021781;0.0882353;2.3031292;0.106;2.2993546;0.099;8;8;8;8
2.3045084;0.11764706;2.3032045;0.106;2.2992787;0.099;8;8;8;8
2.2948048;0.13235295;2.3031852;0.106;2.299302;0.099;8;8;8;8
2.2947447;0.14705883;2.30321;0.106;2.2992833;0.099;8;8;8;8
2.2967453;0.14705883;2.3032286;0.106;2.2992682;0.099;8;8;8;8
2.2994323;0.09558824;2.3032417;0.106;2.2992373;0.099;8;8;8;8
2.3041043;0.066176474;2.3032563;0.106;2.299266;0.099;8;8;8;8
2.3003635;0.0882353;2.3032658;0.106;2.2992697;0.099;8;8;8;8
2.3014622;0.11764706;2.3033113;0.106;2.2992415;0.099;8;8;8;8
2.293948;0.1764706;2.30334;0.106;2.2992482;0.099;8;8;8;8
2.3064797;0.073529415;2.303344;0.106;2.299224;0.099;8;8;8;8
2.3015401;0.11029412;2.3033404;0.106;2.2992618;0.099;8;8;8;8
2.3057418;0.0882353;2.303356;0.106;2.29923;0.099;8;8;8;8
2.2965384;0.13235295;2.303343;0.106;2.299273;0.099;8;8;8;8
2.3066292;0.09558824;2.3034077;0.106;2.29923;0.099;8;8;8;8
2.300788;0.11029412;2.3033698;0.106;2.2992256;0.099;8;8;8;8
2.2977939;0.16911764;2.3033507;0.106;2.2992334;0.099;8;8;8;8
2.2965355;0.10294118;2.3033187;0.106;2.2993186;0.099;8;8;8;8
