loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
2.3041475;0.0882353;2.3046267;0.104;2.3045793;0.087;7;7;7;7
2.2989943;0.11029412;2.303396;0.089;2.3033292;0.11;7;7;7;7
2.28772;0.16176471;2.2973342;0.121;2.2981393;0.127;7;7;7;7
2.263298;0.11764706;2.265953;0.106;2.273688;0.099;7;7;7;7
2.1704454;0.1985294;2.1918528;0.155;2.2164276;0.163;7;7;7;7
2.1813915;0.16911764;2.1333811;0.178;2.1678576;0.193;7;7;7;7
2.0852048;0.2867647;2.1025395;0.184;2.140733;0.199;7;7;7;7
2.1429837;0.1764706;2.084093;0.188;2.1234117;0.202;7;7;7;7
2.1625805;0.14705883;2.0700772;0.193;2.1111505;0.204;7;7;7;7
2.1181033;0.16911764;2.0579739;0.198;2.1010976;0.211;7;7;7;7
2.1079707;0.1985294;2.0446627;0.23;2.0880332;0.197;7;7;7;7
2.069357;0.23529412;2.0313487;0.244;2.0772467;0.215;7;7;7;7
2.113064;0.20588236;2.013433;0.272;2.0610812;0.242;7;7;7;7
2.0473495;0.2867647;1.994751;0.29;2.0447834;0.254;7;7;7;7
2.0613132;0.27941176;1.967447;0.304;2.0215995;0.266;7;7;7;7
1.9765089;0.27941176;1.9343609;0.31;1.9917958;0.264;7;7;7;7
1.9761375;0.30147058;1.8946918;0.313;1.9540906;0.262;7;7;7;7
1.8602185;0.32352942;1.8543245;0.307;1.9143097;0.27;7;7;7;7
1.837734;0.33088234;1.8152329;0.326;1.8764136;0.286;7;7;7;7
1.769336;0.3602941;1.7820666;0.335;1.8437395;0.294;7;7;7;7
1.8629897;0.36764705;1.7517062;0.352;1.8117485;0.296;7;7;7;7
1.8131644;0.30147058;1.7220191;0.371;1.7795061;0.311;7;7;7;7
1.7414984;0.3602941;1.6989973;0.385;1.7561628;0.324;7;7;7;7
1.7573426;0.36764705;1.6788025;0.391;1.7350217;0.34;7;7;7;7
1.8896401;0.30882353;1.6571875;0.402;1.7118055;0.356;7;7;7;7
1.9950048;0.38235295;1.6356745;0.421;1.6891853;0.374;7;7;7;7
1.8547505;0.27941176;1.6174473;0.438;1.6683546;0.401;7;7;7;7
1.7252035;0.42647058;1.6016217;0.466;1.6530054;0.434;7;7;7;7
1.7358091;0.42647058;1.5868558;0.497;1.6365672;0.47;7;7;7;7
1.7896976;0.44117647;1.5715739;0.502;1.6198311;0.484;7;7;7;7
1.7630106;0.4632353;1.5585016;0.512;1.6055585;0.486;7;7;7;7
1.7304543;0.5;1.5466721;0.506;1.5899608;0.492;7;7;7;7
1.8205459;0.4117647;1.5369494;0.516;1.5803819;0.498;7;7;7;7
1.7164509;0.5147059;1.524786;0.512;1.5668502;0.492;7;7;7;7
1.7315413;0.41911766;1.5156415;0.513;1.5543945;0.5;7;7;7;7
1.6231362;0.4632353;1.5068158;0.509;1.5422353;0.5;7;7;7;7
1.8127327;0.42647058;1.4970893;0.516;1.5294169;0.517;7;7;7;7
1.850142;0.45588234;1.4879211;0.514;1.5183872;0.509;7;7;7;7
1.6319704;0.5367647;1.4846598;0.515;1.5113909;0.511;7;7;7;7
1.7693211;0.49264705;1.4813142;0.529;1.510731;0.518;7;7;7;7
1.6664866;0.4779412;1.4721856;0.524;1.4999588;0.521;7;7;7;7
1.7428421;0.5147059;1.4674405;0.522;1.4961022;0.528;7;7;7;7
1.5525672;0.50735295;1.4597125;0.538;1.4844766;0.532;7;7;7;7
1.7290998;0.5294118;1.453282;0.541;1.4816185;0.542;7;7;7;7
1.6890947;0.4632353;1.4468509;0.546;1.4723538;0.549;7;7;7;7
1.7821779;0.49264705;1.4439527;0.544;1.4731083;0.546;7;7;7;7
1.6948138;0.43382353;1.4391503;0.554;1.4656205;0.562;7;7;7;7
1.6234237;0.5;1.4363029;0.548;1.466819;0.56;7;7;7;7
1.5699115;0.5147059;1.4233637;0.561;1.448747;0.562;7;7;7;7
1.5772202;0.5661765;1.4163808;0.572;1.4422807;0.575;7;7;7;7
1.536248;0.5514706;1.405705;0.573;1.4323684;0.583;7;7;7;7
1.6925676;0.5661765;1.3988461;0.576;1.424717;0.583;7;7;7;7
1.6562806;0.5441176;1.3893212;0.581;1.4181166;0.58;7;7;7;7
1.4997358;0.5808824;1.3882456;0.58;1.4168084;0.58;7;7;7;7
1.7027347;0.5294118;1.3853958;0.605;1.4139013;0.598;7;7;7;7
1.6745827;0.5441176;1.3758277;0.608;1.3990183;0.598;7;7;7;7
1.5036472;0.60294116;1.3599634;0.595;1.3880719;0.596;7;7;7;7
1.5142179;0.5882353;1.3521501;0.604;1.3745239;0.605;7;7;7;7
1.7533635;0.5441176;1.3381802;0.598;1.3620371;0.601;7;7;7;7
1.6997938;0.5735294;1.3467666;0.62;1.3758569;0.604;7;7;7;7
1.4484429;0.625;1.3330741;0.614;1.3600247;0.608;7;7;7;7
1.2993464;0.63235295;1.3247017;0.623;1.3505679;0.615;7;7;7;7
1.5464456;0.5808824;1.3126545;0.605;1.3405069;0.604;7;7;7;7
1.4149117;0.60294116;1.308837;0.618;1.3369678;0.611;7;7;7;7
1.6082983;0.63235295;1.3065679;0.62;1.3320522;0.615;7;7;7;7
1.4996737;0.5955882;1.307042;0.63;1.3373538;0.613;7;7;7;7
1.6319201;0.5367647;1.2904503;0.623;1.3172513;0.621;7;7;7;7
1.5033684;0.5882353;1.2829874;0.617;1.3104953;0.618;7;7;7;7
1.447007;0.61764705;1.2777578;0.613;1.3075299;0.611;7;7;7;7
1.5887892;0.5808824;1.2765782;0.631;1.3011596;0.624;7;7;7;7
1.4241753;0.61764705;1.2784828;0.633;1.2975955;0.626;7;7;7;7
1.5102837;0.5661765;1.2648293;0.634;1.2852468;0.628;7;7;7;7
1.397524;0.6544118;1.2623272;0.641;1.2816908;0.629;7;7;7;7
1.6090586;0.5514706;1.254369;0.629;1.2784073;0.617;7;7;7;7
1.6628141;0.50735295;1.2547982;0.629;1.2772214;0.613;7;7;7;7
1.4438739;0.5514706;1.2510054;0.636;1.2704734;0.629;7;7;7;7
1.3903184;0.63235295;1.2476434;0.638;1.2668948;0.625;7;7;7;7
1.4930923;0.5735294;1.24576;0.636;1.2568926;0.637;7;7;7;7
1.5850673;0.60294116;1.2418909;0.644;1.2560674;0.629;7;7;7;7
1.4184151;0.6102941;1.2386209;0.638;1.248466;0.629;7;7;7;7
1.50546;0.63235295;1.2313672;0.648;1.2441163;0.634;7;7;7;7
1.3358641;0.64705884;1.2270062;0.644;1.244773;0.626;7;7;7;7
1.5441114;0.5808824;1.2204043;0.648;1.2333744;0.638;7;7;7;7
1.6025943;0.5661765;1.2212297;0.646;1.2373593;0.631;7;7;7;7
1.4048158;0.63235295;1.2157223;0.648;1.2290343;0.637;7;7;7;7
1.4092635;0.61764705;1.2151659;0.641;1.2222972;0.636;7;7;7;7
1.3826203;0.61764705;1.2071668;0.645;1.2182051;0.637;7;7;7;7
1.5287968;0.5808824;1.2110448;0.641;1.216916;0.629;7;7;7;7
1.5312834;0.5147059;1.2023665;0.65;1.2119159;0.638;7;7;7;7
1.4284585;0.5588235;1.1997583;0.645;1.2089543;0.633;7;7;7;7
1.2779889;0.625;1.1938221;0.645;1.2072942;0.631;7;7;7;7
1.3958193;0.5882353;1.1899371;0.643;1.1998627;0.632;7;7;7;7
1.5002594;0.5661765;1.1885878;0.645;1.1962652;0.638;7;7;7;7
1.5146304;0.5661765;1.1865245;0.646;1.191983;0.637;7;7;7;7
1.2685832;0.6691176;1.1824988;0.649;1.1926241;0.639;7;7;7;7
1.3199729;0.63235295;1.1829615;0.647;1.1903906;0.64;7;7;7;7
1.4852161;0.61764705;1.1798843;0.646;1.1893766;0.64;7;7;7;7
1.4385277;0.625;1.1764115;0.649;1.1813021;0.638;7;7;7;7
1.4654703;0.6617647;1.1766111;0.65;1.1828494;0.638;7;7;7;7
1.4794587;0.60294116;1.171864;0.652;1.1778477;0.636;7;7;7;7
1.3741273;0.5808824;1.1738311;0.653;1.184081;0.639;7;7;7;7
1.3039484;0.6764706;1.1678138;0.649;1.1735045;0.643;7;7;7;7
1.3667352;0.5882353;1.1683315;0.655;1.1733878;0.642;7;7;7;7
1.4897274;0.5735294;1.1607873;0.649;1.1663842;0.644;7;7;7;7
1.3811946;0.64705884;1.1607858;0.654;1.1669381;0.641;7;7;7;7
1.5022767;0.5588235;1.1590139;0.65;1.1642631;0.636;7;7;7;7
1.3310442;0.6764706;1.15684;0.66;1.1617851;0.653;7;7;7;7
1.458724;0.63235295;1.1543529;0.659;1.163536;0.649;7;7;7;7
1.2510475;0.6838235;1.1513401;0.658;1.1552235;0.647;7;7;7;7
1.5326928;0.5882353;1.1425488;0.651;1.1506642;0.645;7;7;7;7
1.1336477;0.64705884;1.1478599;0.654;1.1508985;0.652;7;7;7;7
1.2746305;0.63235295;1.1447732;0.659;1.1458745;0.651;7;7;7;7
1.3698859;0.6691176;1.1392565;0.658;1.1440624;0.648;7;7;7;7
1.4437416;0.64705884;1.13784;0.662;1.1426734;0.653;7;7;7;7
