loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
15.80764;0.05147059;2.304461;0.091;2.3074355;0.087;58;58;58;58
9.591862;0.080882356;2.3041246;0.091;2.3066506;0.087;58;58;58;58
5.8581495;0.11029412;2.303742;0.106;2.3060098;0.099;58;58;58;58
3.890868;0.125;2.303448;0.106;2.3054745;0.099;58;58;58;58
2.9614792;0.10294118;2.3031788;0.106;2.3047676;0.099;58;58;58;58
2.581761;0.10294118;2.3029583;0.106;2.3042235;0.099;58;58;58;58
2.4418445;0.09558824;2.302827;0.106;2.3036904;0.099;58;58;58;58
2.389844;0.1764706;2.3027296;0.106;2.3032098;0.099;58;58;58;58
2.3775766;0.09558824;2.3026264;0.106;2.3027952;0.099;58;58;58;58
2.3715327;0.13970588;2.302549;0.106;2.3024135;0.099;58;58;58;58
2.3709779;0.125;2.3025239;0.106;2.3020802;0.099;58;58;58;58
2.3719356;0.09558824;2.3025472;0.106;2.3017566;0.099;58;58;58;58
2.374845;0.0882353;2.3025138;0.106;2.301517;0.099;58;58;58;58
2.3706474;0.09558824;2.302495;0.106;2.3012867;0.099;58;58;58;58
2.3706734;0.10294118;2.302494;0.107;2.3011308;0.126;58;58;58;58
2.3748229;0.13235295;2.3024812;0.107;2.3009746;0.126;58;58;58;58
2.3665786;0.13970588;2.3024828;0.107;2.3008142;0.126;58;58;58;58
2.3726506;0.125;2.3024805;0.107;2.3007228;0.126;58;58;58;58
2.366111;0.16176471;2.3025007;0.107;2.3005805;0.126;58;58;58;58
2.3728256;0.11029412;2.3025312;0.107;2.3004384;0.126;58;58;58;58
2.3694365;0.09558824;2.3025703;0.107;2.3002758;0.126;58;58;58;58
2.371235;0.14705883;2.3025959;0.107;2.3002412;0.126;58;58;58;58
2.3689325;0.11029412;2.3025873;0.107;2.3001416;0.126;58;58;58;58
2.3741434;0.11764706;2.3025875;0.107;2.300119;0.126;58;58;58;58
2.3712108;0.09558824;2.302624;0.107;2.3000646;0.126;58;58;58;58
2.3620143;0.16911764;2.3026228;0.107;2.3000553;0.126;58;58;58;58
2.367929;0.09558824;2.302618;0.107;2.2999704;0.126;58;58;58;58
2.362865;0.15441176;2.3026373;0.107;2.2999475;0.126;58;58;58;58
2.3689535;0.11029412;2.3026896;0.107;2.2998927;0.126;58;58;58;58
2.3724003;0.09558824;2.302702;0.107;2.2998471;0.126;58;58;58;58
2.3661005;0.15441176;2.302707;0.107;2.2998369;0.126;58;58;58;58
