loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.3003454;0.13970588;2.3016453;0.107;2.3022306;0.126;10;10;10;10
2.2968645;0.13235295;2.3034213;0.107;2.298601;0.126;10;10;10;10
2.2996466;0.125;2.3041224;0.107;2.2984662;0.126;10;10;10;10
2.294908;0.11029412;2.304329;0.107;2.2985494;0.126;10;10;10;10
2.2934895;0.11764706;2.3040779;0.107;2.2976012;0.126;10;10;10;10
2.3058147;0.10294118;2.302805;0.107;2.2960327;0.126;10;10;10;10
2.2936294;0.13235295;2.2979016;0.11;2.2914827;0.126;10;10;10;10
2.2704296;0.15441176;2.2833183;0.128;2.2748876;0.135;10;10;10;10
2.2420242;0.22058824;2.2323313;0.223;2.2228057;0.221;10;10;10;10
2.126942;0.33088234;2.1170297;0.257;2.102827;0.294;10;10;10;10
2.0093489;0.30147058;1.9182985;0.312;1.9054072;0.34;10;10;10;10
1.793183;0.40441176;1.7220404;0.393;1.7088721;0.395;10;10;10;10
1.6508337;0.5;1.5729349;0.463;1.5618842;0.485;10;10;10;10
1.6457336;0.5294118;1.4463683;0.539;1.4471158;0.548;10;10;10;10
1.5607157;0.5661765;1.2921485;0.631;1.3166344;0.617;10;10;10;10
1.4190797;0.63235295;1.1799707;0.663;1.2177647;0.665;10;10;10;10
1.4981711;0.5661765;1.0970737;0.703;1.138791;0.71;10;10;10;10
1.2730161;0.7132353;1.0339339;0.731;1.0757504;0.699;10;10;10;10
1.481569;0.6102941;0.97184634;0.765;1.025476;0.751;10;10;10;10
1.2823329;0.7205882;0.93812734;0.784;0.9933195;0.766;10;10;10;10
1.2258421;0.6838235;0.90291226;0.781;0.9517704;0.758;10;10;10;10
1.2821922;0.6617647;0.8767163;0.817;0.924217;0.783;10;10;10;10
1.3055438;0.6617647;0.8747583;0.804;0.92383826;0.765;10;10;10;10
1.1682433;0.6985294;0.8499185;0.824;0.9045271;0.794;10;10;10;10
1.1293454;0.72794116;0.83959806;0.826;0.8926037;0.79;10;10;10;10
1.2068703;0.7205882;0.83327895;0.829;0.8777723;0.811;10;10;10;10
1.2779994;0.7058824;0.8144701;0.827;0.85235465;0.818;10;10;10;10
1.1882327;0.6985294;0.8091326;0.83;0.8573664;0.798;10;10;10;10
1.0801424;0.77205884;0.79169494;0.838;0.84320307;0.806;10;10;10;10
1.1030812;0.7352941;0.7787675;0.849;0.8291287;0.817;10;10;10;10
1.1403389;0.7867647;0.7593419;0.851;0.80520266;0.829;10;10;10;10
1.0722742;0.7794118;0.7644558;0.837;0.80632097;0.83;10;10;10;10
1.0511954;0.75;0.7432106;0.855;0.7893495;0.84;10;10;10;10
1.0725294;0.77205884;0.75780356;0.845;0.79225934;0.84;10;10;10;10
1.1461686;0.7205882;0.7299593;0.85;0.76333815;0.844;10;10;10;10
