loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2952023;0.13970588;2.3032007;0.107;2.2987154;0.126;6;6;6;6
2.2943242;0.16176471;2.3035913;0.107;2.2979774;0.126;6;6;6;6
2.303273;0.13970588;2.3034356;0.107;2.298158;0.126;6;6;6;6
2.2984219;0.11029412;2.3021803;0.107;2.2983487;0.126;6;6;6;6
2.287942;0.1985294;2.295735;0.149;2.2912447;0.16;6;6;6;6
2.2730205;0.18382353;2.2788208;0.165;2.2741823;0.175;6;6;6;6
2.2567852;0.1985294;2.2386045;0.213;2.2360651;0.21;6;6;6;6
2.1731455;0.24264705;2.148816;0.219;2.1475234;0.238;6;6;6;6
2.076908;0.2647059;2.0108104;0.272;2.016277;0.291;6;6;6;6
2.058055;0.2720588;1.8431057;0.351;1.8574258;0.346;6;6;6;6
1.8397546;0.32352942;1.6702607;0.386;1.680294;0.392;6;6;6;6
1.8838552;0.36764705;1.5396959;0.466;1.556951;0.46;6;6;6;6
1.8769485;0.40441176;1.4699064;0.506;1.4921794;0.492;6;6;6;6
1.6346549;0.49264705;1.4281707;0.525;1.4542612;0.519;6;6;6;6
1.8404057;0.38235295;1.3790367;0.551;1.4128326;0.544;6;6;6;6
1.6128855;0.4852941;1.3705323;0.57;1.3973744;0.56;6;6;6;6
1.5061533;0.50735295;1.3052852;0.607;1.3423657;0.594;6;6;6;6
1.6779393;0.5147059;1.251732;0.625;1.2972356;0.62;6;6;6;6
1.4375916;0.625;1.1846479;0.657;1.2316084;0.665;6;6;6;6
1.4086118;0.6102941;1.1246206;0.694;1.1689548;0.689;6;6;6;6
1.6061002;0.5808824;1.0807544;0.692;1.1221007;0.703;6;6;6;6
1.5410224;0.5882353;1.056497;0.687;1.0861926;0.684;6;6;6;6
1.4244336;0.6764706;1.0215116;0.719;1.05466;0.72;6;6;6;6
1.4645947;0.64705884;0.99584645;0.746;1.037204;0.738;6;6;6;6
1.3642858;0.5955882;0.98607445;0.707;1.0151196;0.719;6;6;6;6
1.3750746;0.625;0.95516574;0.736;0.99486095;0.744;6;6;6;6
1.4424334;0.6102941;0.9327413;0.762;0.96996605;0.753;6;6;6;6
1.2680076;0.6617647;0.92442507;0.76;0.95968735;0.757;6;6;6;6
1.2988963;0.6764706;0.92881125;0.757;0.964698;0.758;6;6;6;6
1.264657;0.7058824;0.8838291;0.779;0.9242243;0.782;6;6;6;6
1.2084795;0.7352941;0.87112975;0.789;0.9029272;0.797;6;6;6;6
1.3245758;0.7205882;0.849478;0.796;0.8898192;0.806;6;6;6;6
1.4265147;0.6544118;0.8276522;0.795;0.8644069;0.803;6;6;6;6
1.1685677;0.74264705;0.8083878;0.797;0.8456962;0.797;6;6;6;6
1.0465823;0.74264705;0.78278446;0.816;0.82900715;0.803;6;6;6;6
1.2200842;0.6985294;0.77843595;0.813;0.82224506;0.81;6;6;6;6
1.0920078;0.8014706;0.76342225;0.822;0.8207767;0.801;6;6;6;6
1.3606753;0.6691176;0.750036;0.813;0.79286;0.796;6;6;6;6
1.1314949;0.7205882;0.7592473;0.82;0.79705817;0.814;6;6;6;6
1.2054513;0.7058824;0.73418385;0.824;0.7754639;0.816;6;6;6;6
1.0223243;0.7647059;0.73449624;0.826;0.77059054;0.815;6;6;6;6
1.0933123;0.72794116;0.7078017;0.836;0.7498533;0.823;6;6;6;6
1.1555368;0.7205882;0.70475155;0.836;0.7488284;0.822;6;6;6;6
0.9818727;0.77205884;0.70009327;0.839;0.76206017;0.804;6;6;6;6
1.1432961;0.6838235;0.69849193;0.842;0.75889534;0.815;6;6;6;6
1.0737839;0.7647059;0.6886937;0.842;0.7567944;0.812;6;6;6;6
1.016167;0.7794118;0.6873933;0.836;0.738924;0.827;6;6;6;6
1.1674675;0.72794116;0.68601185;0.835;0.74013245;0.818;6;6;6;6
1.1821928;0.72794116;0.6969661;0.842;0.7582373;0.815;6;6;6;6
0.91370773;0.77205884;0.71955276;0.832;0.7686663;0.798;6;6;6;6
0.903218;0.7867647;0.67954105;0.853;0.7442389;0.81;6;6;6;6
1.0196612;0.77205884;0.70474803;0.84;0.75410473;0.811;6;6;6;6
0.91851926;0.7647059;0.6879292;0.851;0.74456257;0.826;6;6;6;6
0.95744234;0.8014706;0.6709457;0.854;0.7295056;0.822;6;6;6;6
0.9078561;0.7794118;0.6641686;0.842;0.7280473;0.82;6;6;6;6
0.82484984;0.8308824;0.6713137;0.843;0.7296449;0.829;6;6;6;6
0.90421844;0.7867647;0.6893906;0.837;0.73251224;0.821;6;6;6;6
1.041529;0.77205884;0.6773641;0.836;0.7270333;0.821;6;6;6;6
1.176772;0.72794116;0.6696423;0.846;0.74332327;0.804;6;6;6;6
1.0834492;0.75;0.6488131;0.844;0.71110326;0.821;6;6;6;6
0.9631537;0.7794118;0.669432;0.837;0.7275634;0.817;6;6;6;6
1.0926137;0.7647059;0.65683824;0.843;0.72761846;0.816;6;6;6;6
1.0653392;0.74264705;0.6534908;0.845;0.7062605;0.826;6;6;6;6
