loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2994812;0.09558824;2.3036177;0.107;2.299374;0.126;6;6;6;6
2.3100066;0.09558824;2.304459;0.107;2.2990668;0.126;6;6;6;6
2.294496;0.15441176;2.3038595;0.107;2.2987862;0.126;6;6;6;6
2.3027892;0.11029412;2.3036425;0.107;2.298529;0.126;6;6;6;6
2.294672;0.125;2.3026137;0.107;2.2978444;0.126;6;6;6;6
2.29567;0.15441176;2.2916253;0.168;2.2897074;0.163;6;6;6;6
2.2784882;0.13235295;2.2593746;0.221;2.2639835;0.201;6;6;6;6
2.1863637;0.25;2.1691806;0.254;2.1920218;0.239;6;6;6;6
2.0486755;0.33088234;2.0341392;0.292;2.0763803;0.276;6;6;6;6
1.9829834;0.30882353;1.8895735;0.393;1.9457219;0.385;6;6;6;6
1.8407797;0.4779412;1.7621117;0.393;1.8213838;0.401;6;6;6;6
1.7753121;0.43382353;1.612854;0.442;1.6736138;0.44;6;6;6;6
1.6402426;0.5147059;1.4921743;0.466;1.5471433;0.474;6;6;6;6
1.7898768;0.41911766;1.4169912;0.484;1.4784905;0.501;6;6;6;6
1.5631143;0.47058824;1.3822893;0.508;1.4396812;0.525;6;6;6;6
1.6534587;0.5661765;1.3616092;0.534;1.4078004;0.54;6;6;6;6
1.6894282;0.45588234;1.3121916;0.553;1.3715779;0.557;6;6;6;6
1.6106287;0.5147059;1.2831722;0.576;1.33225;0.575;6;6;6;6
1.5309646;0.5735294;1.2402658;0.62;1.2927893;0.602;6;6;6;6
1.6573533;0.4779412;1.1875384;0.651;1.241586;0.63;6;6;6;6
1.3910077;0.5588235;1.1307664;0.681;1.1807857;0.669;6;6;6;6
1.5863109;0.6102941;1.061625;0.739;1.1070068;0.731;6;6;6;6
1.2542583;0.7205882;1.0051446;0.769;1.046878;0.751;6;6;6;6
1.5915298;0.6397059;0.9418534;0.778;0.9838684;0.761;6;6;6;6
1.2639043;0.6764706;0.9104937;0.77;0.9560887;0.756;6;6;6;6
1.489303;0.6838235;0.87282044;0.798;0.90834;0.787;6;6;6;6
1.3721509;0.63235295;0.8602875;0.8;0.8953248;0.784;6;6;6;6
1.2388318;0.7058824;0.82508874;0.808;0.86006886;0.799;6;6;6;6
1.0728027;0.7205882;0.8080932;0.816;0.84543455;0.803;6;6;6;6
1.2440422;0.7205882;0.7935923;0.823;0.8269251;0.798;6;6;6;6
1.3989886;0.6397059;0.79342306;0.826;0.8254723;0.819;6;6;6;6
1.3077241;0.7132353;0.77941453;0.827;0.813826;0.821;6;6;6;6
1.3442237;0.6911765;0.7848393;0.816;0.8138377;0.81;6;6;6;6
1.2323474;0.7352941;0.7473998;0.83;0.7783678;0.817;6;6;6;6
1.0730121;0.75735295;0.74599904;0.832;0.77936023;0.826;6;6;6;6
1.3056779;0.6764706;0.7323628;0.835;0.7644849;0.829;6;6;6;6
0.913688;0.8014706;0.7161587;0.849;0.7520324;0.832;6;6;6;6
1.1692502;0.72794116;0.7370256;0.826;0.7606822;0.83;6;6;6;6
1.0318079;0.75735295;0.7159286;0.848;0.75684047;0.818;6;6;6;6
1.102758;0.7352941;0.7039883;0.839;0.7337764;0.833;6;6;6;6
0.9701049;0.77205884;0.6897422;0.842;0.7256359;0.832;6;6;6;6
1.2626575;0.6838235;0.6875015;0.847;0.7244393;0.838;6;6;6;6
0.83422196;0.7941176;0.69511265;0.841;0.7310028;0.834;6;6;6;6
1.051208;0.72794116;0.6952468;0.832;0.72661525;0.829;6;6;6;6
0.8861137;0.8014706;0.67738473;0.85;0.70849514;0.841;6;6;6;6
0.8882665;0.7867647;0.6760573;0.843;0.71248496;0.835;6;6;6;6
1.0097221;0.7794118;0.66838175;0.841;0.6997741;0.845;6;6;6;6
1.0469226;0.7794118;0.66997474;0.844;0.7037753;0.837;6;6;6;6
0.9874972;0.77205884;0.6684677;0.841;0.7027934;0.849;6;6;6;6
1.1093705;0.77205884;0.6605885;0.85;0.69480056;0.844;6;6;6;6
1.016155;0.77205884;0.6556017;0.852;0.69497544;0.834;6;6;6;6
1.0617281;0.75735295;0.6639841;0.849;0.6926233;0.842;6;6;6;6
1.1144625;0.7647059;0.65494365;0.842;0.70371157;0.821;6;6;6;6
0.8762736;0.8088235;0.6568806;0.846;0.6836333;0.847;6;6;6;6
1.1401659;0.72794116;0.6596572;0.841;0.6846087;0.842;6;6;6;6
0.979611;0.75;0.65126216;0.848;0.6772631;0.848;6;6;6;6
1.2355832;0.7205882;0.65958387;0.845;0.6873223;0.844;6;6;6;6
0.921103;0.7867647;0.6420851;0.838;0.6820822;0.84;6;6;6;6
1.0203099;0.74264705;0.65696985;0.844;0.69846344;0.819;6;6;6;6
0.9908538;0.7867647;0.66399705;0.825;0.7066047;0.814;6;6;6;6
1.085484;0.75;0.6598871;0.842;0.6892738;0.836;6;6;6;6
1.06576;0.74264705;0.647036;0.847;0.6856532;0.837;6;6;6;6
1.1844105;0.72794116;0.6444043;0.849;0.68346554;0.836;6;6;6;6
0.83420086;0.8088235;0.6482517;0.851;0.6903328;0.824;6;6;6;6
0.9041131;0.7794118;0.663117;0.844;0.68984693;0.839;6;6;6;6
0.9076748;0.75735295;0.6534087;0.833;0.69693303;0.819;6;6;6;6
0.94266486;0.7352941;0.64269763;0.83;0.68323755;0.833;6;6;6;6
1.0980974;0.72794116;0.6920308;0.822;0.7386252;0.799;6;6;6;6
0.8674216;0.8014706;0.6355813;0.846;0.6755503;0.825;6;6;6;6
0.8113093;0.8088235;0.69301516;0.822;0.707822;0.817;6;6;6;6
1.0685649;0.75735295;0.63313156;0.847;0.67640966;0.834;6;6;6;6
1.0322676;0.75735295;0.6389906;0.842;0.66785204;0.834;6;6;6;6
1.0224197;0.74264705;0.6172469;0.851;0.6704978;0.821;6;6;6;6
0.7791854;0.8235294;0.63636124;0.839;0.68818223;0.811;6;6;6;6
1.1221896;0.75;0.6659067;0.839;0.71250516;0.797;6;6;6;6
0.7870166;0.8308824;0.62962675;0.849;0.67712486;0.83;6;6;6;6
1.0690922;0.7352941;0.64247334;0.841;0.6709814;0.833;6;6;6;6
0.7899125;0.7941176;0.6333308;0.844;0.66700685;0.826;6;6;6;6
1.0229261;0.75735295;0.67005444;0.826;0.7032519;0.813;6;6;6;6
0.94404715;0.7647059;0.6163824;0.853;0.6533556;0.843;6;6;6;6
0.9381772;0.77205884;0.65261686;0.828;0.6899723;0.827;6;6;6;6
0.8664534;0.7647059;0.6460818;0.831;0.6823534;0.82;6;6;6;6
1.0532671;0.74264705;0.631222;0.841;0.66634554;0.829;6;6;6;6
1.0102644;0.77205884;0.6678615;0.837;0.71676606;0.812;6;6;6;6
0.8403009;0.77205884;0.64850146;0.829;0.68135244;0.819;6;6;6;6
0.95960057;0.7647059;0.68253154;0.821;0.7106272;0.811;6;6;6;6
0.9699893;0.7647059;0.63656354;0.84;0.6788451;0.815;6;6;6;6
0.8811263;0.7941176;0.6611658;0.836;0.6924088;0.815;6;6;6;6
1.0687137;0.7352941;0.665134;0.824;0.70695204;0.809;6;6;6;6
0.9147326;0.7794118;0.640356;0.832;0.6711603;0.817;6;6;6;6
1.0400511;0.75;0.65386736;0.829;0.69589543;0.821;6;6;6;6
0.97933424;0.7647059;0.6570913;0.817;0.7250775;0.799;6;6;6;6
1.0407966;0.7352941;0.63563585;0.836;0.6817806;0.82;6;6;6;6
0.81145185;0.7941176;0.64443725;0.822;0.6972207;0.813;6;6;6;6
0.85796505;0.7941176;0.65370595;0.818;0.68861187;0.815;6;6;6;6
0.9568955;0.7647059;0.64655924;0.833;0.69733226;0.816;6;6;6;6
0.9029751;0.7867647;0.70035285;0.817;0.7375707;0.799;6;6;6;6
0.8259106;0.8161765;0.6483673;0.836;0.6818937;0.819;6;6;6;6
0.9468801;0.75735295;0.6502291;0.83;0.690344;0.806;6;6;6;6
0.72712415;0.8161765;0.6533293;0.821;0.6947019;0.81;6;6;6;6
0.7674038;0.8088235;0.7221103;0.803;0.76507604;0.785;6;6;6;6
0.8314815;0.7941176;0.63018936;0.838;0.67228544;0.819;6;6;6;6
0.91414654;0.75;0.652588;0.825;0.6977656;0.806;6;6;6;6
0.74229205;0.8161765;0.6811241;0.824;0.70403105;0.815;6;6;6;6
0.9791659;0.77205884;0.6888434;0.814;0.72585994;0.796;6;6;6;6
0.7866111;0.8161765;0.6471017;0.823;0.70052326;0.799;6;6;6;6
0.91231245;0.7794118;0.6951188;0.811;0.76470006;0.784;6;6;6;6
0.80541545;0.8014706;0.67067724;0.805;0.7259162;0.796;6;6;6;6
1.1058131;0.72794116;0.65495193;0.821;0.7246388;0.799;6;6;6;6
0.8996808;0.7867647;0.6957838;0.805;0.734563;0.783;6;6;6;6
1.021579;0.72794116;0.69236743;0.818;0.72059494;0.788;6;6;6;6
0.7354128;0.8382353;0.653782;0.826;0.704147;0.807;6;6;6;6
0.8240074;0.8088235;0.6757937;0.817;0.72568434;0.793;6;6;6;6
1.0101866;0.7205882;0.6740153;0.814;0.7398726;0.788;6;6;6;6
0.90537095;0.7794118;0.6639034;0.814;0.7028671;0.807;6;6;6;6
0.60993975;0.8382353;0.6628333;0.817;0.69884753;0.804;6;6;6;6
0.8828846;0.7941176;0.6482391;0.824;0.68631023;0.809;6;6;6;6
0.8205083;0.8235294;0.6847522;0.809;0.7154618;0.799;6;6;6;6
0.8257631;0.7867647;0.67016834;0.817;0.7212982;0.798;6;6;6;6
0.9467843;0.7352941;0.73231417;0.796;0.7761509;0.781;6;6;6;6
0.79838;0.8014706;0.7029193;0.805;0.75094086;0.785;6;6;6;6
0.8404966;0.7941176;0.68519455;0.814;0.75987715;0.78;6;6;6;6
0.8653653;0.7794118;0.7320944;0.803;0.74873424;0.782;6;6;6;6
0.84031576;0.7941176;0.6775361;0.815;0.7131526;0.796;6;6;6;6
0.8361902;0.8235294;0.6793814;0.807;0.73734534;0.788;6;6;6;6
0.91801506;0.7867647;0.72611636;0.792;0.7537699;0.78;6;6;6;6
0.81317323;0.8455882;0.6845518;0.815;0.72831243;0.796;6;6;6;6
0.84740025;0.7647059;0.7122835;0.799;0.7784609;0.779;6;6;6;6
0.84628534;0.7867647;0.7999677;0.77;0.8451757;0.746;6;6;6;6
0.7595384;0.8235294;0.68222016;0.815;0.75040615;0.781;6;6;6;6
0.98022;0.75;0.6934706;0.796;0.7434795;0.782;6;6;6;6
0.7516537;0.8235294;0.7226028;0.797;0.7896597;0.766;6;6;6;6
1.0044203;0.7205882;0.70166665;0.798;0.74942964;0.781;6;6;6;6
0.8201939;0.8088235;0.7322087;0.79;0.750668;0.779;6;6;6;6
0.79152614;0.8014706;0.7057739;0.793;0.76540357;0.773;6;6;6;6
0.931081;0.75;0.71479774;0.793;0.7494016;0.778;6;6;6;6
0.7191329;0.8455882;0.70909804;0.801;0.74455255;0.789;6;6;6;6
0.8010961;0.8088235;0.7210428;0.789;0.75184494;0.787;6;6;6;6
0.71946526;0.8308824;0.7221674;0.795;0.7557485;0.781;6;6;6;6
0.9615135;0.7647059;0.73596084;0.794;0.81169516;0.765;6;6;6;6
0.7717854;0.8088235;0.69401467;0.809;0.76049185;0.78;6;6;6;6
0.7153179;0.8308824;0.7355923;0.785;0.75722224;0.775;6;6;6;6
0.6145602;0.8602941;0.70060056;0.802;0.7279679;0.795;6;6;6;6
1.0491695;0.75735295;0.72499585;0.799;0.7871411;0.77;6;6;6;6
0.77697843;0.7941176;0.7237261;0.799;0.75754416;0.778;6;6;6;6
0.77444893;0.7941176;0.69188416;0.809;0.7508215;0.777;6;6;6;6
0.8115963;0.7941176;0.70240283;0.803;0.76436657;0.783;6;6;6;6
0.9964757;0.75735295;0.7263295;0.791;0.75885147;0.788;6;6;6;6
0.8294043;0.7941176;0.7529919;0.789;0.80425596;0.758;6;6;6;6
0.7333479;0.8014706;0.7682411;0.782;0.7896631;0.77;6;6;6;6
0.7872824;0.8088235;0.78412426;0.771;0.80164284;0.764;6;6;6;6
0.8714148;0.7647059;0.7493414;0.787;0.76835;0.773;6;6;6;6
0.77831113;0.8088235;0.7464262;0.795;0.7906515;0.782;6;6;6;6
0.6817651;0.8382353;0.7374093;0.789;0.7539846;0.783;6;6;6;6
