loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2983449;0.080882356;2.3034894;0.089;2.3005142;0.11;6;6;6;6
2.311449;0.066176474;2.3041298;0.089;2.3016293;0.11;6;6;6;6
2.3041067;0.080882356;2.3034062;0.089;2.299832;0.11;6;6;6;6
2.3028393;0.11764706;2.2996733;0.1;2.2968152;0.122;6;6;6;6
2.2796874;0.19117647;2.2875278;0.169;2.285447;0.176;6;6;6;6
2.263763;0.16911764;2.2476177;0.174;2.244164;0.182;6;6;6;6
2.163733;0.1985294;2.1472745;0.207;2.1466036;0.183;6;6;6;6
2.0843174;0.16911764;2.017663;0.226;2.0202267;0.197;6;6;6;6
1.9845152;0.22794117;1.9100937;0.265;1.9115176;0.237;6;6;6;6
1.9793409;0.2720588;1.8359082;0.339;1.8402288;0.338;6;6;6;6
1.9023236;0.4117647;1.7786309;0.409;1.7789763;0.425;6;6;6;6
1.8908148;0.43382353;1.695955;0.451;1.6921948;0.467;6;6;6;6
1.8553085;0.3970588;1.5886031;0.492;1.5759091;0.515;6;6;6;6
1.8188814;0.41911766;1.4760337;0.521;1.4657885;0.547;6;6;6;6
1.620415;0.52205884;1.4196284;0.527;1.4059392;0.553;6;6;6;6
1.6178147;0.4852941;1.3744882;0.565;1.3655431;0.594;6;6;6;6
1.5891213;0.4632353;1.3256124;0.589;1.3219736;0.596;6;6;6;6
1.66778;0.5367647;1.2972858;0.602;1.2948827;0.61;6;6;6;6
1.6805334;0.5882353;1.2815725;0.621;1.2726907;0.626;6;6;6;6
1.6629547;0.5;1.2381963;0.624;1.2307485;0.642;6;6;6;6
1.5095454;0.5661765;1.1962082;0.656;1.1941533;0.648;6;6;6;6
1.6139772;0.5514706;1.189532;0.64;1.1887058;0.65;6;6;6;6
1.55432;0.6102941;1.1143385;0.674;1.1230874;0.663;6;6;6;6
1.3545579;0.6617647;1.07967;0.705;1.0894239;0.7;6;6;6;6
1.3228033;0.6691176;1.0518562;0.718;1.0696763;0.706;6;6;6;6
1.4383295;0.63235295;1.0242826;0.73;1.038916;0.724;6;6;6;6
1.4306977;0.63235295;1.0371443;0.746;1.0587099;0.725;6;6;6;6
1.5234843;0.6617647;0.9851688;0.757;1.0074342;0.742;6;6;6;6
1.4228296;0.7058824;0.9579089;0.766;0.98337734;0.749;6;6;6;6
1.4784867;0.6544118;0.98289466;0.74;1.0059632;0.741;6;6;6;6
1.3068451;0.7058824;0.9487429;0.777;0.9746949;0.775;6;6;6;6
1.3079351;0.7132353;0.9266013;0.785;0.9523015;0.773;6;6;6;6
