loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
3.0082815;0.6102941;0.9501255;0.71;0.9736962;0.722;250;250;250;250
2.240074;0.7794118;0.7974142;0.83;0.8236462;0.834;250;250;250;250
2.1023202;0.6985294;0.67927027;0.861;0.7020178;0.855;250;250;250;250
1.8629649;0.7941176;0.6104288;0.877;0.6293665;0.863;250;250;250;250
1.7502578;0.77205884;0.56843644;0.89;0.59544444;0.878;250;250;250;250
1.7536767;0.72794116;0.5940684;0.884;0.61748004;0.872;250;250;250;250
1.762308;0.75735295;0.54044026;0.91;0.5666101;0.892;250;250;250;250
1.2998428;0.8455882;0.51502293;0.908;0.53845644;0.895;250;250;250;250
1.6554098;0.7352941;0.5069876;0.908;0.5393749;0.89;250;250;250;250
1.3549929;0.8088235;0.48835787;0.911;0.51792544;0.893;250;250;250;250
1.5578451;0.74264705;0.5413259;0.897;0.563197;0.882;250;250;250;250
1.3356068;0.8088235;0.5022746;0.907;0.516462;0.901;250;250;250;250
1.0916089;0.85294116;0.507813;0.893;0.5185936;0.888;250;250;250;250
1.3296342;0.7941176;0.4691084;0.915;0.48884344;0.907;250;250;250;250
1.1183922;0.8455882;0.4614062;0.903;0.4867031;0.896;250;250;250;250
1.1657255;0.85294116;0.49769196;0.9;0.5240896;0.89;250;250;250;250
1.1759918;0.8088235;0.4893164;0.909;0.51139283;0.888;250;250;250;250
1.2234223;0.8235294;0.49380818;0.892;0.5071481;0.885;250;250;250;250
1.3049116;0.7794118;0.470866;0.901;0.49851805;0.891;250;250;250;250
1.2242538;0.8382353;0.50247526;0.876;0.5227083;0.866;250;250;250;250
1.2830219;0.7941176;0.49069336;0.889;0.51286775;0.864;250;250;250;250
1.2010489;0.7794118;0.48127022;0.881;0.49180096;0.877;250;250;250;250
0.86274374;0.9044118;0.50223714;0.865;0.5062923;0.867;250;250;250;250
0.95889646;0.86764705;0.5895332;0.853;0.6219377;0.852;250;250;250;250
1.0764763;0.8308824;0.56331927;0.847;0.5752689;0.842;250;250;250;250
