loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
2.098171;0.5294118;1.4339186;0.61;1.4811462;0.603;171;171;171;171
1.4153163;0.72794116;0.8209921;0.812;0.8563061;0.787;171;171;171;171
1.3443594;0.77205884;0.69408756;0.85;0.71847224;0.846;171;171;171;171
1.3569212;0.75735295;0.64931834;0.857;0.6661417;0.857;171;171;171;171
1.3630514;0.7647059;0.6245747;0.868;0.6419667;0.867;171;171;171;171
1.1681247;0.7867647;0.5754324;0.883;0.59205484;0.872;171;171;171;171
1.3124046;0.7352941;0.5634;0.881;0.5749764;0.878;171;171;171;171
1.0902185;0.7794118;0.56980616;0.883;0.5875298;0.883;171;171;171;171
1.1559131;0.7941176;0.54747546;0.894;0.5764457;0.871;171;171;171;171
1.1381388;0.77205884;0.5301987;0.876;0.54838574;0.884;171;171;171;171
1.0360352;0.8161765;0.5077034;0.9;0.5157641;0.9;171;171;171;171
1.2746304;0.75;0.5051135;0.896;0.52331203;0.884;171;171;171;171
0.92336583;0.85294116;0.5185963;0.894;0.54186046;0.88;171;171;171;171
0.9078828;0.8602941;0.4862448;0.895;0.50853527;0.886;171;171;171;171
1.0091342;0.8161765;0.50260305;0.898;0.51753545;0.894;171;171;171;171
1.053519;0.7941176;0.49483672;0.895;0.5033646;0.895;171;171;171;171
1.0747281;0.8014706;0.53606325;0.877;0.54069483;0.873;171;171;171;171
1.0135208;0.8161765;0.50582;0.878;0.5176889;0.876;171;171;171;171
0.9354653;0.8455882;0.5188823;0.876;0.54924953;0.862;171;171;171;171
1.0999953;0.77205884;0.460457;0.896;0.48152947;0.875;171;171;171;171
0.7716086;0.875;0.52492243;0.86;0.5536658;0.847;171;171;171;171
0.80881864;0.8602941;0.4959395;0.876;0.5019;0.878;171;171;171;171
0.8181721;0.8455882;0.5293641;0.863;0.53678423;0.862;171;171;171;171
0.8594471;0.85294116;0.586011;0.841;0.60487837;0.828;171;171;171;171
0.7698927;0.875;0.57817495;0.841;0.6254547;0.822;171;171;171;171
0.73913586;0.9044118;0.54820657;0.844;0.57787436;0.825;171;171;171;171
0.7130357;0.88235295;0.5607029;0.856;0.59491706;0.829;171;171;171;171
0.65803623;0.9117647;0.599996;0.839;0.65316266;0.806;171;171;171;171
0.53592324;0.9411765;0.6283926;0.826;0.646502;0.811;171;171;171;171
0.61571705;0.9117647;0.6522215;0.81;0.68940085;0.806;171;171;171;171
0.76344573;0.875;0.84500074;0.77;0.81539637;0.78;171;171;171;171
0.69455767;0.88235295;0.59304;0.836;0.597991;0.827;171;171;171;171
0.64182085;0.9117647;0.67488176;0.806;0.7035173;0.806;171;171;171;171
0.61585057;0.9044118;0.6108816;0.836;0.67067415;0.806;171;171;171;171
0.55577445;0.9338235;0.648281;0.827;0.7103866;0.787;171;171;171;171
0.5933485;0.9191176;0.73109597;0.803;0.7371699;0.805;171;171;171;171
0.5192306;0.9485294;0.7317845;0.801;0.8315912;0.75;171;171;171;171
0.55159914;0.9264706;0.68377376;0.808;0.7517914;0.78;171;171;171;171
0.5534686;0.9191176;0.7842136;0.782;0.8250773;0.762;171;171;171;171
0.66994953;0.875;0.6891116;0.803;0.7358585;0.8;171;171;171;171
0.60971344;0.9191176;0.7690688;0.794;0.763235;0.795;171;171;171;171
0.5207014;0.9411765;0.7875274;0.788;0.8051047;0.769;171;171;171;171
0.45592615;0.9852941;0.7434978;0.791;0.8166614;0.765;171;171;171;171
0.41974;0.9705882;0.7426696;0.785;0.8504474;0.774;171;171;171;171
0.40979186;0.9632353;0.73208296;0.797;0.80348206;0.784;171;171;171;171
0.4267249;0.97794116;0.76241285;0.79;0.8428514;0.771;171;171;171;171
0.4044635;0.97794116;0.80328184;0.785;0.88933766;0.772;171;171;171;171
0.37582737;0.99264705;0.814469;0.792;0.83051515;0.788;171;171;171;171
0.367562;0.9705882;0.8252044;0.779;0.8813275;0.758;171;171;171;171
0.4252711;0.9558824;0.8546316;0.772;0.8966261;0.767;171;171;171;171
0.36391172;0.9852941;0.892096;0.765;0.9152563;0.763;171;171;171;171
0.35085693;0.99264705;0.83399314;0.785;0.90120924;0.765;171;171;171;171
0.37415224;0.97794116;0.8227175;0.79;0.85194993;0.774;171;171;171;171
0.37650475;0.9705882;0.80807066;0.79;0.84944177;0.781;171;171;171;171
0.36722913;0.99264705;0.82568246;0.799;0.84757835;0.789;171;171;171;171
0.41147262;0.97794116;0.84554297;0.793;0.90543616;0.778;171;171;171;171
0.3563817;0.99264705;0.85307574;0.777;0.88656473;0.781;171;171;171;171
0.3547304;0.99264705;0.85876465;0.79;0.8698624;0.787;171;171;171;171
0.34856254;0.99264705;0.8722138;0.771;0.9435962;0.751;171;171;171;171
0.37113434;0.9852941;0.8620609;0.785;0.9914325;0.759;171;171;171;171
0.42355546;0.97794116;1.0283126;0.748;1.1285094;0.712;171;171;171;171
0.41554517;0.9558824;0.9656226;0.767;0.8805501;0.798;171;171;171;171
0.45469555;0.9485294;0.8601333;0.778;0.8988459;0.749;171;171;171;171
0.4037177;0.97794116;0.8972778;0.771;0.8453542;0.782;171;171;171;171
0.4440839;0.9632353;0.9022035;0.775;0.90536004;0.753;171;171;171;171
0.4092899;0.9632353;0.838296;0.795;0.85148233;0.785;171;171;171;171
0.36795214;0.97794116;0.8729272;0.772;0.8991294;0.768;171;171;171;171
0.36534142;0.99264705;0.8934959;0.785;0.9687323;0.766;171;171;171;171
0.36487824;0.9632353;0.901918;0.762;0.92024046;0.769;171;171;171;171
0.34267247;0.9705882;0.900914;0.78;0.89891;0.769;171;171;171;171
0.35209554;0.9852941;0.81836486;0.793;0.8447519;0.782;171;171;171;171
0.31868905;0.9852941;0.8722177;0.788;0.83787125;0.784;171;171;171;171
0.31491366;1.0;0.7884346;0.805;0.82943326;0.783;171;171;171;171
0.32436132;0.9852941;0.7737814;0.799;0.8224829;0.786;171;171;171;171
0.3277146;0.97794116;0.7797657;0.797;0.82901585;0.779;171;171;171;171
0.29469043;0.99264705;0.810521;0.79;0.8031093;0.795;171;171;171;171
0.28931007;1.0;0.7851775;0.804;0.8016628;0.79;171;171;171;171
0.29510823;1.0;0.8133921;0.796;0.8072578;0.791;171;171;171;171
0.31641185;0.99264705;0.80520475;0.781;0.83384633;0.784;171;171;171;171
0.31488404;0.9852941;0.8337427;0.779;0.8314584;0.781;171;171;171;171
0.2991344;1.0;0.88925683;0.765;0.89127314;0.771;171;171;171;171
0.3022863;0.9852941;0.8109612;0.791;0.8220646;0.785;171;171;171;171
0.27588603;1.0;0.85341114;0.782;0.8561831;0.784;171;171;171;171
0.27955192;1.0;0.7915309;0.795;0.7919273;0.791;171;171;171;171
0.2852568;1.0;0.8064367;0.793;0.82934415;0.789;171;171;171;171
0.28982285;1.0;0.8035004;0.785;0.7986072;0.792;171;171;171;171
0.27878928;1.0;0.8115363;0.797;0.8017854;0.789;171;171;171;171
0.2900537;0.99264705;0.8349246;0.782;0.8380447;0.778;171;171;171;171
0.2835634;0.99264705;0.84313446;0.785;0.8430229;0.779;171;171;171;171
0.2921501;0.99264705;0.9822434;0.761;0.8575889;0.781;171;171;171;171
0.29704806;0.99264705;0.9032373;0.78;0.8537744;0.778;171;171;171;171
0.29027632;0.99264705;0.94062215;0.766;0.86828214;0.778;171;171;171;171
0.30550954;1.0;0.9078476;0.775;0.8926346;0.766;171;171;171;171
0.34808564;0.9705882;0.99692667;0.769;0.9630269;0.757;171;171;171;171
0.3148364;0.9852941;0.91117907;0.777;0.8647488;0.786;171;171;171;171
0.37828302;0.9632353;1.0521849;0.746;1.0407655;0.739;171;171;171;171
0.36936077;0.9705882;0.95739967;0.75;0.9900755;0.742;171;171;171;171
0.38075867;0.97794116;0.92356044;0.76;0.9417757;0.754;171;171;171;171
0.29485282;1.0;1.0394562;0.741;0.9939812;0.759;171;171;171;171
0.32305977;0.99264705;0.81775725;0.799;0.886833;0.767;171;171;171;171
0.3035798;1.0;0.94010144;0.763;0.90147924;0.77;171;171;171;171
0.29788697;1.0;0.8499275;0.791;0.7802258;0.804;171;171;171;171
0.32127;0.97794116;0.8770412;0.789;0.8417491;0.791;171;171;171;171
0.2793381;1.0;0.84032005;0.793;0.87721324;0.779;171;171;171;171
0.2886742;0.99264705;0.85528815;0.787;0.845956;0.792;171;171;171;171
0.27904737;1.0;0.86954945;0.787;0.80573106;0.793;171;171;171;171
0.26800922;1.0;0.8486315;0.791;0.83903176;0.776;171;171;171;171
0.2696607;0.99264705;0.79564846;0.788;0.7831946;0.794;171;171;171;171
0.2689131;1.0;0.79124635;0.794;0.78624386;0.795;171;171;171;171
0.2929425;0.9852941;0.78341085;0.791;0.7742622;0.794;171;171;171;171
0.26310822;1.0;0.8052767;0.783;0.7734625;0.793;171;171;171;171
0.26338616;0.99264705;0.7887638;0.793;0.77111095;0.803;171;171;171;171
0.26592162;0.99264705;0.8020177;0.789;0.76809216;0.794;171;171;171;171
0.2671323;1.0;0.81318825;0.79;0.77888846;0.795;171;171;171;171
0.25476152;1.0;0.7797166;0.793;0.7750526;0.796;171;171;171;171
0.2650399;0.99264705;0.83222175;0.779;0.7976518;0.78;171;171;171;171
0.25588587;1.0;0.8292456;0.781;0.767219;0.79;171;171;171;171
0.26238224;0.99264705;0.7915174;0.795;0.7803717;0.787;171;171;171;171
0.25343794;1.0;0.81168085;0.779;0.7643767;0.793;171;171;171;171
0.24665669;1.0;0.76676655;0.8;0.784784;0.791;171;171;171;171
0.2456739;1.0;0.7569933;0.801;0.7638958;0.798;171;171;171;171
0.25886583;1.0;0.7849105;0.793;0.7384342;0.794;171;171;171;171
0.25019526;0.99264705;0.78163016;0.791;0.7679401;0.796;171;171;171;171
0.25641063;0.99264705;0.8058214;0.786;0.7729978;0.795;171;171;171;171
0.2450226;1.0;0.8091527;0.779;0.8044833;0.779;171;171;171;171
0.2431844;1.0;0.80037785;0.784;0.77815294;0.797;171;171;171;171
