loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.300699;0.11764706;2.3020108;0.107;2.3007324;0.126;50;50;50;50
2.3059254;0.080882356;2.2987237;0.107;2.295348;0.126;50;50;50;50
2.3022318;0.11029412;2.2846692;0.108;2.2815979;0.126;50;50;50;50
2.2559369;0.21323529;2.2435205;0.224;2.241447;0.231;50;50;50;50
2.1625998;0.40441176;2.1377122;0.376;2.1374924;0.369;50;50;50;50
1.9863083;0.42647058;1.9285085;0.483;1.9357252;0.464;50;50;50;50
1.7257128;0.52205884;1.6288668;0.577;1.6424878;0.582;50;50;50;50
1.5938581;0.5661765;1.3430798;0.705;1.3617053;0.697;50;50;50;50
1.3509592;0.6838235;1.1271856;0.768;1.1547244;0.752;50;50;50;50
1.3719465;0.6911765;0.9547361;0.827;0.9861628;0.811;50;50;50;50
1.3173671;0.6838235;0.83590955;0.853;0.8699744;0.845;50;50;50;50
1.3459944;0.6544118;0.7605777;0.874;0.79333293;0.859;50;50;50;50
1.1415834;0.7132353;0.69920355;0.89;0.7253829;0.876;50;50;50;50
1.0169944;0.7794118;0.66885936;0.888;0.6941223;0.884;50;50;50;50
1.0531534;0.72794116;0.62165827;0.888;0.64329064;0.883;50;50;50;50
0.86889964;0.8161765;0.5998154;0.897;0.62777686;0.885;50;50;50;50
0.9842573;0.75735295;0.5812951;0.897;0.6058946;0.903;50;50;50;50
0.82019854;0.8382353;0.59059304;0.903;0.6125493;0.892;50;50;50;50
0.86633164;0.8161765;0.5481613;0.902;0.57123756;0.896;50;50;50;50
0.8932435;0.8235294;0.5439834;0.914;0.5593481;0.908;50;50;50;50
0.9344941;0.75;0.5352719;0.899;0.5617934;0.897;50;50;50;50
0.8907306;0.8014706;0.54011106;0.905;0.56175447;0.902;50;50;50;50
0.8477018;0.8161765;0.49668398;0.911;0.5098911;0.913;50;50;50;50
0.92096233;0.77205884;0.49532846;0.907;0.51706415;0.903;50;50;50;50
0.6845021;0.85294116;0.4851167;0.912;0.4965126;0.911;50;50;50;50
0.89692044;0.7794118;0.48976868;0.914;0.5001686;0.91;50;50;50;50
0.7220814;0.85294116;0.48639935;0.908;0.49671972;0.914;50;50;50;50
