loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.296695;0.13235295;2.3025405;0.107;2.2978635;0.126;52;52;52;52
2.2741795;0.2867647;2.2715633;0.288;2.2689931;0.291;52;52;52;52
2.2101483;0.38235295;2.1860955;0.39;2.1884153;0.36;52;52;52;52
2.0211415;0.5514706;2.013795;0.541;2.0202198;0.533;52;52;52;52
1.7888156;0.5955882;1.7538171;0.587;1.7660546;0.587;52;52;52;52
1.5670041;0.6102941;1.4581493;0.665;1.4791468;0.663;52;52;52;52
1.5571331;0.61764705;1.1833243;0.725;1.2145867;0.726;52;52;52;52
1.5020412;0.6544118;0.98697233;0.802;1.0211451;0.781;52;52;52;52
1.2857918;0.6985294;0.87116283;0.827;0.9037342;0.811;52;52;52;52
1.2278007;0.6985294;0.79271144;0.868;0.82706034;0.831;52;52;52;52
1.1249676;0.7647059;0.75348306;0.861;0.7811859;0.849;52;52;52;52
1.0178063;0.75735295;0.70508707;0.881;0.7377242;0.866;52;52;52;52
1.0075134;0.7941176;0.6686578;0.887;0.69620985;0.868;52;52;52;52
1.1674817;0.74264705;0.6225767;0.895;0.6512595;0.877;52;52;52;52
1.214578;0.7132353;0.6275247;0.88;0.65510046;0.874;52;52;52;52
1.0197605;0.7647059;0.5951983;0.901;0.62784654;0.888;52;52;52;52
0.8777157;0.8235294;0.5795025;0.901;0.6134121;0.886;52;52;52;52
0.952468;0.77205884;0.56082183;0.904;0.58715755;0.893;52;52;52;52
0.79036844;0.8382353;0.52292526;0.91;0.5454566;0.893;52;52;52;52
1.020545;0.75;0.5426869;0.902;0.5621115;0.898;52;52;52;52
0.81701094;0.7941176;0.5175405;0.911;0.54709756;0.9;52;52;52;52
0.8641858;0.7867647;0.5069146;0.912;0.52927226;0.9;52;52;52;52
0.88295823;0.8088235;0.50276834;0.909;0.52397275;0.903;52;52;52;52
0.6764843;0.88235295;0.4905092;0.916;0.5136985;0.907;52;52;52;52
0.76908314;0.8235294;0.46762407;0.925;0.48824427;0.917;52;52;52;52
0.6771806;0.8308824;0.4654951;0.922;0.48577666;0.903;52;52;52;52
0.90960974;0.7867647;0.46650034;0.919;0.48722106;0.898;52;52;52;52
0.97986627;0.7352941;0.46912804;0.918;0.48831335;0.905;52;52;52;52
0.6960616;0.8235294;0.46811467;0.924;0.4934742;0.912;52;52;52;52
0.7424579;0.8308824;0.45258924;0.919;0.46709618;0.905;52;52;52;52
0.7392335;0.8088235;0.47013813;0.911;0.47955602;0.908;52;52;52;52
0.64623773;0.8014706;0.46323615;0.91;0.48379675;0.893;52;52;52;52
0.80566454;0.7647059;0.46574208;0.905;0.4813609;0.898;52;52;52;52
0.6225744;0.8235294;0.45407087;0.914;0.47295132;0.896;52;52;52;52
0.8162566;0.77205884;0.4686828;0.915;0.49024388;0.898;52;52;52;52
0.44452026;0.88235295;0.4688974;0.905;0.4909408;0.898;52;52;52;52
0.6890591;0.8014706;0.44000322;0.91;0.4540938;0.895;52;52;52;52
0.6791383;0.7941176;0.43166047;0.912;0.4585132;0.89;52;52;52;52
0.52615404;0.85294116;0.46536002;0.897;0.48837706;0.871;52;52;52;52
0.48743013;0.86764705;0.48492578;0.902;0.49797556;0.876;52;52;52;52
0.4319823;0.875;0.45255095;0.895;0.47079408;0.882;52;52;52;52
0.4752398;0.875;0.47063082;0.893;0.47862607;0.87;52;52;52;52
0.4228572;0.9117647;0.4744131;0.884;0.4870194;0.875;52;52;52;52
0.40640917;0.9117647;0.4922717;0.878;0.4985606;0.873;52;52;52;52
0.3295185;0.9191176;0.47848055;0.885;0.49457848;0.861;52;52;52;52
0.36180854;0.9191176;0.49256146;0.875;0.49892947;0.867;52;52;52;52
0.40089372;0.875;0.50815105;0.875;0.5322505;0.849;52;52;52;52
0.41269404;0.8897059;0.49072093;0.872;0.5065726;0.864;52;52;52;52
0.29335162;0.9264706;0.5284383;0.868;0.54682505;0.839;52;52;52;52
0.3146833;0.9264706;0.5304863;0.867;0.53556263;0.844;52;52;52;52
0.19541745;0.9558824;0.55022645;0.857;0.5552986;0.838;52;52;52;52
0.20446782;0.9558824;0.56949085;0.847;0.58401626;0.824;52;52;52;52
0.24800205;0.9264706;0.5433633;0.85;0.5499674;0.848;52;52;52;52
0.19804285;0.9558824;0.5445616;0.85;0.53780246;0.846;52;52;52;52
0.1410489;0.9632353;0.58138335;0.849;0.5845854;0.817;52;52;52;52
0.29894492;0.9191176;0.5782648;0.842;0.5785883;0.828;52;52;52;52
0.2001567;0.9632353;0.6125637;0.84;0.62249756;0.816;52;52;52;52
0.20439827;0.9632353;0.62655777;0.834;0.6354034;0.818;52;52;52;52
0.15483516;0.97794116;0.59794724;0.845;0.61924386;0.819;52;52;52;52
0.15940733;0.9852941;0.6358409;0.846;0.64534026;0.808;52;52;52;52
0.10387693;0.99264705;0.646073;0.839;0.64958876;0.807;52;52;52;52
0.13750608;0.9632353;0.70064974;0.815;0.6972379;0.796;52;52;52;52
0.08858234;0.9852941;0.6543019;0.837;0.66345555;0.808;52;52;52;52
0.15560333;0.9632353;0.6907016;0.831;0.7108674;0.789;52;52;52;52
0.15337099;0.9705882;0.7283848;0.82;0.7487749;0.779;52;52;52;52
0.11543086;0.97794116;0.7217554;0.825;0.71606493;0.796;52;52;52;52
0.10248258;0.9852941;0.74231094;0.809;0.7590348;0.782;52;52;52;52
0.12769605;0.97794116;0.7171438;0.819;0.7161676;0.805;52;52;52;52
0.08093523;0.99264705;0.7798035;0.81;0.7671077;0.794;52;52;52;52
0.05321121;1.0;0.8015985;0.814;0.7940631;0.786;52;52;52;52
0.08170187;0.99264705;0.80543905;0.809;0.82923406;0.773;52;52;52;52
0.048960153;1.0;0.83983594;0.811;0.81969064;0.787;52;52;52;52
0.09535684;0.9705882;0.8364308;0.812;0.82369566;0.787;52;52;52;52
0.06325799;0.99264705;0.86014295;0.802;0.81643176;0.79;52;52;52;52
0.053170647;1.0;0.8821758;0.802;0.89388627;0.762;52;52;52;52
