loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
46.265705;0.11764706;2.30224;0.104;2.3049326;0.087;142;142;142;142
25.982729;0.0882353;2.302383;0.104;2.3041735;0.087;142;142;142;142
13.987941;0.0882353;2.3023653;0.106;2.3037505;0.099;142;142;142;142
7.6417856;0.080882356;2.3023393;0.106;2.303418;0.099;142;142;142;142
4.5968094;0.13970588;2.3023593;0.106;2.3030064;0.099;142;142;142;142
3.2883296;0.13235295;2.3023639;0.106;2.3026776;0.099;142;142;142;142
2.7797916;0.080882356;2.3024142;0.106;2.30244;0.099;142;142;142;142
2.6023755;0.15441176;2.30246;0.106;2.3021185;0.099;142;142;142;142
2.5490134;0.080882356;2.302502;0.106;2.3019173;0.099;142;142;142;142
2.5294766;0.09558824;2.3025112;0.106;2.3017125;0.099;142;142;142;142
2.5239887;0.11764706;2.3025594;0.106;2.3015172;0.099;142;142;142;142
2.5257215;0.125;2.302602;0.106;2.3013437;0.099;142;142;142;142
2.525543;0.09558824;2.302643;0.106;2.3011856;0.099;142;142;142;142
2.5202603;0.09558824;2.3026724;0.106;2.3010883;0.099;142;142;142;142
2.5179667;0.13235295;2.3027208;0.106;2.3009717;0.099;142;142;142;142
2.5224319;0.09558824;2.302798;0.106;2.3008616;0.099;142;142;142;142
2.512958;0.10294118;2.3028216;0.106;2.3007636;0.099;142;142;142;142
2.5189695;0.11764706;2.302903;0.106;2.3007052;0.099;142;142;142;142
2.521285;0.09558824;2.3029213;0.106;2.3005862;0.099;142;142;142;142
2.509659;0.11029412;2.3029394;0.106;2.3005824;0.099;142;142;142;142
2.5133357;0.11029412;2.3029647;0.106;2.3005106;0.099;142;142;142;142
2.5214584;0.10294118;2.3030078;0.106;2.3004253;0.099;142;142;142;142
2.5176554;0.13970588;2.3030229;0.106;2.300358;0.099;142;142;142;142
2.5241284;0.10294118;2.303046;0.106;2.3004272;0.099;142;142;142;142
2.5193663;0.125;2.3030114;0.106;2.300474;0.099;142;142;142;142
2.522015;0.11764706;2.3030171;0.106;2.300404;0.099;142;142;142;142
2.520725;0.0882353;2.303;0.106;2.3004086;0.099;142;142;142;142
2.5140314;0.09558824;2.3030183;0.106;2.3003788;0.099;142;142;142;142
