loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
2.6207724;0.32352942;2.2282848;0.359;2.2283373;0.365;99;99;99;99
1.9523137;0.49264705;1.4925324;0.497;1.4889512;0.499;99;99;99;99
1.789783;0.5367647;1.1978893;0.628;1.2163764;0.634;99;99;99;99
1.4556372;0.6691176;0.9934045;0.706;1.0260319;0.685;99;99;99;99
1.5459037;0.6397059;0.9421755;0.73;0.9776296;0.709;99;99;99;99
1.4735512;0.6838235;0.88824856;0.772;0.92249054;0.744;99;99;99;99
1.583337;0.6617647;0.87233686;0.773;0.8987891;0.777;99;99;99;99
1.4031811;0.7132353;0.7944948;0.812;0.8213518;0.788;99;99;99;99
1.6032357;0.60294116;0.75380564;0.826;0.77976596;0.819;99;99;99;99
1.3501836;0.7352941;0.7297644;0.837;0.7586054;0.82;99;99;99;99
1.2517613;0.75;0.6975858;0.857;0.7164518;0.848;99;99;99;99
1.2127587;0.77205884;0.68039757;0.843;0.6995484;0.835;99;99;99;99
1.2125074;0.77205884;0.6469332;0.879;0.66692054;0.861;99;99;99;99
1.0726662;0.8161765;0.6283916;0.879;0.65347123;0.853;99;99;99;99
1.111327;0.77205884;0.60615605;0.883;0.6223537;0.87;99;99;99;99
1.3434678;0.72794116;0.60391897;0.885;0.6237155;0.864;99;99;99;99
1.371473;0.75;0.57216805;0.878;0.5919043;0.865;99;99;99;99
1.0699013;0.8161765;0.58465147;0.886;0.60233444;0.882;99;99;99;99
1.0761544;0.8088235;0.60156155;0.875;0.62843436;0.863;99;99;99;99
1.0922537;0.8088235;0.6094007;0.852;0.6340761;0.856;99;99;99;99
1.197448;0.8308824;0.55346876;0.88;0.5717757;0.877;99;99;99;99
1.3154259;0.75735295;0.5386005;0.898;0.55547345;0.888;99;99;99;99
1.2804911;0.75;0.5464508;0.898;0.56147915;0.876;99;99;99;99
1.1617723;0.7867647;0.5140816;0.897;0.53138155;0.894;99;99;99;99
1.1971414;0.7352941;0.53369236;0.904;0.5486897;0.888;99;99;99;99
1.336345;0.7352941;0.5471442;0.898;0.5596443;0.871;99;99;99;99
1.0859526;0.8088235;0.53471017;0.905;0.5513091;0.881;99;99;99;99
1.1859436;0.7867647;0.50653034;0.902;0.5208094;0.893;99;99;99;99
1.0526463;0.7794118;0.49506223;0.906;0.51448095;0.889;99;99;99;99
1.0019579;0.8308824;0.52744627;0.899;0.53498465;0.881;99;99;99;99
1.1318072;0.7647059;0.5252064;0.887;0.5372889;0.88;99;99;99;99
1.1149387;0.7941176;0.5173099;0.893;0.5314019;0.886;99;99;99;99
1.1345956;0.7941176;0.51344794;0.891;0.528844;0.879;99;99;99;99
1.1241374;0.7867647;0.5155763;0.895;0.535613;0.88;99;99;99;99
1.0168191;0.8308824;0.533221;0.876;0.55981725;0.863;99;99;99;99
1.064713;0.7941176;0.5258025;0.878;0.5430145;0.863;99;99;99;99
0.9985336;0.8235294;0.5196248;0.873;0.54595894;0.871;99;99;99;99
1.081766;0.8235294;0.5386642;0.89;0.56354445;0.866;99;99;99;99
1.0524495;0.7941176;0.5436375;0.879;0.5723863;0.855;99;99;99;99
1.0240952;0.7941176;0.530647;0.878;0.56115663;0.862;99;99;99;99
1.2156516;0.7647059;0.5551955;0.856;0.5856178;0.856;99;99;99;99
0.87761223;0.86764705;0.5328265;0.884;0.5655016;0.855;99;99;99;99
0.8100288;0.8897059;0.57888514;0.854;0.60626584;0.84;99;99;99;99
1.047081;0.8308824;0.5563215;0.866;0.58651763;0.859;99;99;99;99
0.998084;0.8014706;0.5726564;0.856;0.6227804;0.838;99;99;99;99
0.7711794;0.88235295;0.57520694;0.859;0.59367627;0.853;99;99;99;99
0.8829729;0.85294116;0.5479742;0.859;0.56711787;0.854;99;99;99;99
1.1545047;0.7794118;0.53366333;0.858;0.5627313;0.863;99;99;99;99
1.0207132;0.8161765;0.5904014;0.851;0.60006577;0.845;99;99;99;99
0.9660057;0.8235294;0.55898255;0.846;0.59124565;0.849;99;99;99;99
0.98470503;0.8088235;0.62018985;0.832;0.6557913;0.831;99;99;99;99
0.9631103;0.8308824;0.56023794;0.854;0.59822875;0.842;99;99;99;99
0.98699206;0.8455882;0.59769493;0.84;0.6173671;0.832;99;99;99;99
0.88209486;0.86764705;0.5621816;0.85;0.57434714;0.851;99;99;99;99
0.8869803;0.86764705;0.5798922;0.846;0.6052935;0.839;99;99;99;99
1.0724409;0.8161765;0.5878488;0.85;0.6077642;0.837;99;99;99;99
0.89509153;0.8235294;0.6184251;0.831;0.63719475;0.822;99;99;99;99
0.77437484;0.89705884;0.61910784;0.835;0.64458823;0.825;99;99;99;99
0.8703206;0.8602941;0.5927815;0.839;0.6296037;0.828;99;99;99;99
0.7494531;0.9044118;0.6344643;0.826;0.6693107;0.817;99;99;99;99
0.92668986;0.8382353;0.5962979;0.846;0.63927305;0.828;99;99;99;99
0.8568072;0.8602941;0.6170483;0.832;0.6505167;0.822;99;99;99;99
0.6717769;0.9338235;0.61655635;0.833;0.6581145;0.816;99;99;99;99
0.8520787;0.88235295;0.64083964;0.832;0.6878314;0.805;99;99;99;99
0.87756896;0.8455882;0.6781601;0.826;0.7118173;0.798;99;99;99;99
0.72632957;0.8897059;0.63508296;0.83;0.67286897;0.813;99;99;99;99
0.9595152;0.85294116;0.7352407;0.804;0.7675246;0.798;99;99;99;99
0.89486015;0.875;0.618956;0.833;0.6633416;0.814;99;99;99;99
0.9032595;0.8455882;0.6223908;0.838;0.6507272;0.815;99;99;99;99
0.77888346;0.8602941;0.6742585;0.821;0.7143685;0.793;99;99;99;99
0.7438301;0.9044118;0.7454448;0.804;0.7554472;0.805;99;99;99;99
0.95028836;0.8308824;0.69885296;0.815;0.752035;0.795;99;99;99;99
0.8203815;0.86764705;0.6885534;0.807;0.73222643;0.805;99;99;99;99
0.7228389;0.9191176;0.73240477;0.815;0.7671875;0.78;99;99;99;99
0.6934003;0.9264706;0.72157323;0.803;0.76638854;0.795;99;99;99;99
0.9065433;0.85294116;0.77461725;0.796;0.81468093;0.786;99;99;99;99
0.7014636;0.9117647;0.7279115;0.8;0.7797291;0.783;99;99;99;99
0.77084965;0.88235295;0.78098726;0.787;0.81151766;0.781;99;99;99;99
0.7818592;0.86764705;0.67771107;0.82;0.7424214;0.792;99;99;99;99
0.6982169;0.9117647;0.7085357;0.803;0.7454233;0.796;99;99;99;99
0.76070744;0.89705884;0.7394514;0.804;0.75582355;0.796;99;99;99;99
0.8104857;0.85294116;0.7515469;0.8;0.79871047;0.77;99;99;99;99
0.6826587;0.9338235;0.76683915;0.796;0.801927;0.771;99;99;99;99
0.6904069;0.9044118;0.70894575;0.822;0.75036347;0.796;99;99;99;99
0.74274486;0.8897059;0.7492646;0.81;0.79566;0.781;99;99;99;99
0.7410242;0.9117647;0.7521791;0.805;0.7691224;0.785;99;99;99;99
0.82475984;0.88235295;0.7469607;0.806;0.7925588;0.775;99;99;99;99
0.79208446;0.9117647;0.81033766;0.793;0.8367715;0.773;99;99;99;99
0.61085;0.9411765;0.77936083;0.786;0.8365359;0.766;99;99;99;99
0.6821332;0.89705884;0.90726846;0.771;0.92938745;0.761;99;99;99;99
0.7147604;0.9044118;0.8001563;0.791;0.82147545;0.784;99;99;99;99
0.59328616;0.9411765;0.7848371;0.796;0.8016616;0.799;99;99;99;99
0.58570653;0.9558824;0.8542192;0.782;0.8630188;0.782;99;99;99;99
0.6725743;0.9191176;0.8001957;0.79;0.84186447;0.769;99;99;99;99
0.6411785;0.9411765;0.79221874;0.79;0.8037085;0.784;99;99;99;99
0.63670266;0.9338235;0.8073652;0.794;0.8431315;0.771;99;99;99;99
0.60730934;0.9338235;0.8259621;0.778;0.85427016;0.772;99;99;99;99
0.6639122;0.9264706;0.91232675;0.767;0.9196752;0.773;99;99;99;99
0.6392713;0.9338235;0.7940235;0.785;0.80380136;0.782;99;99;99;99
0.7135297;0.9338235;0.8923801;0.764;0.9371333;0.749;99;99;99;99
0.7292298;0.9044118;0.82447416;0.778;0.8521619;0.78;99;99;99;99
0.7109156;0.9264706;1.0079873;0.745;1.0314735;0.738;99;99;99;99
0.84728193;0.8235294;0.81009656;0.777;0.8297719;0.78;99;99;99;99
0.5717069;0.9485294;0.8409263;0.784;0.8632572;0.769;99;99;99;99
0.6484178;0.9411765;0.8853382;0.78;0.935357;0.754;99;99;99;99
0.5807147;0.9558824;0.8630493;0.775;0.9092893;0.76;99;99;99;99
0.54248583;0.9632353;0.8615308;0.783;0.8892276;0.768;99;99;99;99
0.58972406;0.9485294;0.90304035;0.775;0.95275694;0.757;99;99;99;99
0.63759315;0.9485294;0.94270605;0.756;0.9593598;0.762;99;99;99;99
0.64394647;0.9264706;0.9962623;0.76;1.0057814;0.749;99;99;99;99
0.75225675;0.9117647;0.87447816;0.786;0.90930533;0.762;99;99;99;99
0.66708255;0.9485294;0.8710697;0.771;0.89997345;0.768;99;99;99;99
0.61668855;0.9558824;0.93230385;0.758;0.93039906;0.759;99;99;99;99
