loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
1.4611746;0.5729167;1.5514292;1.0;1.1706455;0.7179;20;20;20;20
1.0521505;0.8333333;0.71953;1.0;0.5722441;0.9012;20;20;20;20
0.9180444;0.8125;0.4956712;1.0;0.4691595;0.9261;20;20;20;20
0.7954328;0.84375;0.4170664;1.0;0.4175372;0.9394;20;20;20;20
0.77766925;0.8541667;0.31279105;1.0;0.3662705;0.9479;20;20;20;20
0.8600471;0.8333333;0.26525062;1.0;0.34309042;0.9516;20;20;20;20
1.1268481;0.7395833;0.30122253;1.0;0.35317117;0.9482;20;20;20;20
0.8770003;0.8125;0.27806142;1.0;0.3457745;0.9529;20;20;20;20
1.001119;0.7916667;0.26135996;1.0;0.31892803;0.9578;20;20;20;20
0.97135925;0.8020833;0.22068304;1.0;0.30702332;0.9605;20;20;20;20
0.914187;0.8125;0.2018954;1.0;0.2960082;0.9611;20;20;20;20
0.6289714;0.8958333;0.18777396;1.0;0.29669744;0.9604;20;20;20;20
0.9425969;0.8020833;0.1785286;1.0;0.28950116;0.9611;20;20;20;20
0.7439139;0.8541667;0.1748009;1.0;0.3053303;0.9592;20;20;20;20
1.0409045;0.7604167;0.20259452;1.0;0.2977604;0.9624;20;20;20;20
1.0964118;0.7604167;0.18333375;1.0;0.28290132;0.963;20;20;20;20
0.8712284;0.8125;0.18856129;1.0;0.28173646;0.9625;20;20;20;20
0.67688435;0.8541667;0.18390104;1.0;0.283547;0.9641;20;20;20;20
0.853323;0.8229167;0.15883382;1.0;0.28401148;0.9614;20;20;20;20
0.8041799;0.8229167;0.17320266;1.0;0.2773651;0.9647;20;20;20;20
0.62841153;0.875;0.18087915;1.0;0.28091466;0.9632;20;20;20;20
1.0430382;0.78125;0.18626392;1.0;0.2788099;0.9647;20;20;20;20
0.8098363;0.8333333;0.16257042;1.0;0.2887337;0.9609;20;20;20;20
0.59775776;0.8854167;0.14537226;1.0;0.2903428;0.9644;20;20;20;20
0.7873611;0.8333333;0.1479119;1.0;0.28239596;0.9625;20;20;20;20
0.88811463;0.8020833;0.15144728;1.0;0.27919605;0.9634;20;20;20;20
0.84657115;0.8020833;0.12241886;1.0;0.27191666;0.9639;20;20;20;20
0.99424857;0.78125;0.13367054;1.0;0.2878229;0.9628;20;20;20;20
0.8919013;0.7916667;0.12229009;1.0;0.28870288;0.9626;20;20;20;20
0.6417898;0.875;0.11190064;1.0;0.2813828;0.9633;20;20;20;20
0.77121955;0.8333333;0.121820256;1.0;0.27524796;0.9638;20;20;20;20
0.94772846;0.78125;0.110975996;1.0;0.29172063;0.9576;20;20;20;20
0.5859831;0.875;0.11195505;1.0;0.2754564;0.9627;20;20;20;20
0.8939058;0.7916667;0.10756244;1.0;0.26942992;0.965;20;20;20;20
0.8569612;0.8020833;0.12119441;1.0;0.28221124;0.9623;20;20;20;20
0.744487;0.8333333;0.10183284;1.0;0.2835594;0.9621;20;20;20;20
0.7614619;0.8541667;0.11574061;1.0;0.2837659;0.9615;20;20;20;20
0.9161949;0.7604167;0.0946639;1.0;0.27715874;0.9621;20;20;20;20
0.83880776;0.8229167;0.118347436;1.0;0.29056293;0.9587;20;20;20;20
0.7040898;0.8541667;0.09284814;1.0;0.2732;0.9629;20;20;20;20
0.8109458;0.8229167;0.087163806;1.0;0.2779073;0.9619;20;20;20;20
