loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.3047442;0.09558824;2.3041306;0.107;2.3016472;0.126;10;10;10;10
2.3076537;0.125;2.3037503;0.107;2.3004315;0.126;10;10;10;10
2.2967892;0.11029412;2.3035138;0.107;2.299787;0.126;10;10;10;10
2.2942412;0.15441176;2.3037314;0.107;2.2996397;0.126;10;10;10;10
2.304723;0.09558824;2.302962;0.107;2.2988863;0.126;10;10;10;10
2.2972267;0.11764706;2.298734;0.107;2.2946055;0.126;10;10;10;10
2.281526;0.1764706;2.2794423;0.203;2.275124;0.21;10;10;10;10
2.2236938;0.20588236;2.2270718;0.189;2.2218091;0.169;10;10;10;10
2.1754289;0.16176471;2.1133976;0.212;2.1125038;0.186;10;10;10;10
2.0257094;0.1985294;1.993227;0.236;1.9953514;0.209;10;10;10;10
1.9617294;0.34558824;1.8780233;0.371;1.8830916;0.344;10;10;10;10
1.8349838;0.4117647;1.7324994;0.457;1.7329156;0.456;10;10;10;10
1.6803739;0.45588234;1.5694889;0.514;1.5671064;0.528;10;10;10;10
1.5987784;0.4632353;1.4168571;0.553;1.4267198;0.558;10;10;10;10
1.3339103;0.60294116;1.2835852;0.595;1.30434;0.597;10;10;10;10
1.4038553;0.63235295;1.2005527;0.632;1.2287138;0.621;10;10;10;10
1.3660356;0.6911765;1.1317798;0.669;1.1676941;0.658;10;10;10;10
1.2799507;0.6544118;1.0925248;0.673;1.1309335;0.642;10;10;10;10
1.2760782;0.7132353;1.0526024;0.7;1.0917239;0.684;10;10;10;10
1.2593548;0.7132353;1.0354369;0.714;1.0686727;0.705;10;10;10;10
1.2811859;0.6691176;1.0075918;0.722;1.0471077;0.728;10;10;10;10
1.1878531;0.7132353;0.9708378;0.748;1.0117295;0.74;10;10;10;10
1.4136727;0.6691176;0.9398961;0.77;0.97753894;0.76;10;10;10;10
1.1205943;0.72794116;0.8855316;0.798;0.9177474;0.792;10;10;10;10
1.1647018;0.64705884;0.85487306;0.804;0.8849916;0.791;10;10;10;10
1.0495652;0.7647059;0.83543396;0.797;0.86979336;0.777;10;10;10;10
0.9922391;0.7794118;0.8036534;0.833;0.8245913;0.825;10;10;10;10
1.3882097;0.7132353;0.78702;0.828;0.80880314;0.812;10;10;10;10
1.09189;0.7352941;0.7643635;0.838;0.78361326;0.825;10;10;10;10
1.2124182;0.7352941;0.7597136;0.826;0.7843499;0.817;10;10;10;10
1.0849603;0.7205882;0.708198;0.848;0.7316658;0.839;10;10;10;10
0.99908954;0.8161765;0.6876075;0.856;0.7112657;0.846;10;10;10;10
1.2424345;0.7205882;0.7146213;0.865;0.7261947;0.852;10;10;10;10
0.96005887;0.8235294;0.6937272;0.861;0.7140094;0.846;10;10;10;10
1.105986;0.75;0.6817654;0.849;0.7012593;0.841;10;10;10;10
1.0628824;0.8014706;0.67708063;0.861;0.6953897;0.849;10;10;10;10
0.9848161;0.77205884;0.6577366;0.856;0.6808306;0.84;10;10;10;10
1.067563;0.77205884;0.66068923;0.861;0.674705;0.85;10;10;10;10
1.1445446;0.6985294;0.65037024;0.857;0.67046213;0.839;10;10;10;10
0.9846718;0.74264705;0.64073855;0.868;0.65362555;0.856;10;10;10;10
0.93626183;0.7941176;0.62909657;0.874;0.6440438;0.856;10;10;10;10
0.81901133;0.8161765;0.63997144;0.865;0.6497963;0.861;10;10;10;10
1.1127905;0.72794116;0.6492335;0.867;0.66923827;0.853;10;10;10;10
1.0070946;0.7794118;0.6287179;0.864;0.65945864;0.845;10;10;10;10
0.9281699;0.8161765;0.62081367;0.865;0.6424948;0.86;10;10;10;10
0.9203115;0.7941176;0.6126013;0.86;0.62980425;0.863;10;10;10;10
1.0517612;0.75735295;0.6357073;0.849;0.6593065;0.835;10;10;10;10
0.8892668;0.7941176;0.6134633;0.867;0.63637805;0.858;10;10;10;10
1.1153533;0.75735295;0.6404194;0.861;0.6514288;0.866;10;10;10;10
0.78607726;0.8235294;0.60794157;0.863;0.63246065;0.861;10;10;10;10
0.704663;0.8602941;0.62993085;0.861;0.64814067;0.858;10;10;10;10
0.86684465;0.7941176;0.6316268;0.851;0.6402606;0.851;10;10;10;10
1.0100712;0.7867647;0.6134916;0.858;0.62618333;0.861;10;10;10;10
1.1174384;0.72794116;0.6549707;0.829;0.6996178;0.807;10;10;10;10
0.7935942;0.8308824;0.59816897;0.862;0.6141601;0.859;10;10;10;10
0.9868589;0.7941176;0.5931496;0.855;0.6145613;0.844;10;10;10;10
0.97864556;0.77205884;0.63235015;0.853;0.6589831;0.833;10;10;10;10
1.0799975;0.6838235;0.6569344;0.834;0.67956805;0.816;10;10;10;10
0.80110896;0.7941176;0.5959659;0.856;0.62080103;0.858;10;10;10;10
0.8736477;0.8088235;0.6318831;0.845;0.6626484;0.82;10;10;10;10
0.8703874;0.7941176;0.5926919;0.849;0.60913926;0.856;10;10;10;10
1.1456194;0.72794116;0.61498207;0.854;0.6286161;0.849;10;10;10;10
0.8604741;0.7647059;0.6016004;0.853;0.6148854;0.862;10;10;10;10
0.9169924;0.7647059;0.62258923;0.843;0.6257684;0.854;10;10;10;10
0.99157536;0.7647059;0.62437946;0.836;0.63003623;0.848;10;10;10;10
0.7455435;0.8235294;0.6186009;0.831;0.642167;0.836;10;10;10;10
0.8547058;0.77205884;0.6108826;0.845;0.63648796;0.827;10;10;10;10
0.97433114;0.75735295;0.63620347;0.836;0.66334736;0.817;10;10;10;10
0.8788318;0.77205884;0.6200696;0.843;0.64714235;0.843;10;10;10;10
0.8954737;0.77205884;0.64172596;0.83;0.6711618;0.824;10;10;10;10
0.8925832;0.7794118;0.62015796;0.847;0.64140433;0.84;10;10;10;10
0.833791;0.8161765;0.6211663;0.84;0.6536645;0.831;10;10;10;10
0.7642821;0.8161765;0.6252747;0.84;0.6412561;0.839;10;10;10;10
0.8842579;0.7794118;0.59250575;0.847;0.6276294;0.833;10;10;10;10
0.8301376;0.8161765;0.6272661;0.834;0.6397736;0.845;10;10;10;10
