loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2508137;0.30147058;2.2598307;0.195;2.2572403;0.199;50;50;50;50
1.6582015;0.5147059;1.5256613;0.568;1.5277339;0.576;50;50;50;50
1.4396865;0.5735294;1.1171179;0.715;1.1383533;0.691;50;50;50;50
1.4810908;0.63235295;0.992611;0.741;1.0232385;0.72;50;50;50;50
1.1718163;0.72794116;0.90957886;0.799;0.94510293;0.777;50;50;50;50
1.2902786;0.7058824;0.82298386;0.825;0.8570095;0.812;50;50;50;50
1.0571527;0.77205884;0.78702563;0.836;0.8155885;0.816;50;50;50;50
0.9471412;0.7867647;0.73443305;0.853;0.76435435;0.833;50;50;50;50
1.0636486;0.77205884;0.66572195;0.867;0.6858488;0.852;50;50;50;50
1.1607201;0.72794116;0.6418801;0.872;0.6543776;0.864;50;50;50;50
1.060151;0.74264705;0.6337202;0.879;0.6483444;0.86;50;50;50;50
0.96249616;0.8014706;0.5957831;0.883;0.59582376;0.882;50;50;50;50
1.0109731;0.7647059;0.59793335;0.881;0.5953148;0.887;50;50;50;50
1.0375009;0.7794118;0.5591652;0.89;0.5588212;0.89;50;50;50;50
0.94150734;0.77205884;0.53692955;0.895;0.5438382;0.883;50;50;50;50
1.0214983;0.7352941;0.55674607;0.892;0.5510386;0.889;50;50;50;50
1.0488851;0.75;0.5165072;0.9;0.5098223;0.897;50;50;50;50
0.9909145;0.7794118;0.5226946;0.899;0.51869756;0.895;50;50;50;50
0.87866867;0.77205884;0.48346397;0.899;0.48146054;0.901;50;50;50;50
0.9731745;0.7647059;0.5277985;0.903;0.52122474;0.904;50;50;50;50
0.90313923;0.77205884;0.5139774;0.901;0.49984166;0.913;50;50;50;50
0.59043723;0.8602941;0.51148117;0.9;0.50408596;0.901;50;50;50;50
0.8885819;0.7941176;0.49549127;0.901;0.48885977;0.907;50;50;50;50
0.88861436;0.7867647;0.47455862;0.912;0.47164237;0.905;50;50;50;50
0.9078465;0.77205884;0.4721331;0.903;0.45055825;0.911;50;50;50;50
0.9728184;0.75;0.48922306;0.896;0.4756599;0.899;50;50;50;50
