loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
278.86728;0.6764706;0.72281957;0.823;0.75287926;0.815;367;367;367;367
278.4827;0.7352941;0.54262155;0.892;0.5640108;0.874;367;367;367;367
278.19794;0.7867647;0.47947946;0.902;0.48989072;0.896;367;367;367;367
278.1114;0.8161765;0.41447356;0.907;0.42216223;0.907;367;367;367;367
278.12173;0.8088235;0.43744165;0.917;0.4505953;0.914;367;367;367;367
278.45322;0.7205882;0.43330798;0.913;0.44567367;0.899;367;367;367;367
277.87906;0.8455882;0.42555434;0.904;0.42376947;0.9;367;367;367;367
277.82816;0.85294116;0.4157776;0.898;0.44466034;0.88;367;367;367;367
277.81998;0.8602941;0.44841152;0.875;0.4902848;0.867;367;367;367;367
277.76678;0.8455882;0.54009145;0.851;0.5447417;0.845;367;367;367;367
277.66104;0.89705884;0.5206155;0.851;0.54709333;0.851;367;367;367;367
277.64813;0.89705884;0.572463;0.839;0.6070935;0.819;367;367;367;367
277.60117;0.9044118;0.5354434;0.848;0.59119564;0.83;367;367;367;367
277.42273;0.9558824;0.57046527;0.845;0.61167103;0.844;367;367;367;367
277.4499;0.9411765;0.64564687;0.824;0.64221853;0.829;367;367;367;367
277.50375;0.9338235;0.7382644;0.796;0.77237636;0.802;367;367;367;367
277.4106;0.9632353;0.7322661;0.811;0.75581783;0.8;367;367;367;367
277.33948;0.9852941;0.70909584;0.827;0.7720268;0.813;367;367;367;367
277.36844;0.9852941;0.7472896;0.816;0.78572476;0.808;367;367;367;367
277.36685;0.97794116;0.7738403;0.818;0.78846896;0.818;367;367;367;367
277.4146;0.9632353;0.7731448;0.835;0.81470764;0.829;367;367;367;367
277.3329;0.99264705;0.9795514;0.803;0.9599369;0.808;367;367;367;367
277.34317;0.97794116;0.8146179;0.813;0.81368154;0.802;367;367;367;367
277.36096;0.97794116;0.75859606;0.813;0.80100673;0.818;367;367;367;367
277.3606;0.97794116;0.7889295;0.811;0.7813784;0.822;367;367;367;367
277.32025;0.99264705;0.7645299;0.842;0.7512462;0.844;367;367;367;367
277.38428;0.97794116;0.755177;0.841;0.8976028;0.815;367;367;367;367
277.3269;0.99264705;0.8628228;0.817;0.88888556;0.826;367;367;367;367
277.3379;0.9852941;0.82478005;0.8;0.9027296;0.81;367;367;367;367
277.33127;0.99264705;0.8791998;0.804;0.9752526;0.806;367;367;367;367
277.34802;0.97794116;0.80349267;0.823;0.86049753;0.831;367;367;367;367
277.35223;0.9852941;0.90850997;0.81;1.0018021;0.788;367;367;367;367
277.3129;1.0;0.9075189;0.805;0.9241789;0.801;367;367;367;367
277.34845;0.97794116;0.81714076;0.828;0.9221593;0.806;367;367;367;367
277.36023;0.97794116;0.811434;0.837;0.86470985;0.829;367;367;367;367
277.299;1.0;0.87032086;0.806;0.92933756;0.802;367;367;367;367
277.29944;1.0;0.78173876;0.84;0.9030299;0.828;367;367;367;367
277.30377;1.0;0.8831839;0.813;0.9637966;0.806;367;367;367;367
277.3344;0.9852941;0.9029087;0.829;0.9858004;0.815;367;367;367;367
277.32883;0.97794116;0.8776234;0.835;0.92074585;0.825;367;367;367;367
277.3006;1.0;0.94419116;0.816;0.95655715;0.822;367;367;367;367
277.3136;1.0;0.878919;0.827;0.9728844;0.818;367;367;367;367
277.30008;1.0;0.9833132;0.807;1.0101833;0.82;367;367;367;367
277.30753;0.99264705;0.9305967;0.823;0.99844825;0.831;367;367;367;367
277.333;0.99264705;0.9111617;0.826;0.9681736;0.821;367;367;367;367
277.3104;0.99264705;0.9400226;0.827;1.0167327;0.819;367;367;367;367
277.30377;0.99264705;1.0493621;0.809;1.0552436;0.806;367;367;367;367
277.3133;0.99264705;1.0499908;0.817;1.005368;0.81;367;367;367;367
277.31287;0.99264705;1.0060124;0.818;1.0535036;0.8;367;367;367;367
277.3022;1.0;0.899777;0.822;0.93713975;0.814;367;367;367;367
277.31714;0.99264705;1.0132645;0.812;0.9444255;0.821;367;367;367;367
277.35422;0.9705882;0.88306487;0.828;0.9610188;0.815;367;367;367;367
277.31885;0.99264705;0.9557748;0.811;0.94578815;0.813;367;367;367;367
277.31946;0.9852941;0.91211116;0.809;0.97971433;0.809;367;367;367;367
277.29803;1.0;0.9168431;0.825;1.0304805;0.802;367;367;367;367
277.3203;0.99264705;0.90265614;0.829;0.94455016;0.826;367;367;367;367
277.30283;1.0;1.1416426;0.8;1.1461433;0.82;367;367;367;367
277.3088;1.0;0.9011239;0.839;0.93129516;0.824;367;367;367;367
277.3572;0.99264705;0.96810764;0.822;1.0676692;0.805;367;367;367;367
277.40805;0.9705882;0.91945964;0.812;0.92241716;0.809;367;367;367;367
277.35492;0.97794116;0.95009565;0.827;1.0597186;0.8;367;367;367;367
277.32724;0.9852941;1.0029317;0.813;0.89453614;0.832;367;367;367;367
277.30658;0.99264705;1.0145519;0.81;1.0256666;0.828;367;367;367;367
277.3088;1.0;0.92818797;0.796;0.9435044;0.803;367;367;367;367
277.36484;0.9705882;0.84580815;0.826;0.8668102;0.812;367;367;367;367
277.33768;0.99264705;0.92903936;0.825;0.9377024;0.813;367;367;367;367
277.32117;0.9852941;0.83439827;0.838;0.8514536;0.817;367;367;367;367
277.3121;0.9852941;0.9599447;0.828;1.0090349;0.816;367;367;367;367
277.37082;0.9705882;1.0440568;0.814;1.1314358;0.8;367;367;367;367
277.29813;1.0;0.8691108;0.845;0.95662737;0.82;367;367;367;367
277.2963;1.0;0.78416115;0.862;0.89404994;0.831;367;367;367;367
277.31042;0.99264705;0.83531195;0.845;0.9350973;0.835;367;367;367;367
277.29504;1.0;0.8144437;0.85;0.9356993;0.827;367;367;367;367
277.29507;1.0;0.80335593;0.867;0.908427;0.834;367;367;367;367
277.2945;1.0;0.80982184;0.865;0.9224418;0.831;367;367;367;367
277.29483;1.0;0.81337786;0.865;0.92607605;0.833;367;367;367;367
277.29446;1.0;0.8153141;0.861;0.9353898;0.834;367;367;367;367
277.2944;1.0;0.82047546;0.864;0.9373626;0.835;367;367;367;367
277.2945;1.0;0.8234233;0.864;0.9405128;0.836;367;367;367;367
