loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2947648;0.14705883;2.2951362;0.165;2.2937124;0.148;51;51;51;51
2.1722383;0.30882353;2.1653783;0.292;2.1558535;0.314;51;51;51;51
1.9996943;0.33088234;1.899257;0.406;1.8870865;0.428;51;51;51;51
1.7730067;0.49264705;1.5798776;0.537;1.5851911;0.565;51;51;51;51
1.6057518;0.52205884;1.3026633;0.679;1.3282155;0.666;51;51;51;51
1.3851178;0.6102941;1.0936975;0.744;1.1296942;0.726;51;51;51;51
1.5265933;0.6617647;0.9430505;0.822;0.9784095;0.797;51;51;51;51
1.3567247;0.64705884;0.84496045;0.842;0.8792662;0.811;51;51;51;51
1.1138346;0.74264705;0.79613787;0.832;0.8117029;0.838;51;51;51;51
0.9948835;0.8014706;0.7377414;0.868;0.762433;0.857;51;51;51;51
1.3759744;0.6911765;0.6947415;0.867;0.71224695;0.862;51;51;51;51
1.0724411;0.7647059;0.6672646;0.873;0.682993;0.872;51;51;51;51
0.8287711;0.8382353;0.6537576;0.867;0.6734335;0.872;51;51;51;51
0.8239248;0.85294116;0.6058422;0.885;0.6199118;0.885;51;51;51;51
0.8302303;0.7941176;0.5927556;0.883;0.6086086;0.882;51;51;51;51
1.0165749;0.77205884;0.57121265;0.896;0.5849747;0.887;51;51;51;51
1.0275555;0.7647059;0.578232;0.889;0.5941081;0.894;51;51;51;51
1.1156793;0.75;0.563897;0.894;0.5773375;0.896;51;51;51;51
1.143278;0.6985294;0.52671343;0.898;0.54203564;0.902;51;51;51;51
0.9559968;0.7867647;0.5439692;0.89;0.55413383;0.898;51;51;51;51
0.8708075;0.7941176;0.51637125;0.903;0.5288078;0.903;51;51;51;51
0.8826464;0.7867647;0.51155066;0.901;0.52640235;0.901;51;51;51;51
0.98643607;0.7647059;0.50585544;0.916;0.51985615;0.904;51;51;51;51
0.96225405;0.75;0.48841357;0.913;0.4988897;0.915;51;51;51;51
0.6793975;0.8308824;0.49192682;0.901;0.5120547;0.899;51;51;51;51
0.98018974;0.7352941;0.4892095;0.902;0.5021;0.906;51;51;51;51
0.61822;0.86764705;0.4921885;0.904;0.514697;0.902;51;51;51;51
0.747543;0.8088235;0.4849367;0.904;0.50134677;0.9;51;51;51;51
0.74140835;0.7941176;0.45379555;0.908;0.4703111;0.901;51;51;51;51
0.59696454;0.88235295;0.4560165;0.905;0.47098592;0.904;51;51;51;51
0.7226345;0.8235294;0.48052606;0.903;0.5009973;0.898;51;51;51;51
0.68246895;0.8161765;0.45593625;0.902;0.47750774;0.897;51;51;51;51
0.5966728;0.85294116;0.4551528;0.905;0.47098944;0.897;51;51;51;51
0.77008104;0.8235294;0.461775;0.9;0.47699976;0.891;51;51;51;51
0.6109682;0.8235294;0.47379655;0.89;0.4975378;0.882;51;51;51;51
0.77471143;0.7867647;0.4375608;0.899;0.45277533;0.893;51;51;51;51
0.52841395;0.8602941;0.45221022;0.89;0.48757696;0.877;51;51;51;51
0.60024184;0.8382353;0.4757028;0.886;0.49086636;0.878;51;51;51;51
0.51474607;0.88235295;0.4508235;0.895;0.47363234;0.883;51;51;51;51
0.5683829;0.8382353;0.4927123;0.882;0.5231464;0.866;51;51;51;51
0.45820215;0.875;0.46836847;0.88;0.4969625;0.868;51;51;51;51
0.49990895;0.875;0.47699544;0.884;0.49334556;0.864;51;51;51;51
0.41098395;0.9044118;0.5042878;0.863;0.5230602;0.86;51;51;51;51
0.39089572;0.8897059;0.4698387;0.873;0.48688224;0.871;51;51;51;51
0.24961536;0.9191176;0.49922654;0.872;0.5143723;0.861;51;51;51;51
0.37101102;0.9044118;0.54914516;0.846;0.552289;0.84;51;51;51;51
0.35224932;0.89705884;0.51627517;0.86;0.5308044;0.85;51;51;51;51
0.3271843;0.9338235;0.58924854;0.831;0.61818385;0.824;51;51;51;51
0.25836894;0.9411765;0.5600538;0.846;0.5592413;0.83;51;51;51;51
0.3079707;0.9264706;0.52968687;0.847;0.5494631;0.827;51;51;51;51
0.31374854;0.9044118;0.59758973;0.823;0.5864705;0.822;51;51;51;51
0.18988651;0.9632353;0.54877275;0.841;0.5536372;0.838;51;51;51;51
0.2162738;0.9558824;0.5602241;0.833;0.5849798;0.83;51;51;51;51
0.22908604;0.9485294;0.59301937;0.836;0.5913834;0.83;51;51;51;51
0.18431687;0.9411765;0.597418;0.823;0.6008304;0.827;51;51;51;51
0.17273186;0.9705882;0.6826035;0.805;0.65208316;0.814;51;51;51;51
