loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
10.842506;0.6102941;0.8367104;0.737;0.8567413;0.741;243;243;243;243
10.263121;0.8308824;0.7141105;0.854;0.72029334;0.851;243;243;243;243
10.292797;0.8014706;0.60887605;0.884;0.6242722;0.866;243;243;243;243
10.177179;0.8014706;0.541563;0.901;0.55877453;0.89;243;243;243;243
10.131992;0.8088235;0.48090538;0.904;0.4842489;0.905;243;243;243;243
10.092794;0.8308824;0.4526595;0.912;0.4487476;0.909;243;243;243;243
10.097196;0.8014706;0.44865757;0.913;0.44799265;0.908;243;243;243;243
10.19275;0.8161765;0.4299707;0.912;0.42229608;0.909;243;243;243;243
9.953546;0.8602941;0.43913025;0.905;0.44397894;0.911;243;243;243;243
9.886505;0.86764705;0.46636543;0.886;0.4487063;0.889;243;243;243;243
10.019647;0.8088235;0.47358897;0.884;0.4620464;0.883;243;243;243;243
9.826224;0.85294116;0.53391844;0.858;0.48926592;0.874;243;243;243;243
9.828222;0.88235295;0.4974931;0.864;0.5227666;0.853;243;243;243;243
9.75805;0.8897059;0.48368746;0.864;0.4690414;0.87;243;243;243;243
9.599518;0.9264706;0.49328053;0.864;0.49032506;0.868;243;243;243;243
9.636211;0.9338235;0.52717584;0.85;0.5336045;0.855;243;243;243;243
9.717016;0.89705884;0.56033206;0.843;0.6053992;0.831;243;243;243;243
9.525172;0.9411765;0.5637139;0.845;0.59386206;0.822;243;243;243;243
9.532101;0.9338235;0.59536517;0.828;0.62803406;0.827;243;243;243;243
9.49514;0.9338235;0.6998434;0.82;0.68276066;0.823;243;243;243;243
9.622541;0.9117647;0.8117166;0.784;0.7711593;0.804;243;243;243;243
9.428889;0.9632353;0.6992557;0.831;0.6573327;0.836;243;243;243;243
9.450598;0.9558824;0.70069724;0.808;0.7448461;0.81;243;243;243;243
9.419871;0.9705882;0.67658514;0.816;0.67023283;0.831;243;243;243;243
9.421852;0.9705882;0.7984814;0.798;0.8106886;0.815;243;243;243;243
9.409437;0.97794116;0.78712606;0.8;0.8163861;0.82;243;243;243;243
9.373531;0.97794116;0.77505237;0.809;0.7958328;0.819;243;243;243;243
9.330025;1.0;0.90930194;0.792;0.8880061;0.819;243;243;243;243
9.394065;0.9705882;0.81279516;0.821;0.8764497;0.805;243;243;243;243
9.367157;0.9852941;0.8907332;0.802;0.9371825;0.802;243;243;243;243
9.433005;0.9632353;0.8779926;0.804;0.9314836;0.799;243;243;243;243
9.410356;0.9632353;0.8008272;0.826;0.8222716;0.819;243;243;243;243
9.329438;0.99264705;0.93801314;0.797;0.955515;0.794;243;243;243;243
9.364957;0.9705882;1.0289235;0.778;0.9772655;0.801;243;243;243;243
9.32435;0.99264705;0.89510304;0.812;1.0198722;0.798;243;243;243;243
