loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
22.209843;0.6691176;0.80288064;0.827;0.79716545;0.839;412;412;412;412
21.92437;0.75;0.53830445;0.893;0.5450058;0.904;412;412;412;412
21.896965;0.75735295;0.4575052;0.909;0.4600973;0.905;412;412;412;412
21.636526;0.8308824;0.45428532;0.913;0.44467324;0.915;412;412;412;412
21.662212;0.8308824;0.44342783;0.906;0.41777262;0.912;412;412;412;412
21.57162;0.8308824;0.434038;0.904;0.40419042;0.911;412;412;412;412
21.40352;0.85294116;0.5082094;0.874;0.45101961;0.897;412;412;412;412
21.390007;0.86764705;0.5128087;0.867;0.48362654;0.872;412;412;412;412
21.515316;0.8161765;0.5661929;0.846;0.5229197;0.852;412;412;412;412
21.354061;0.8308824;0.5815183;0.848;0.49408;0.855;412;412;412;412
21.190617;0.9117647;0.5124205;0.862;0.44954804;0.873;412;412;412;412
21.1366;0.9411765;0.5679159;0.846;0.5241364;0.846;412;412;412;412
21.075918;0.9191176;0.68935853;0.817;0.54750425;0.848;412;412;412;412
21.054003;0.9632353;0.73250264;0.808;0.57332367;0.85;412;412;412;412
20.985548;0.9705882;0.7002927;0.828;0.57641006;0.841;412;412;412;412
21.001999;0.9558824;0.81369066;0.795;0.64677256;0.823;412;412;412;412
20.970936;0.97794116;0.6670882;0.827;0.620818;0.848;412;412;412;412
20.990965;0.9558824;0.85383904;0.812;0.7727792;0.815;412;412;412;412
20.969013;0.97794116;0.7935945;0.807;0.6916588;0.817;412;412;412;412
20.996449;0.9485294;0.94701904;0.778;0.83277285;0.781;412;412;412;412
20.959377;0.97794116;0.94345385;0.786;0.73472565;0.818;412;412;412;412
20.903189;0.99264705;0.7892437;0.817;0.65326476;0.84;412;412;412;412
20.94283;0.97794116;0.8668232;0.812;0.7583984;0.825;412;412;412;412
20.918325;0.97794116;0.90489155;0.808;0.74545735;0.814;412;412;412;412
20.909079;0.9852941;0.8725138;0.801;0.7931354;0.83;412;412;412;412
20.920757;0.9705882;0.91141397;0.821;0.7464036;0.833;412;412;412;412
20.889715;0.99264705;1.0157026;0.802;0.81105816;0.828;412;412;412;412
20.92125;0.9705882;0.99708265;0.798;0.8218027;0.822;412;412;412;412
20.904938;0.99264705;1.0036688;0.81;0.86033285;0.816;412;412;412;412
20.90142;0.99264705;0.98213404;0.792;0.85206956;0.816;412;412;412;412
20.889278;0.99264705;1.0215132;0.813;0.8304221;0.826;412;412;412;412
20.903763;0.9852941;1.0631698;0.794;0.9014039;0.815;412;412;412;412
20.8833;1.0;0.97544926;0.81;0.85164624;0.823;412;412;412;412
20.928108;0.97794116;1.0460218;0.802;0.91431665;0.816;412;412;412;412
20.899635;0.99264705;0.91115105;0.81;0.77613366;0.846;412;412;412;412
20.915663;0.99264705;1.0992931;0.778;1.0342271;0.797;412;412;412;412
20.978851;0.9632353;0.9592213;0.81;0.9169656;0.821;412;412;412;412
20.900637;0.99264705;0.9722025;0.815;0.7553587;0.846;412;412;412;412
20.896444;0.99264705;1.0844543;0.781;0.89689165;0.8;412;412;412;412
20.888182;0.99264705;1.1348599;0.787;0.9694414;0.804;412;412;412;412
20.884813;1.0;1.1020273;0.793;0.9286926;0.802;412;412;412;412
20.90839;0.9852941;1.0713528;0.806;0.91390675;0.814;412;412;412;412
20.899824;0.99264705;1.2166437;0.788;0.9834412;0.821;412;412;412;412
20.89994;0.9852941;1.0507445;0.798;0.88093406;0.822;412;412;412;412
20.892231;1.0;1.191518;0.77;0.9990207;0.809;412;412;412;412
20.881948;0.99264705;1.0964129;0.789;1.0469853;0.786;412;412;412;412
