loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2975245;0.125;2.3012002;0.107;2.2975636;0.126;50;50;50;50
2.271804;0.18382353;2.2773116;0.237;2.2707465;0.261;50;50;50;50
2.2041345;0.27941176;2.1889532;0.363;2.181922;0.396;50;50;50;50
2.0564418;0.3602941;2.0138688;0.438;2.0078843;0.47;50;50;50;50
1.8991939;0.45588234;1.7678033;0.564;1.7681525;0.554;50;50;50;50
1.5567065;0.6102941;1.47489;0.646;1.4834914;0.634;50;50;50;50
1.4794042;0.6102941;1.2391063;0.707;1.2559845;0.685;50;50;50;50
1.2883343;0.6764706;1.0517294;0.768;1.0755535;0.761;50;50;50;50
1.3365164;0.6691176;0.91610473;0.812;0.9445243;0.795;50;50;50;50
1.0750105;0.77205884;0.81761384;0.846;0.8480705;0.818;50;50;50;50
1.0696123;0.74264705;0.77335536;0.849;0.7986927;0.829;50;50;50;50
1.1806966;0.74264705;0.71067697;0.873;0.7281131;0.847;50;50;50;50
1.0405457;0.7647059;0.67917687;0.879;0.7025222;0.868;50;50;50;50
0.95922494;0.77205884;0.64444786;0.88;0.6616318;0.862;50;50;50;50
0.9612724;0.77205884;0.63809544;0.888;0.65037227;0.878;50;50;50;50
0.9405488;0.8161765;0.6027573;0.893;0.60818416;0.878;50;50;50;50
1.0664375;0.7941176;0.56945103;0.903;0.5857498;0.88;50;50;50;50
0.8235628;0.8161765;0.55487025;0.905;0.567938;0.886;50;50;50;50
0.9071098;0.7867647;0.551119;0.902;0.5598767;0.895;50;50;50;50
0.85223734;0.8235294;0.5426;0.901;0.5489231;0.9;50;50;50;50
1.2061623;0.7058824;0.5107442;0.9;0.51801884;0.896;50;50;50;50
0.77162814;0.85294116;0.5311906;0.906;0.5431511;0.898;50;50;50;50
0.6778275;0.8308824;0.5244292;0.9;0.52859545;0.903;50;50;50;50
0.9275517;0.8088235;0.5184371;0.909;0.52235466;0.903;50;50;50;50
0.83899677;0.8235294;0.5066623;0.91;0.5094834;0.904;50;50;50;50
1.1449239;0.7132353;0.5143387;0.908;0.5130202;0.909;50;50;50;50
0.7868758;0.8161765;0.5049997;0.91;0.50461483;0.905;50;50;50;50
0.8126291;0.8088235;0.48561266;0.906;0.48239946;0.906;50;50;50;50
0.92230165;0.7867647;0.48338556;0.92;0.48763263;0.912;50;50;50;50
0.54666036;0.86764705;0.4795335;0.911;0.48165417;0.914;50;50;50;50
0.8026049;0.7867647;0.4669794;0.907;0.4629772;0.909;50;50;50;50
0.55622876;0.8602941;0.489714;0.895;0.48064014;0.909;50;50;50;50
0.66896987;0.8382353;0.48202142;0.9;0.47574195;0.904;50;50;50;50
0.55723405;0.8602941;0.47958186;0.892;0.46754217;0.905;50;50;50;50
0.6173358;0.8235294;0.45694393;0.898;0.45351183;0.904;50;50;50;50
0.70201343;0.8235294;0.51228076;0.885;0.49489933;0.894;50;50;50;50
0.66542864;0.7941176;0.49803913;0.884;0.48685333;0.889;50;50;50;50
0.49503046;0.86764705;0.45422673;0.893;0.4482875;0.904;50;50;50;50
0.6576749;0.8014706;0.46948746;0.879;0.45411673;0.896;50;50;50;50
0.4772637;0.875;0.49603412;0.876;0.4836844;0.879;50;50;50;50
0.45247248;0.875;0.46441248;0.879;0.44835114;0.89;50;50;50;50
0.4336269;0.9044118;0.4796904;0.868;0.46139476;0.885;50;50;50;50
0.5063924;0.8602941;0.49796185;0.871;0.4813563;0.877;50;50;50;50
0.4545022;0.89705884;0.49976218;0.86;0.48830622;0.865;50;50;50;50
0.40440166;0.86764705;0.50274456;0.864;0.4812039;0.855;50;50;50;50
0.5567947;0.8455882;0.49457982;0.866;0.49870074;0.857;50;50;50;50
0.44549084;0.875;0.4884896;0.864;0.47030982;0.863;50;50;50;50
0.3895162;0.9191176;0.5111915;0.85;0.49891147;0.848;50;50;50;50
0.4524541;0.8897059;0.5275284;0.851;0.50552;0.854;50;50;50;50
0.40263203;0.875;0.5255276;0.838;0.5066674;0.847;50;50;50;50
0.28302446;0.9264706;0.49726292;0.859;0.49199462;0.852;50;50;50;50
0.31739032;0.9338235;0.5705742;0.829;0.5469022;0.839;50;50;50;50
0.3778536;0.9044118;0.5754417;0.829;0.5567646;0.84;50;50;50;50
0.33783826;0.8897059;0.523821;0.844;0.51231533;0.852;50;50;50;50
0.17977828;0.9558824;0.5358937;0.845;0.51946825;0.839;50;50;50;50
0.2089916;0.9485294;0.5349128;0.835;0.5285255;0.839;50;50;50;50
0.22681808;0.9558824;0.55049974;0.839;0.5332913;0.84;50;50;50;50
0.25101376;0.9117647;0.5999107;0.825;0.56436425;0.822;50;50;50;50
0.28513145;0.9264706;0.6272716;0.819;0.6065644;0.814;50;50;50;50
0.18039203;0.9558824;0.5931445;0.83;0.57192796;0.832;50;50;50;50
0.19094595;0.9485294;0.5660624;0.844;0.5645023;0.836;50;50;50;50
0.17447333;0.9632353;0.5888602;0.829;0.5826775;0.83;50;50;50;50
0.14814289;0.9705882;0.61047864;0.827;0.59534204;0.823;50;50;50;50
0.21765374;0.9411765;0.72375786;0.802;0.68668705;0.805;50;50;50;50
0.13650225;0.9705882;0.65876055;0.818;0.66134626;0.808;50;50;50;50
0.18376788;0.9411765;0.68289393;0.809;0.62967896;0.822;50;50;50;50
0.11328235;0.9852941;0.70181155;0.807;0.63903445;0.806;50;50;50;50
0.14680469;0.9705882;0.6635337;0.82;0.6423156;0.827;50;50;50;50
0.1338786;0.9632353;0.67545104;0.81;0.68274647;0.809;50;50;50;50
0.17009082;0.9632353;0.6951733;0.812;0.70464647;0.8;50;50;50;50
0.11597271;0.9705882;0.720981;0.807;0.7101168;0.784;50;50;50;50
0.1546972;0.9705882;0.7921106;0.782;0.7428409;0.796;50;50;50;50
0.075732276;0.9852941;0.7301595;0.813;0.71146625;0.807;50;50;50;50
0.07504673;0.99264705;0.7336633;0.804;0.7402596;0.802;50;50;50;50
0.0881113;0.9852941;0.7648325;0.809;0.7650465;0.79;50;50;50;50
0.096801564;0.97794116;0.78722334;0.802;0.7546011;0.792;50;50;50;50
0.084213905;0.99264705;0.8325487;0.786;0.7942699;0.793;50;50;50;50
0.072776884;0.9852941;0.82562745;0.797;0.77646524;0.802;50;50;50;50
0.083920725;0.9852941;0.84373677;0.791;0.7951211;0.778;50;50;50;50
0.070570804;0.9852941;0.8519094;0.792;0.8153307;0.789;50;50;50;50
0.0891035;0.97794116;0.895437;0.781;0.81161964;0.782;50;50;50;50
0.104894236;0.97794116;0.86282545;0.788;0.86825365;0.768;50;50;50;50
0.11723253;0.9632353;0.85286504;0.79;0.84925437;0.781;50;50;50;50
0.09938474;0.97794116;0.86571527;0.791;0.8595631;0.779;50;50;50;50
0.16211;0.9558824;0.86921513;0.78;0.90562415;0.756;50;50;50;50
0.04932806;0.99264705;0.9146074;0.788;0.892166;0.776;50;50;50;50
0.04618362;0.99264705;0.8462063;0.794;0.8328198;0.79;50;50;50;50
0.07034414;0.9852941;0.87255186;0.796;0.8605002;0.795;50;50;50;50
0.06951017;0.9852941;0.8755579;0.795;0.8872186;0.789;50;50;50;50
0.049668387;0.99264705;0.93326634;0.783;0.9211627;0.774;50;50;50;50
0.1141125;0.9558824;0.88973635;0.802;0.87579197;0.796;50;50;50;50
0.07194209;0.9705882;0.91158015;0.795;0.89447063;0.776;50;50;50;50
0.053938072;0.97794116;0.9625039;0.8;0.9158157;0.788;50;50;50;50
0.057709124;0.9852941;0.942652;0.781;0.91882885;0.78;50;50;50;50
0.087052226;0.97794116;0.928246;0.784;0.94294256;0.783;50;50;50;50
0.020103619;1.0;0.98847705;0.784;0.93894213;0.779;50;50;50;50
0.031690992;1.0;1.0388505;0.778;1.0482907;0.757;50;50;50;50
0.046646167;0.99264705;1.0062265;0.778;0.9699321;0.775;50;50;50;50
0.044799242;0.99264705;1.0186744;0.784;1.0215459;0.759;50;50;50;50
0.029657638;1.0;0.9838643;0.785;1.0244004;0.76;50;50;50;50
0.030170823;0.99264705;0.99967223;0.787;0.9957088;0.778;50;50;50;50
0.03161737;0.9852941;1.0679817;0.781;1.0318168;0.77;50;50;50;50
0.01969145;0.99264705;1.0403243;0.785;1.027571;0.774;50;50;50;50
0.029553536;0.99264705;1.0617684;0.782;1.0347059;0.767;50;50;50;50
0.044926178;0.97794116;1.1167952;0.772;1.0791067;0.76;50;50;50;50
0.04833668;0.99264705;1.1495414;0.763;1.0835509;0.773;50;50;50;50
0.040537473;0.99264705;1.1360713;0.766;1.1309062;0.752;50;50;50;50
0.36583522;0.86764705;1.5695337;0.723;1.5707774;0.735;50;50;50;50
0.11542001;0.9705882;1.225368;0.75;1.1866231;0.767;50;50;50;50
0.040919777;1.0;1.1639528;0.778;1.1204915;0.765;50;50;50;50
0.029863704;1.0;1.1563978;0.769;1.0635313;0.773;50;50;50;50
0.032567333;0.99264705;1.1510983;0.771;1.0972829;0.768;50;50;50;50
0.034299344;0.99264705;1.1042054;0.784;1.0192347;0.782;50;50;50;50
0.029897964;0.9852941;1.123978;0.784;1.0854068;0.772;50;50;50;50
0.03299567;1.0;1.0764265;0.783;1.0592226;0.759;50;50;50;50
0.013983517;1.0;1.1306243;0.781;1.0767643;0.76;50;50;50;50
0.01627519;1.0;1.0977833;0.783;1.0448315;0.772;50;50;50;50
0.027492944;0.99264705;1.0861713;0.791;1.0406126;0.782;50;50;50;50
0.01804562;1.0;1.121846;0.771;1.0750047;0.77;50;50;50;50
0.025904438;0.99264705;1.1113219;0.789;1.0648376;0.775;50;50;50;50
0.011337905;1.0;1.117303;0.787;1.0895598;0.767;50;50;50;50
0.01356388;1.0;1.1090089;0.785;1.0698106;0.772;50;50;50;50
0.034537014;0.99264705;1.1207;0.783;1.0697279;0.774;50;50;50;50
0.011816116;1.0;1.1053196;0.785;1.0704376;0.778;50;50;50;50
0.027029606;1.0;1.1500487;0.777;1.1043507;0.76;50;50;50;50
0.026772458;0.99264705;1.147171;0.79;1.0787532;0.769;50;50;50;50
0.008246555;1.0;1.135519;0.78;1.0902053;0.764;50;50;50;50
0.0117842285;1.0;1.1340276;0.788;1.0752889;0.776;50;50;50;50
0.016147055;1.0;1.1267437;0.79;1.0695072;0.773;50;50;50;50
0.017046971;1.0;1.1356227;0.785;1.0875858;0.769;50;50;50;50
0.01633198;1.0;1.1486355;0.782;1.0962768;0.765;50;50;50;50
0.0183807;1.0;1.1379577;0.779;1.0996748;0.765;50;50;50;50
0.015235072;1.0;1.1511266;0.78;1.1051749;0.766;50;50;50;50
