loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.3040042;0.15441176;2.3004637;0.108;2.298006;0.126;50;50;50;50
2.2623844;0.25735295;2.2648053;0.21;2.261702;0.251;50;50;50;50
2.1850927;0.2647059;2.1717424;0.249;2.167553;0.294;50;50;50;50
2.0036817;0.45588234;1.9809396;0.474;1.9803795;0.487;50;50;50;50
1.8774368;0.42647058;1.7204703;0.531;1.7269939;0.533;50;50;50;50
1.6654232;0.6102941;1.4536724;0.64;1.4707155;0.628;50;50;50;50
1.4314181;0.6764706;1.206032;0.75;1.2422124;0.727;50;50;50;50
1.3125997;0.7058824;1.0263377;0.785;1.0603666;0.76;50;50;50;50
1.3366896;0.64705884;0.913425;0.821;0.9455776;0.796;50;50;50;50
1.3931621;0.61764705;0.82641184;0.848;0.85648143;0.825;50;50;50;50
1.1959238;0.72794116;0.7629733;0.878;0.78889114;0.845;50;50;50;50
1.0173894;0.77205884;0.7341163;0.878;0.75765985;0.856;50;50;50;50
1.1564888;0.72794116;0.6791929;0.884;0.69885296;0.865;50;50;50;50
0.9984122;0.7867647;0.6609723;0.895;0.6777369;0.877;50;50;50;50
0.98488885;0.7794118;0.62602293;0.901;0.64321345;0.886;50;50;50;50
0.90957654;0.8161765;0.6017579;0.898;0.62335163;0.882;50;50;50;50
1.1805238;0.72794116;0.5652863;0.91;0.5796891;0.895;50;50;50;50
1.1195952;0.75;0.5713493;0.906;0.5829096;0.893;50;50;50;50
1.0901681;0.7132353;0.5534801;0.916;0.56509405;0.894;50;50;50;50
0.9480175;0.8014706;0.5384887;0.916;0.54356277;0.905;50;50;50;50
0.8411167;0.8088235;0.5289238;0.907;0.54974526;0.894;50;50;50;50
0.99562645;0.7941176;0.51188844;0.917;0.5239902;0.906;50;50;50;50
0.78559756;0.7867647;0.5013464;0.917;0.51454866;0.906;50;50;50;50
0.84719706;0.7941176;0.52136487;0.91;0.53148353;0.901;50;50;50;50
0.82571095;0.8088235;0.5084103;0.907;0.5137029;0.912;50;50;50;50
0.9067706;0.75735295;0.5175895;0.903;0.51796633;0.907;50;50;50;50
0.91202307;0.7941176;0.48005328;0.908;0.4963961;0.911;50;50;50;50
0.75094193;0.8088235;0.4714328;0.905;0.48213592;0.908;50;50;50;50
0.91928124;0.7647059;0.48773843;0.917;0.49446133;0.92;50;50;50;50
0.7116434;0.8308824;0.49196982;0.91;0.5053566;0.904;50;50;50;50
0.6896634;0.8382353;0.47839856;0.915;0.4814834;0.912;50;50;50;50
0.63386714;0.8382353;0.4942492;0.909;0.50131917;0.906;50;50;50;50
