loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
2.2795749;0.16911764;2.270582;0.198;2.2703936;0.191;57;57;57;57
2.06769;0.24264705;1.9882619;0.323;2.0040636;0.322;57;57;57;57
1.7606475;0.4632353;1.6079068;0.484;1.6329697;0.472;57;57;57;57
1.567123;0.5367647;1.2870234;0.591;1.320861;0.598;57;57;57;57
1.418039;0.61764705;1.1181251;0.692;1.1508341;0.704;57;57;57;57
1.3457909;0.6617647;0.9870372;0.775;1.0257449;0.76;57;57;57;57
1.2393856;0.7352941;0.8683503;0.825;0.9003107;0.808;57;57;57;57
1.4907577;0.6544118;0.7758013;0.825;0.8060457;0.826;57;57;57;57
1.3211951;0.7205882;0.74332094;0.85;0.78117824;0.844;57;57;57;57
1.1417687;0.74264705;0.6944494;0.855;0.73372376;0.846;57;57;57;57
1.0508931;0.7867647;0.68100184;0.863;0.7090908;0.844;57;57;57;57
1.097139;0.7352941;0.6442841;0.872;0.67325246;0.864;57;57;57;57
1.0628535;0.7647059;0.61682117;0.883;0.6372702;0.875;57;57;57;57
1.1210663;0.7647059;0.598343;0.89;0.62386364;0.875;57;57;57;57
1.0801088;0.7647059;0.5919424;0.887;0.6052908;0.89;57;57;57;57
0.9525369;0.7794118;0.56954837;0.892;0.59662783;0.888;57;57;57;57
1.0920435;0.77205884;0.5654266;0.907;0.57260674;0.889;57;57;57;57
0.85191953;0.8161765;0.54194796;0.908;0.5539238;0.89;57;57;57;57
0.85124713;0.8161765;0.51499784;0.905;0.5282825;0.898;57;57;57;57
0.9185352;0.77205884;0.5289405;0.907;0.5400684;0.897;57;57;57;57
0.9656115;0.7867647;0.4935529;0.913;0.50521207;0.898;57;57;57;57
0.9308099;0.7647059;0.5130591;0.898;0.52595633;0.894;57;57;57;57
0.894477;0.7867647;0.50909376;0.911;0.5086472;0.902;57;57;57;57
0.93408847;0.75;0.5017164;0.903;0.5032837;0.906;57;57;57;57
0.85411036;0.8088235;0.46770638;0.91;0.47095442;0.917;57;57;57;57
0.97277564;0.7352941;0.548522;0.883;0.5500901;0.882;57;57;57;57
0.7862449;0.8014706;0.491485;0.903;0.49688676;0.914;57;57;57;57
0.82776064;0.7647059;0.49360943;0.889;0.50382036;0.895;57;57;57;57
0.83073574;0.7867647;0.47129735;0.891;0.48102957;0.899;57;57;57;57
0.65717494;0.8455882;0.49499148;0.891;0.5031236;0.901;57;57;57;57
0.866055;0.7867647;0.4848488;0.891;0.4855799;0.901;57;57;57;57
0.8018589;0.7941176;0.49234298;0.898;0.49574584;0.898;57;57;57;57
0.5918117;0.86764705;0.45760885;0.901;0.47121632;0.907;57;57;57;57
0.5675969;0.8602941;0.4903554;0.886;0.48501742;0.897;57;57;57;57
0.47186723;0.9117647;0.49555665;0.879;0.49790123;0.891;57;57;57;57
0.6508564;0.8161765;0.45592645;0.888;0.46711463;0.898;57;57;57;57
0.57189614;0.8382353;0.49691457;0.878;0.48733896;0.887;57;57;57;57
0.62237215;0.8382353;0.48543894;0.874;0.50570714;0.869;57;57;57;57
0.43437102;0.8897059;0.5002464;0.871;0.50597715;0.877;57;57;57;57
0.3287991;0.9117647;0.5003347;0.862;0.5163768;0.866;57;57;57;57
0.4442393;0.8897059;0.49840713;0.86;0.5329407;0.863;57;57;57;57
0.39538214;0.9044118;0.5003549;0.862;0.51744866;0.876;57;57;57;57
0.47492695;0.8897059;0.476196;0.864;0.5015215;0.871;57;57;57;57
0.44524452;0.9044118;0.5072515;0.856;0.53915256;0.858;57;57;57;57
0.27519602;0.9411765;0.53444177;0.843;0.5649323;0.84;57;57;57;57
0.28105912;0.9264706;0.5355689;0.847;0.5635642;0.84;57;57;57;57
0.33651647;0.9044118;0.5551577;0.835;0.5836352;0.835;57;57;57;57
0.21126659;0.9338235;0.5065176;0.853;0.53252107;0.85;57;57;57;57
0.25307187;0.9338235;0.5405906;0.838;0.5520105;0.836;57;57;57;57
0.22067164;0.9558824;0.5543081;0.844;0.5940382;0.829;57;57;57;57
0.29591492;0.9117647;0.5750601;0.831;0.5974608;0.821;57;57;57;57
0.22006802;0.9485294;0.6114995;0.826;0.66632587;0.808;57;57;57;57
0.29432857;0.9044118;0.5854087;0.831;0.6306938;0.819;57;57;57;57
0.3024725;0.9191176;0.60025924;0.83;0.62641346;0.822;57;57;57;57
0.27623042;0.9338235;0.6111974;0.821;0.6581011;0.81;57;57;57;57
0.15561324;0.9485294;0.6236345;0.822;0.6765861;0.809;57;57;57;57
0.16650857;0.9705882;0.63606566;0.827;0.69590443;0.805;57;57;57;57
0.109294385;0.9852941;0.6242591;0.827;0.7256069;0.793;57;57;57;57
0.14164594;0.9852941;0.67663205;0.808;0.71683246;0.797;57;57;57;57
0.13125789;0.97794116;0.65857714;0.809;0.74195486;0.781;57;57;57;57
0.10888767;0.9852941;0.66901886;0.816;0.7080647;0.803;57;57;57;57
0.1301855;0.97794116;0.6941122;0.819;0.740457;0.804;57;57;57;57
0.112452865;0.97794116;0.70964724;0.804;0.7339943;0.803;57;57;57;57
0.09956366;0.97794116;0.73526686;0.811;0.791041;0.79;57;57;57;57
0.080547474;0.9852941;0.71323323;0.823;0.77882737;0.802;57;57;57;57
0.052002452;0.99264705;0.7015157;0.823;0.75652343;0.801;57;57;57;57
0.06356719;1.0;0.74663097;0.812;0.8267866;0.788;57;57;57;57
0.09685397;0.9705882;0.7860954;0.806;0.8471292;0.778;57;57;57;57
0.075238556;0.9852941;0.83750343;0.796;0.89669955;0.777;57;57;57;57
0.08464435;0.97794116;0.79415786;0.822;0.85446465;0.775;57;57;57;57
0.061962526;1.0;0.80927455;0.807;0.84625834;0.793;57;57;57;57
