loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
1.2928244;0.6957547;0.9480419;0.8371;0.9555039;0.8195;611;611;611;611
0.8515481;0.817217;0.41081485;0.9045;0.42612863;0.9007;611;611;611;611
0.8738144;0.8160377;0.37682286;0.9267;0.38268113;0.9248;611;611;611;611
0.7179018;0.8466981;0.3316687;0.9377;0.33603802;0.933;611;611;611;611
0.8123422;0.8325472;0.30774054;0.9469;0.31076354;0.9412;611;611;611;611
0.69540995;0.8584906;0.2882464;0.9525;0.2903241;0.946;611;611;611;611
0.6099346;0.8808962;0.2726957;0.9571;0.2744439;0.9501;611;611;611;611
0.63579136;0.870283;0.25995678;0.9589;0.26109052;0.9537;611;611;611;611
0.6591342;0.8620283;0.25082186;0.9611;0.25111854;0.9571;611;611;611;611
0.6337933;0.8726415;0.2402093;0.9629;0.24089272;0.9598;611;611;611;611
0.58934295;0.8808962;0.23271662;0.9653;0.23361026;0.9618;611;611;611;611
0.62645;0.8679245;0.22619404;0.9664;0.2268438;0.9633;611;611;611;611
0.6171681;0.8738208;0.2205422;0.9681;0.22117764;0.9654;611;611;611;611
0.53873724;0.8867925;0.21635024;0.9679;0.21661016;0.9658;611;611;611;611
0.5895198;0.8761792;0.21218665;0.9683;0.21272989;0.967;611;611;611;611
0.57768255;0.8761792;0.20757204;0.9702;0.20904976;0.9675;611;611;611;611
0.5533969;0.8832547;0.20529617;0.9707;0.20684527;0.9681;611;611;611;611
0.47755602;0.9033019;0.20239896;0.9706;0.20359053;0.9683;611;611;611;611
0.50527644;0.8938679;0.20037532;0.9709;0.20175883;0.9687;611;611;611;611
0.48743683;0.8997642;0.19698101;0.9709;0.19891714;0.9696;611;611;611;611
0.48438716;0.8985849;0.19761857;0.9713;0.19939655;0.9695;611;611;611;611
0.48000437;0.8903302;0.196885;0.9713;0.19901635;0.9695;611;611;611;611
0.42123905;0.9103774;0.19279037;0.9713;0.19597995;0.9698;611;611;611;611
0.47335264;0.8879717;0.19076496;0.9706;0.19305994;0.9691;611;611;611;611
0.4323219;0.8950472;0.19236745;0.9705;0.19509871;0.969;611;611;611;611
0.4330054;0.9056604;0.18729116;0.9714;0.19035181;0.9691;611;611;611;611
0.38277674;0.9091981;0.18705764;0.9707;0.19068424;0.9691;611;611;611;611
0.38688913;0.9044811;0.18677315;0.9709;0.19050533;0.9697;611;611;611;611
0.415253;0.8997642;0.18366332;0.971;0.18750612;0.9693;611;611;611;611
0.35697508;0.9127358;0.1834206;0.9713;0.1877668;0.9696;611;611;611;611
0.40167078;0.9021226;0.1821654;0.9712;0.18683845;0.9694;611;611;611;611
0.34321922;0.9127358;0.18185891;0.97;0.18678814;0.9699;611;611;611;611
0.34406283;0.9056604;0.18257023;0.9693;0.18709025;0.9692;611;611;611;611
0.34483227;0.9068396;0.17966765;0.9691;0.18543899;0.9692;611;611;611;611
0.3084079;0.9221698;0.18312252;0.9698;0.18952526;0.968;611;611;611;611
0.33528385;0.9150943;0.17807385;0.9697;0.18424128;0.9687;611;611;611;611
0.3151385;0.9198113;0.17968744;0.9687;0.1854239;0.9685;611;611;611;611
0.29369703;0.9221698;0.1777053;0.9689;0.18396524;0.9681;611;611;611;611
0.2703818;0.9257075;0.17536984;0.9686;0.18240735;0.9685;611;611;611;611
0.26183182;0.9339623;0.1778606;0.9682;0.18349053;0.9679;611;611;611;611
0.2316995;0.9386792;0.17878726;0.9668;0.18548283;0.9669;611;611;611;611
0.26244396;0.9257075;0.18171456;0.9646;0.18732929;0.9659;611;611;611;611
0.22991994;0.942217;0.18182087;0.9667;0.18877298;0.9649;611;611;611;611
0.2361062;0.9375;0.18427782;0.9649;0.1903105;0.9632;611;611;611;611
0.21981943;0.942217;0.17927879;0.9654;0.18535149;0.964;611;611;611;611
0.2139069;0.942217;0.18088792;0.964;0.18841545;0.9622;611;611;611;611
0.23698209;0.9410377;0.18324193;0.9629;0.1898829;0.9618;611;611;611;611
0.20140672;0.9492925;0.17946468;0.9632;0.18789206;0.9631;611;611;611;611
0.19244184;0.9433962;0.17934975;0.962;0.18646425;0.9615;611;611;611;611
0.1716586;0.9528302;0.17924145;0.9617;0.18649876;0.9608;611;611;611;611
0.1896351;0.9540094;0.18468599;0.9592;0.19160481;0.9596;611;611;611;611
0.17109905;0.9551887;0.18139267;0.9599;0.18841106;0.9593;611;611;611;611
0.13973048;0.9693396;0.1893273;0.9582;0.19677398;0.957;611;611;611;611
0.16535428;0.9492925;0.19666125;0.9549;0.20218186;0.9547;611;611;611;611
0.17962627;0.9504717;0.19327778;0.9562;0.1991833;0.9564;611;611;611;611
0.15687619;0.9563679;0.18769702;0.9559;0.19638342;0.9558;611;611;611;611
0.15673007;0.9610849;0.19132507;0.9541;0.19909725;0.9536;611;611;611;611
0.15015802;0.9634434;0.19834107;0.9533;0.20694047;0.9524;611;611;611;611
0.13634281;0.9646226;0.20091514;0.9513;0.20834568;0.9511;611;611;611;611
0.14171703;0.9610849;0.20057628;0.9512;0.20858268;0.9501;611;611;611;611
0.13164277;0.9693396;0.20058486;0.9493;0.20904966;0.9498;611;611;611;611
0.1121547;0.9728774;0.21152307;0.9465;0.22039592;0.9452;611;611;611;611
0.09139398;0.9787736;0.20529446;0.9468;0.21271545;0.9474;611;611;611;611
0.104897775;0.9787736;0.19889674;0.9482;0.21021277;0.9489;611;611;611;611
0.12174343;0.9705189;0.19569919;0.9506;0.20807119;0.9475;611;611;611;611
0.108730696;0.9752358;0.19799031;0.9502;0.21287231;0.947;611;611;611;611
0.09911818;0.9799528;0.2055562;0.9477;0.21917674;0.9453;611;611;611;611
0.10424865;0.9740566;0.20462196;0.9458;0.21464302;0.9475;611;611;611;611
0.10864521;0.9716981;0.20711614;0.9458;0.21457972;0.9458;611;611;611;611
0.097179934;0.9799528;0.21198772;0.9447;0.21932872;0.9446;611;611;611;611
0.09474519;0.9823113;0.22544357;0.9414;0.23204672;0.941;611;611;611;611
0.10542914;0.9799528;0.21764433;0.9446;0.22479007;0.9405;611;611;611;611
0.09966177;0.9823113;0.23867871;0.9379;0.24250193;0.9362;611;611;611;611
0.099371016;0.9752358;0.2407882;0.9375;0.24462064;0.9347;611;611;611;611
0.070798144;0.9882075;0.22880581;0.9405;0.2388292;0.9364;611;611;611;611
0.09092142;0.9752358;0.23271298;0.9378;0.24660146;0.9352;611;611;611;611
0.07424096;0.9870283;0.22103472;0.9407;0.23609698;0.9387;611;611;611;611
0.060997337;0.990566;0.22721905;0.9408;0.240126;0.9374;611;611;611;611
