loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
1.5399218;0.7604167;0.74192977;1.0;0.65321624;0.8673;307;307;307;307
1.6284184;0.71875;0.77411085;1.0;0.56991464;0.8909;307;307;307;307
1.5912371;0.7604167;0.83051777;1.0;0.5911789;0.8925;307;307;307;307
1.5481575;0.7395833;0.8583237;1.0;0.55592024;0.8976;307;307;307;307
1.5452244;0.7708333;0.9832252;1.0;0.5868705;0.8947;307;307;307;307
1.3273158;0.8229167;0.9446125;1.0;0.58078474;0.8907;307;307;307;307
1.3610172;0.7916667;0.7697265;1.0;0.57012427;0.8973;307;307;307;307
1.4243267;0.8020833;0.8598678;1.0;0.5796336;0.8912;307;307;307;307
1.723629;0.7083333;0.7306422;1.0;0.5867802;0.8842;307;307;307;307
1.7164179;0.7083333;0.7891528;1.0;0.5736993;0.8926;307;307;307;307
1.4279287;0.7604167;0.9131511;1.0;0.56935793;0.903;307;307;307;307
1.5470535;0.71875;0.67434824;1.0;0.5725725;0.8986;307;307;307;307
1.4968394;0.7916667;0.76391244;1.0;0.56681746;0.8935;307;307;307;307
1.1831794;0.8541667;0.7236253;1.0;0.55968654;0.9029;307;307;307;307
1.8009542;0.71875;0.83971846;1.0;0.56830424;0.9064;307;307;307;307
1.6042166;0.75;0.85564566;1.0;0.56050813;0.9041;307;307;307;307
1.4735979;0.7708333;0.70102966;1.0;0.5590147;0.9083;307;307;307;307
1.4879404;0.7708333;0.7887112;1.0;0.5566611;0.9035;307;307;307;307
1.4602977;0.7604167;0.6832729;1.0;0.5648932;0.9;307;307;307;307
1.6171532;0.71875;0.87988186;1.0;0.56241876;0.8985;307;307;307;307
1.3336495;0.8020833;0.8265922;1.0;0.57185036;0.9032;307;307;307;307
1.6152685;0.7083333;0.70061314;1.0;0.5492532;0.9053;307;307;307;307
1.3032317;0.8229167;0.88225687;1.0;0.56226534;0.8993;307;307;307;307
1.3643968;0.7708333;0.6588793;1.0;0.55333626;0.9043;307;307;307;307
1.3797916;0.78125;0.7144631;1.0;0.5658606;0.9034;307;307;307;307
1.5786867;0.7291667;0.9271417;1.0;0.5672203;0.8964;307;307;307;307
1.4338212;0.7708333;0.7642778;1.0;0.5516939;0.9077;307;307;307;307
1.0464325;0.8541667;0.64305156;1.0;0.5681214;0.9036;307;307;307;307
1.2797483;0.8125;0.73713636;1.0;0.5522416;0.9049;307;307;307;307
1.3322942;0.8020833;0.74414366;1.0;0.55581266;0.9012;307;307;307;307
1.2385528;0.8229167;0.86133546;1.0;0.56074363;0.9047;307;307;307;307
1.6144418;0.71875;0.77163196;1.0;0.5596734;0.9076;307;307;307;307
1.5600908;0.75;0.73451996;1.0;0.5596519;0.9077;307;307;307;307
1.2454703;0.8541667;0.6627703;1.0;0.57102966;0.9095;307;307;307;307
1.3457854;0.8020833;0.8796375;1.0;0.5566475;0.9064;307;307;307;307
1.1231164;0.875;0.74109304;1.0;0.5689075;0.8991;307;307;307;307
1.3798575;0.7916667;0.75358576;1.0;0.5586741;0.9077;307;307;307;307
1.4420762;0.78125;0.68791413;1.0;0.5527807;0.9084;307;307;307;307
1.4396551;0.78125;0.77583337;1.0;0.5589491;0.9094;307;307;307;307
1.4323823;0.78125;0.7786423;1.0;0.56668806;0.9016;307;307;307;307
1.6761347;0.7083333;0.81096435;1.0;0.55731404;0.9035;307;307;307;307
1.515212;0.7604167;0.7882818;1.0;0.5643584;0.9065;307;307;307;307
1.5730015;0.75;0.68794584;1.0;0.5746634;0.8987;307;307;307;307
1.5115912;0.7395833;0.77932096;1.0;0.5576881;0.9077;307;307;307;307
1.4703568;0.75;0.80643165;1.0;0.5603474;0.905;307;307;307;307
1.3578572;0.8125;0.8373457;1.0;0.56924385;0.9036;307;307;307;307
1.4896715;0.7916667;0.7277415;1.0;0.5480405;0.9055;307;307;307;307
1.4226748;0.78125;0.7999977;1.0;0.55946815;0.908;307;307;307;307
1.2501707;0.8333333;0.79346067;1.0;0.5631449;0.9034;307;307;307;307
1.5747701;0.71875;0.8030441;1.0;0.56768847;0.8938;307;307;307;307
1.4982668;0.7604167;0.75657403;1.0;0.55623174;0.903;307;307;307;307
1.4353375;0.78125;0.7049147;1.0;0.5613867;0.9069;307;307;307;307
1.693037;0.6875;0.6602614;1.0;0.57446563;0.9009;307;307;307;307
1.4882824;0.7708333;0.6598135;1.0;0.5502516;0.905;307;307;307;307
1.3186005;0.8229167;0.71030796;1.0;0.5593814;0.9046;307;307;307;307
1.380419;0.8125;0.74873966;1.0;0.5519519;0.906;307;307;307;307
1.4523823;0.7916667;0.80926895;1.0;0.561055;0.9012;307;307;307;307
1.469296;0.78125;0.68970907;1.0;0.56382644;0.9043;307;307;307;307
1.4980282;0.7708333;0.7534138;1.0;0.5853982;0.8929;307;307;307;307
1.6585789;0.7395833;0.71832764;1.0;0.5590174;0.9039;307;307;307;307
1.4934721;0.71875;0.83250487;1.0;0.5544583;0.9048;307;307;307;307
1.5760491;0.7395833;0.82248116;1.0;0.55490446;0.9043;307;307;307;307
1.5548903;0.7604167;0.8814005;1.0;0.59499806;0.8869;307;307;307;307
1.4723759;0.7708333;0.74040914;1.0;0.5517797;0.9092;307;307;307;307
1.4475911;0.7708333;0.7203903;1.0;0.56420606;0.9;307;307;307;307
