loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
2.3013299;0.12831858;2.30172;0.123;2.3007178;0.107;201;201;201;201
2.298833;0.123893805;2.3016875;0.123;2.3006887;0.107;201;201;201;201
2.3020937;0.10840708;2.3016539;0.123;2.3006604;0.108;201;201;201;201
2.300545;0.119469024;2.301623;0.123;2.3006322;0.109;201;201;201;201
2.3011441;0.125;2.301592;0.123;2.300605;0.109;201;201;201;201
2.2998176;0.12610619;2.3015597;0.123;2.3005776;0.11;201;201;201;201
2.3008175;0.125;2.30153;0.123;2.3005502;0.111;201;201;201;201
2.3018892;0.11283186;2.3014967;0.123;2.3005214;0.112;201;201;201;201
2.30302;0.12831858;2.3014631;0.124;2.3004909;0.113;201;201;201;201
2.2999463;0.12831858;2.3014317;0.126;2.3004634;0.113;201;201;201;201
2.3005161;0.14048673;2.3014002;0.126;2.3004353;0.115;201;201;201;201
2.3000402;0.13384956;2.3013692;0.126;2.3004076;0.116;201;201;201;201
2.3017807;0.12278761;2.3013377;0.126;2.3003786;0.118;201;201;201;201
2.301462;0.11836283;2.3013034;0.127;2.3003473;0.119;201;201;201;201
2.3018188;0.119469024;2.301272;0.127;2.300319;0.119;201;201;201;201
2.3018222;0.11615044;2.3012407;0.127;2.3002908;0.12;201;201;201;201
2.2985153;0.13053097;2.3012118;0.128;2.3002627;0.12;201;201;201;201
2.3000104;0.14269912;2.3011787;0.128;2.3002346;0.121;201;201;201;201
2.3005023;0.13163717;2.3011467;0.128;2.3002052;0.122;201;201;201;201
2.3001077;0.121681415;2.3011155;0.128;2.3001766;0.122;201;201;201;201
2.3007116;0.12057522;2.3010845;0.128;2.3001478;0.123;201;201;201;201
2.2997591;0.12942478;2.3010511;0.128;2.3001173;0.123;201;201;201;201
2.2998297;0.13384956;2.3010182;0.129;2.300089;0.123;201;201;201;201
2.2991087;0.13053097;2.3009868;0.129;2.3000605;0.123;201;201;201;201
2.2992046;0.13495575;2.3009555;0.129;2.300031;0.123;201;201;201;201
2.3007176;0.13606195;2.3009245;0.129;2.3000035;0.123;201;201;201;201
2.3012183;0.13163717;2.3008935;0.129;2.299977;0.123;201;201;201;201
2.297852;0.14712389;2.3008623;0.129;2.2999496;0.125;201;201;201;201
2.3004963;0.13606195;2.3008306;0.129;2.2999213;0.125;201;201;201;201
2.300544;0.13384956;2.3007977;0.129;2.2998927;0.125;201;201;201;201
2.299183;0.1449115;2.3007667;0.129;2.2998648;0.127;201;201;201;201
2.299796;0.13606195;2.3007336;0.129;2.2998362;0.128;201;201;201;201
2.3007948;0.13938053;2.300703;0.129;2.2998085;0.128;201;201;201;201
2.3002746;0.13938053;2.3006701;0.129;2.299778;0.128;201;201;201;201
2.2995665;0.1449115;2.3006403;0.129;2.2997496;0.128;201;201;201;201
2.2996578;0.14380531;2.3006065;0.13;2.29972;0.128;201;201;201;201
2.298384;0.16150442;2.300575;0.131;2.2996917;0.13;201;201;201;201
2.299051;0.13606195;2.3005443;0.132;2.2996635;0.131;201;201;201;201
2.3002396;0.1460177;2.3005128;0.132;2.2996342;0.132;201;201;201;201
2.300081;0.13827434;2.3004823;0.132;2.2996068;0.133;201;201;201;201
2.2988188;0.14380531;2.3004498;0.132;2.2995784;0.133;201;201;201;201
2.2998612;0.14712389;2.300418;0.134;2.2995496;0.134;201;201;201;201
2.29965;0.13053097;2.3003845;0.134;2.299519;0.134;201;201;201;201
2.3003664;0.13606195;2.3003502;0.134;2.2994876;0.134;201;201;201;201
2.3004544;0.14159292;2.3003194;0.135;2.29946;0.134;201;201;201;201
2.3007655;0.14048673;2.3002868;0.135;2.2994297;0.135;201;201;201;201
2.3010404;0.12942478;2.3002555;0.137;2.2994018;0.137;201;201;201;201
2.2995224;0.15044248;2.3002253;0.138;2.299376;0.136;201;201;201;201
2.2992167;0.15818584;2.3001935;0.138;2.2993462;0.137;201;201;201;201
2.298846;0.15597345;2.300164;0.139;2.2993178;0.139;201;201;201;201
2.2975192;0.15376106;2.300131;0.139;2.299288;0.14;201;201;201;201
2.298704;0.15044248;2.3000984;0.14;2.2992582;0.14;201;201;201;201
2.300048;0.1460177;2.3000646;0.14;2.2992291;0.14;201;201;201;201
2.29827;0.16371681;2.3000343;0.14;2.299199;0.14;201;201;201;201
2.2978094;0.1659292;2.3000026;0.141;2.299171;0.143;201;201;201;201
2.2991056;0.15154867;2.299972;0.141;2.2991414;0.143;201;201;201;201
2.300516;0.1460177;2.2999387;0.141;2.2991128;0.143;201;201;201;201
2.2985;0.15044248;2.299907;0.141;2.299084;0.144;201;201;201;201
2.3004968;0.14269912;2.2998745;0.142;2.2990549;0.144;201;201;201;201
2.2990406;0.14712389;2.2998445;0.143;2.2990267;0.144;201;201;201;201
2.2988195;0.16482301;2.2998126;0.143;2.2989972;0.146;201;201;201;201
2.2993634;0.14712389;2.299784;0.143;2.2989707;0.146;201;201;201;201
2.2986076;0.14712389;2.299751;0.143;2.2989423;0.147;201;201;201;201
2.299511;0.15265487;2.2997193;0.143;2.2989135;0.147;201;201;201;201
2.2985315;0.16150442;2.2996895;0.143;2.2988863;0.149;201;201;201;201
2.2989097;0.16039823;2.299654;0.143;2.2988563;0.149;201;201;201;201
2.2995605;0.14712389;2.2996228;0.143;2.2988281;0.151;201;201;201;201
2.3006222;0.1449115;2.2995908;0.144;2.2987998;0.151;201;201;201;201
2.2976823;0.1670354;2.2995589;0.144;2.2987695;0.154;201;201;201;201
2.3000696;0.14269912;2.2995255;0.144;2.2987406;0.154;201;201;201;201
2.2985272;0.15597345;2.2994964;0.144;2.2987144;0.154;201;201;201;201
2.3000278;0.15376106;2.2994668;0.144;2.2986882;0.154;201;201;201;201
2.2991712;0.15154867;2.2994356;0.144;2.2986586;0.155;201;201;201;201
2.2987847;0.15265487;2.2994018;0.144;2.2986286;0.155;201;201;201;201
2.298584;0.15597345;2.2993703;0.146;2.2986012;0.154;201;201;201;201
2.2992077;0.15818584;2.2993379;0.146;2.2985718;0.157;201;201;201;201
2.2993648;0.15929204;2.2993057;0.146;2.2985425;0.156;201;201;201;201
2.2994406;0.15154867;2.2992752;0.147;2.2985156;0.157;201;201;201;201
2.2978044;0.1670354;2.2992432;0.15;2.2984853;0.158;201;201;201;201
2.2981014;0.1670354;2.2992115;0.151;2.2984562;0.158;201;201;201;201
2.2991154;0.15486726;2.2991798;0.152;2.2984293;0.158;201;201;201;201
2.2984107;0.16261062;2.299148;0.152;2.2984009;0.158;201;201;201;201
2.2991965;0.15818584;2.2991164;0.153;2.2983716;0.158;201;201;201;201
2.2973475;0.15597345;2.2990856;0.153;2.2983432;0.158;201;201;201;201
2.2986557;0.15929204;2.2990541;0.153;2.2983148;0.158;201;201;201;201
2.2974098;0.15154867;2.2990217;0.153;2.2982864;0.159;201;201;201;201
2.2975934;0.17146018;2.2989898;0.153;2.2982566;0.159;201;201;201;201
2.2966352;0.1670354;2.2989576;0.156;2.2982273;0.159;201;201;201;201
2.298254;0.17146018;2.2989259;0.156;2.2981992;0.159;201;201;201;201
2.2964907;0.1659292;2.2988937;0.157;2.2981696;0.159;201;201;201;201
2.3001142;0.15265487;2.2988622;0.157;2.2981396;0.159;201;201;201;201
2.2996244;0.15154867;2.2988305;0.158;2.2981095;0.16;201;201;201;201
2.2984612;0.17256637;2.2987971;0.159;2.2980807;0.16;201;201;201;201
2.300461;0.15376106;2.2987664;0.159;2.2980528;0.162;201;201;201;201
2.2974117;0.1659292;2.2987347;0.161;2.2980244;0.162;201;201;201;201
2.2987447;0.16482301;2.2987037;0.161;2.2979956;0.163;201;201;201;201
2.2986872;0.17588496;2.2986689;0.164;2.297965;0.163;201;201;201;201
2.2984786;0.17256637;2.298636;0.164;2.297936;0.164;201;201;201;201
